,Latitude,Longitude,NOx,Normalized
1432,44.823868,9.103015,13.949097,0.49348414
1433,44.823868,9.12186,14.171058,0.5013366
1434,44.823868,9.140703,14.383406,0.5088489
1435,44.823868,9.159548,14.585251,0.51598966
1436,44.823868,9.178392,14.775824,0.52273166
1437,44.823868,9.197236,14.954496,0.5290527
1438,44.823868,9.216081,15.120831,0.53493714
1439,44.823868,9.234924,15.274487,0.5403731
1440,44.823868,9.253769,15.415306,0.54535496
1441,44.823868,9.272614,15.543283,0.5498825
1442,44.823868,9.291457,15.658514,0.553959
1443,44.823868,9.310302,15.761267,0.5575942
1444,44.823868,9.329145,15.851877,0.5607997
1445,44.823868,9.34799,15.930828,0.56359285
1446,44.823868,9.366835,15.998667,0.5659928
1447,44.823868,9.385678,16.056017,0.5680217
1448,44.823868,9.404523,16.103575,0.5697042
1449,44.823868,9.423367,16.142063,0.5710658
1450,44.823868,9.442211,16.172258,0.572134
1451,44.823868,9.461055,16.194927,0.572936
1452,44.823868,9.479899,16.210854,0.57349944
1453,44.823868,9.498744,16.220816,0.5738519
1454,44.823868,9.517588,16.225563,0.5740198
1455,44.823868,9.536432,16.225824,0.574029
1456,44.823868,9.555276,16.222288,0.573904
1457,44.823868,9.5741205,16.215605,0.5736675
1458,44.823868,9.592965,16.206367,0.5733407
1459,44.823868,9.611809,16.195127,0.5729431
1460,44.823868,9.630653,16.18237,0.5724917
1461,44.823868,9.649497,16.16853,0.5720021
1462,44.823868,9.668342,16.153975,0.5714872
1463,44.823868,9.687186,16.139027,0.5709584
1464,44.823868,9.70603,16.123936,0.5704245
1465,44.823868,9.7248745,16.108908,0.5698928
1466,44.823868,9.743718,16.094082,0.56936836
1467,44.823868,9.762563,16.079557,0.5688545
1468,44.823868,9.781407,16.065382,0.568353
1469,44.823868,9.800251,16.05156,0.567864
1470,44.823868,9.819096,16.038052,0.56738615
1471,44.823868,9.837939,16.024794,0.5669171
1472,44.823868,9.856784,16.011684,0.56645334
1473,44.823868,9.875628,15.9986,0.56599045
1474,44.823868,9.894472,15.985399,0.56552345
1475,44.823868,9.913317,15.971931,0.56504697
1476,44.823868,9.93216,15.9580345,0.56455535
1477,44.823868,9.951005,15.943541,0.56404257
1478,44.823868,9.96985,15.928293,0.56350315
1479,44.823868,9.988693,15.912151,0.5629321
1480,44.823868,10.007538,15.894972,0.56232435
1481,44.823868,10.0263815,15.876644,0.5616759
1482,44.823868,10.045226,15.85708,0.56098384
1483,44.823868,10.064071,15.836216,0.5602457
1484,44.823868,10.082914,15.81402,0.55946046
1485,44.823868,10.101759,15.790489,0.55862796
1486,44.823868,10.120603,15.765659,0.55774957
1487,44.823868,10.139447,15.739584,0.55682707
1488,44.823868,10.158292,15.712355,0.5558638
1489,44.823868,10.177135,15.684097,0.5548641
1490,44.823868,10.19598,15.654941,0.5538326
1491,44.823868,10.214824,15.625048,0.5527751
1492,44.823868,10.233668,15.594578,0.55169713
1493,44.823868,10.252513,15.563708,0.55060506
1494,44.823868,10.271357,15.532616,0.54950505
1495,44.823868,10.290201,15.501459,0.54840285
1496,44.823868,10.309045,15.4704,0.54730403
1497,44.823868,10.327889,15.439568,0.54621327
1498,44.823868,10.346734,15.409079,0.54513466
1499,44.823868,10.365578,15.379011,0.5440709
1500,44.823868,10.384422,15.349412,0.54302377
1501,44.823868,10.403266,15.320297,0.5419938
1502,44.823868,10.422111,15.291628,0.5409795
1503,44.823868,10.440955,15.263336,0.5399786
1504,44.823868,10.459799,15.235311,0.53898716
1505,44.823868,10.478643,15.2073765,0.5379989
1506,44.823868,10.497487,15.17934,0.5370071
1507,44.823868,10.516332,15.150953,0.5360028
1508,44.823868,10.535176,15.121939,0.53497636
1509,44.823868,10.55402,15.091975,0.5339163
1510,44.823868,10.572865,15.060711,0.5328103
1511,44.823868,10.591708,15.027781,0.53164524
1512,44.823868,10.610553,14.992783,0.53040713
1513,44.823868,10.629397,14.955303,0.5290812
1514,44.823868,10.648241,14.914932,0.527653
1515,44.823868,10.667086,14.871248,0.52610755
1516,44.823868,10.685929,14.823841,0.5244304
1517,44.823868,10.704774,14.772313,0.52260745
1518,44.823868,10.7236185,14.716297,0.52062577
1519,44.823868,10.742462,14.65547,0.51847386
1520,44.823868,10.761307,14.589531,0.5161411
1521,44.823868,10.78015,14.518247,0.51361924
1522,44.823868,10.798995,14.441425,0.5109015
1523,44.823868,10.81784,14.358944,0.5079835
1524,44.823868,10.836683,14.270738,0.50486296
1525,44.823868,10.855528,14.176798,0.50153965
1526,44.823868,10.874372,14.0771885,0.4980157
1527,44.823868,10.893216,13.972017,0.494295
1528,44.823868,10.912061,13.861456,0.49038363
1529,44.823868,10.930904,13.745736,0.48628974
1530,44.823868,10.949749,13.625116,0.48202252
1531,44.823868,10.968593,13.499909,0.477593
1532,44.823868,10.987437,13.370459,0.47301337
1533,44.823868,11.006282,13.237144,0.46829703
1534,44.823868,11.0251255,13.100381,0.4634587
1535,44.823868,11.04397,12.960579,0.45851284
1536,44.823868,11.062814,12.818197,0.45347574
1537,44.823868,11.081658,12.673684,0.4483632
1538,44.823868,11.100503,12.527516,0.44319218
1539,44.823868,11.119347,12.380173,0.43797952
1540,44.823868,11.138191,12.232103,0.4327412
1541,44.823868,11.157035,12.083792,0.42749432
1542,44.823868,11.1758795,11.935671,0.42225417
1543,44.823868,11.194724,11.7881775,0.4170362
1544,44.823868,11.213568,11.641726,0.4118551
1545,44.823868,11.232412,11.496682,0.40672383
1546,44.823868,11.251256,11.353412,0.4016553
1547,44.823868,11.270101,11.212221,0.39666033
1548,44.823868,11.288945,11.073402,0.39174926
1549,44.823868,11.307789,10.937218,0.3869314
1550,44.823868,11.326633,10.803876,0.3822141
1551,44.823868,11.345477,10.673582,0.37760463
1552,44.823868,11.364322,10.546483,0.37310818
1553,44.823868,11.383165,10.422728,0.36873
1554,44.823868,11.40201,10.302409,0.36447346
1555,44.823868,11.420855,10.185618,0.3603417
1556,44.823868,11.439698,10.072424,0.35633716
1557,44.823868,11.458543,9.96285,0.35246068
1558,44.823868,11.477386,9.856934,0.34871364
1559,44.823868,11.496231,9.754668,0.34509575
1560,44.823868,11.515076,9.656052,0.34160694
1561,44.823868,11.533919,9.561061,0.3382464
1562,44.823868,11.552764,9.469654,0.33501267
1563,44.823868,11.571608,9.381794,0.33190438
1564,44.823868,11.590452,9.297416,0.3289193
1565,44.823868,11.609297,9.216462,0.32605538
1566,44.823868,11.62814,9.138868,0.3233103
1567,44.823868,11.646985,9.064548,0.320681
1568,44.823868,11.665829,8.993429,0.318165
1569,44.823868,11.684673,8.925423,0.31575912
1570,44.823868,11.703518,8.860441,0.31346023
1571,44.823868,11.722362,8.798402,0.31126544
1572,44.823868,11.741206,8.739204,0.30917117
1573,44.823868,11.76005,8.682762,0.30717438
1574,44.823868,11.778894,8.628979,0.3052717
1575,44.823868,11.797739,8.57776,0.30345967
1576,44.823868,11.816583,8.529017,0.30173528
1577,44.823868,11.835427,8.482653,0.30009502
1578,44.823868,11.854271,8.43858,0.29853582
1579,44.823868,11.873116,8.396703,0.29705432
1580,44.823868,11.89196,8.3569355,0.29564747
1581,44.823868,11.910804,8.319194,0.29431227
1582,44.823868,11.929648,8.283386,0.29304546
1583,44.823868,11.948492,8.249435,0.29184437
1584,44.823868,11.967337,8.217256,0.29070595
1585,44.823868,11.986181,8.186769,0.28962737
1586,44.823868,12.005025,8.157902,0.28860614
1587,44.823868,12.0238695,8.130575,0.2876394
1588,44.823868,12.042713,8.104721,0.28672475
1589,44.823868,12.061558,8.080268,0.28585964
1590,44.823868,12.080402,8.057149,0.28504175
1591,44.823868,12.099246,8.0353,0.28426883
1592,44.823868,12.118091,8.014658,0.28353855
1593,44.823868,12.136934,7.995165,0.28284892
1594,44.823868,12.155779,7.976761,0.28219783
1595,44.823868,12.1746235,7.959392,0.28158337
1596,44.823868,12.193467,7.9430056,0.28100365
1597,44.823868,12.212312,7.927551,0.2804569
1598,44.823868,12.231155,7.912979,0.2799414
1599,44.823868,12.25,7.899244,0.27945548
1600,44.834423,8.5,7.8929806,0.2792339
1601,44.834423,8.518845,7.971218,0.28200173
1602,44.834423,8.537688,8.056669,0.2850248
1603,44.834423,8.556533,8.149679,0.28831527
1604,44.834423,8.5753765,8.250588,0.29188517
1605,44.834423,8.594221,8.359714,0.29574573
1606,44.834423,8.613066,8.47736,0.29990777
1607,44.834423,8.631909,8.603798,0.30438083
1608,44.834423,8.650754,8.739287,0.30917412
1609,44.834423,8.669598,8.884041,0.31429514
1610,44.834423,8.688442,9.038225,0.31974977
1611,44.834423,8.707287,9.201978,0.32554296
1612,44.834423,8.7261305,9.375337,0.33167595
1613,44.834423,8.744975,9.558321,0.3381495
1614,44.834423,8.763819,9.750835,0.34496015
1615,44.834423,8.782663,9.952733,0.3521028
1616,44.834423,8.801508,10.163756,0.35956827
1617,44.834423,8.820352,10.383518,0.3673429
1618,44.834423,8.839196,10.611582,0.3754112
1619,44.834423,8.85804,10.847332,0.38375145
1620,44.834423,8.876884,11.090094,0.39233977
1621,44.834423,8.895729,11.339,0.40114543
1622,44.834423,8.914573,11.593113,0.41013533
1623,44.834423,8.933417,11.851368,0.41927174
1624,44.834423,8.952261,12.112576,0.4285126
1625,44.834423,8.971106,12.375503,0.4378143
1626,44.834423,8.98995,12.638785,0.4471286
1627,44.834423,9.008794,12.901026,0.456406
1628,44.834423,9.027638,13.160826,0.46559706
1629,44.834423,9.046482,13.4167595,0.47465137
1630,44.834423,9.065327,13.667437,0.4835197
1631,44.834423,9.084171,13.911501,0.4921541
1632,44.834423,9.103015,14.147679,0.5005095
1633,44.834423,9.12186,14.374809,0.5085448
1634,44.834423,9.140703,14.591818,0.516222
1635,44.834423,9.159548,14.7977915,0.52350885
1636,44.834423,9.178392,14.99194,0.5303773
1637,44.834423,9.197236,15.173618,0.5368046
1638,44.834423,9.216081,15.342384,0.54277515
1639,44.834423,9.234924,15.497908,0.5482772
1640,44.834423,9.253769,15.640039,0.55330545
1641,44.834423,9.272614,15.76878,0.55785996
1642,44.834423,9.291457,15.884266,0.56194556
1643,44.834423,9.310302,15.986786,0.5655725
1644,44.834423,9.329145,16.076725,0.5687543
1645,44.834423,9.34799,16.154593,0.57150906
1646,44.834423,9.366835,16.22099,0.573858
1647,44.834423,9.385678,16.276577,0.57582456
1648,44.834423,9.404523,16.322098,0.57743496
1649,44.834423,9.423367,16.358316,0.5787163
1650,44.834423,9.442211,16.38606,0.57969785
1651,44.834423,9.461055,16.40614,0.58040816
1652,44.834423,9.479899,16.419378,0.5808765
1653,44.834423,9.498744,16.426592,0.5811317
1654,44.834423,9.517588,16.42857,0.5812017
1655,44.834423,9.536432,16.426075,0.5811134
1656,44.834423,9.555276,16.419825,0.5808923
1657,44.834423,9.5741205,16.410496,0.5805623
1658,44.834423,9.592965,16.398699,0.58014494
1659,44.834423,9.611809,16.385012,0.5796607
1660,44.834423,9.630653,16.369932,0.57912725
1661,44.834423,9.649497,16.353905,0.57856023
1662,44.834423,9.668342,16.337309,0.5779731
1663,44.834423,9.687186,16.320467,0.57737726
1664,44.834423,9.70603,16.303635,0.5767818
1665,44.834423,9.7248745,16.28701,0.57619363
1666,44.834423,9.743718,16.270735,0.57561785
1667,44.834423,9.762563,16.254902,0.57505774
1668,44.834423,9.781407,16.239542,0.5745143
1669,44.834423,9.800251,16.224655,0.5739877
1670,44.834423,9.819096,16.210192,0.573476
1671,44.834423,9.837939,16.196066,0.5729763
1672,44.834423,9.856784,16.182163,0.57248443
1673,44.834423,9.875628,16.168344,0.57199556
1674,44.834423,9.894472,16.154453,0.5715041
1675,44.834423,9.913317,16.140318,0.57100403
1676,44.834423,9.93216,16.125757,0.5704889
1677,44.834423,9.951005,16.110598,0.5699526
1678,44.834423,9.96985,16.094646,0.56938833
1679,44.834423,9.988693,16.07776,0.5687909
1680,44.834423,10.007538,16.059769,0.5681544
1681,44.834423,10.0263815,16.040564,0.567475
1682,44.834423,10.045226,16.020033,0.5667487
1683,44.834423,10.064071,15.998108,0.56597304
1684,44.834423,10.082914,15.974754,0.5651468
1685,44.834423,10.101759,15.949965,0.56426984
1686,44.834423,10.120603,15.923767,0.56334305
1687,44.834423,10.139447,15.896223,0.5623686
1688,44.834423,10.158292,15.867434,0.5613501
1689,44.834423,10.177135,15.837521,0.5602918
1690,44.834423,10.19598,15.806627,0.5591989
1691,44.834423,10.214824,15.774923,0.55807734
1692,44.834423,10.233668,15.742586,0.5569333
1693,44.834423,10.252513,15.70981,0.5557738
1694,44.834423,10.271357,15.676775,0.55460507
1695,44.834423,10.290201,15.643662,0.5534336
1696,44.834423,10.309045,15.610651,0.55226576
1697,44.834423,10.327889,15.577884,0.5511065
1698,44.834423,10.346734,15.545483,0.54996026
1699,44.834423,10.365578,15.513548,0.5488305
1700,44.834423,10.384422,15.482137,0.54771924
1701,44.834423,10.403266,15.45127,0.5466273
1702,44.834423,10.422111,15.420923,0.5455537
1703,44.834423,10.440955,15.391038,0.5444964
1704,44.834423,10.459799,15.361492,0.54345113
1705,44.834423,10.478643,15.332128,0.5424123
1706,44.834423,10.497487,15.302741,0.54137266
1707,44.834423,10.516332,15.273087,0.54032356
1708,44.834423,10.535176,15.242872,0.53925467
1709,44.834423,10.55402,15.211782,0.5381548
1710,44.834423,10.572865,15.179451,0.53701097
1711,44.834423,10.591708,15.1454935,0.53580964
1712,44.834423,10.610553,15.109502,0.53453636
1713,44.834423,10.629397,15.071053,0.5331761
1714,44.834423,10.648241,15.029707,0.5317134
1715,44.834423,10.667086,14.985027,0.5301328
1716,44.834423,10.685929,14.936589,0.52841914
1717,44.834423,10.704774,14.883976,0.5265578
1718,44.834423,10.7236185,14.826802,0.5245352
1719,44.834423,10.742462,14.764729,0.52233917
1720,44.834423,10.761307,14.697442,0.51995873
1721,44.834423,10.78015,14.624697,0.5173852
1722,44.834423,10.798995,14.546289,0.5146113
1723,44.834423,10.81784,14.4620905,0.51163256
1724,44.834423,10.836683,14.372041,0.5084468
1725,44.834423,10.855528,14.276119,0.50505334
1726,44.834423,10.874372,14.174401,0.50145483
1727,44.834423,10.893216,14.066998,0.49765515
1728,44.834423,10.912061,13.954088,0.49366072
1729,44.834423,10.930904,13.835914,0.48948
1730,44.834423,10.949749,13.71274,0.4851224
1731,44.834423,10.968593,13.584899,0.48059973
1732,44.834423,10.987437,13.452739,0.47592422
1733,44.834423,11.006282,13.316653,0.47110987
1734,44.834423,11.0251255,13.177068,0.46617168
1735,44.834423,11.04397,13.0344095,0.46112478
1736,44.834423,11.062814,12.889152,0.45598593
1737,44.834423,11.081658,12.741751,0.45077124
1738,44.834423,11.100503,12.592695,0.44549805
1739,44.834423,11.119347,12.442482,0.44018388
1740,44.834423,11.138191,12.2915745,0.43484515
1741,44.834423,11.157035,12.140463,0.42949918
1742,44.834423,11.1758795,11.989592,0.42416173
1743,44.834423,11.194724,11.839414,0.4188488
1744,44.834423,11.213568,11.690348,0.41357523
1745,44.834423,11.232412,11.542769,0.40835428
1746,44.834423,11.251256,11.397047,0.403199
1747,44.834423,11.270101,11.253494,0.39812046
1748,44.834423,11.288945,11.112404,0.39312905
1749,44.834423,11.307789,10.974043,0.38823417
1750,44.834423,11.326633,10.838615,0.3834431
1751,44.834423,11.345477,10.706329,0.37876314
1752,44.834423,11.364322,10.577333,0.3741996
1753,44.834423,11.383165,10.451771,0.3697575
1754,44.834423,11.40201,10.329734,0.36544013
1755,44.834423,11.420855,10.211313,0.3612507
1756,44.834423,11.439698,10.09657,0.35719138
1757,44.834423,11.458543,9.985533,0.35326317
1758,44.834423,11.477386,9.87823,0.34946707
1759,44.834423,11.496231,9.774655,0.34580284
1760,44.834423,11.515076,9.674798,0.34227014
1761,44.834423,11.533919,9.578639,0.3388683
1762,44.834423,11.552764,9.486129,0.3355955
1763,44.834423,11.571608,9.397229,0.33245045
1764,44.834423,11.590452,9.3118725,0.32943073
1765,44.834423,11.609297,9.229998,0.3265342
1766,44.834423,11.62814,9.151535,0.3237584
1767,44.834423,11.646985,9.076399,0.32110026
1768,44.834423,11.665829,9.004515,0.3185572
1769,44.834423,11.684673,8.935788,0.3161258
1770,44.834423,11.703518,8.8701315,0.31380305
1771,44.834423,11.722362,8.807457,0.31158578
1772,44.834423,11.741206,8.747664,0.30947047
1773,44.834423,11.76005,8.690664,0.30745396
1774,44.834423,11.778894,8.636357,0.3055327
1775,44.834423,11.797739,8.584648,0.30370337
1776,44.834423,11.816583,8.535447,0.30196276
1777,44.834423,11.835427,8.488653,0.3003073
1778,44.834423,11.854271,8.444177,0.29873383
1779,44.834423,11.873116,8.401923,0.297239
1780,44.834423,11.89196,8.361804,0.2958197
1781,44.834423,11.910804,8.323732,0.2944728
1782,44.834423,11.929648,8.287618,0.29319516
1783,44.834423,11.948492,8.253379,0.2919839
1784,44.834423,11.967337,8.22093,0.29083595
1785,44.834423,11.986181,8.190193,0.28974855
1786,44.834423,12.005025,8.161091,0.28871897
1787,44.834423,12.0238695,8.133546,0.2877445
1788,44.834423,12.042713,8.107488,0.28682262
1789,44.834423,12.061558,8.082844,0.28595078
1790,44.834423,12.080402,8.059546,0.2851266
1791,44.834423,12.099246,8.037532,0.28434777
1792,44.834423,12.118091,8.016735,0.283612
1793,44.834423,12.136934,7.9970975,0.2829173
1794,44.834423,12.155779,7.978559,0.28226146
1795,44.834423,12.1746235,7.9610643,0.28164253
1796,44.834423,12.193467,7.944562,0.28105873
1797,44.834423,12.212312,7.9289975,0.2805081
1798,44.834423,12.231155,7.9143248,0.279989
1799,44.834423,12.25,7.900495,0.27949974
1800,44.844975,8.5,7.9165893,0.2800691
1801,44.844975,8.518845,7.9973173,0.28292507
1802,44.844975,8.537688,8.085454,0.28604314
1803,44.844975,8.556533,8.181359,0.289436
1804,44.844975,8.5753765,8.285374,0.2931158
1805,44.844975,8.594221,8.397828,0.29709414
1806,44.844975,8.613066,8.519041,0.30138236
1807,44.844975,8.631909,8.649293,0.30599034
1808,44.844975,8.650754,8.788839,0.31092715
1809,44.844975,8.669598,8.937911,0.3162009
1810,44.844975,8.688442,9.0966835,0.3218179
1811,44.844975,8.707287,9.265288,0.32778272
1812,44.844975,8.7261305,9.443775,0.33409712
1813,44.844975,8.744975,9.632166,0.34076193
1814,44.844975,8.763819,9.83036,0.34777355
1815,44.844975,8.782663,10.038214,0.3551269
1816,44.844975,8.801508,10.255461,0.36281255
1817,44.844975,8.820352,10.481704,0.37081644
1818,44.844975,8.839196,10.716494,0.37912273
1819,44.844975,8.85804,10.959192,0.38770878
1820,44.844975,8.876884,11.209102,0.39654997
1821,44.844975,8.895729,11.465324,0.4056145
1822,44.844975,8.914573,11.726883,0.41486776
1823,44.844975,8.933417,11.99267,0.42427066
1824,44.844975,8.952261,12.261445,0.43377924
1825,44.844975,8.971106,12.531914,0.44334775
1826,44.844975,8.98995,12.80266,0.45292607
1827,44.844975,9.008794,13.072222,0.46246248
1828,44.844975,9.027638,13.339141,0.4719054
1829,44.844975,9.046482,13.601919,0.48120186
1830,44.844975,9.065327,13.859113,0.49030071
1831,44.844975,9.084171,14.109301,0.49915174
1832,44.844975,9.103015,14.351165,0.5077083
1833,44.844975,9.12186,14.58349,0.5159274
1834,44.844975,9.140703,14.805165,0.5237697
1835,44.844975,9.159548,15.015259,0.53120226
1836,44.844975,9.178392,15.212944,0.5381959
1837,44.844975,9.197236,15.39757,0.5447275
1838,44.844975,9.216081,15.568687,0.5507812
1839,44.844975,9.234924,15.725977,0.5563457
1840,44.844975,9.253769,15.869295,0.561416
1841,44.844975,9.272614,15.998674,0.5659931
1842,44.844975,9.291457,16.114265,0.57008237
1843,44.844975,9.310302,16.216394,0.5736954
1844,44.844975,9.329145,16.305487,0.5768473
1845,44.844975,9.34799,16.38209,0.57955736
1846,44.844975,9.366835,16.446852,0.58184844
1847,44.844975,9.385678,16.500483,0.5837458
1848,44.844975,9.404523,16.543772,0.58527726
1849,44.844975,9.423367,16.577528,0.58647144
1850,44.844975,9.442211,16.602629,0.5873594
1851,44.844975,9.461055,16.619928,0.58797145
1852,44.844975,9.479899,16.630297,0.58833826
1853,44.844975,9.498744,16.634594,0.5884903
1854,44.844975,9.517588,16.63364,0.5884566
1855,44.844975,9.536432,16.628235,0.58826536
1856,44.844975,9.555276,16.619127,0.58794314
1857,44.844975,9.5741205,16.607016,0.58751464
1858,44.844975,9.592965,16.592545,0.5870027
1859,44.844975,9.611809,16.576302,0.58642805
1860,44.844975,9.630653,16.558802,0.58580893
1861,44.844975,9.649497,16.540506,0.58516175
1862,44.844975,9.668342,16.521797,0.58449984
1863,44.844975,9.687186,16.502996,0.5838347
1864,44.844975,9.70603,16.484371,0.5831758
1865,44.844975,9.7248745,16.46611,0.5825298
1866,44.844975,9.743718,16.448359,0.5819018
1867,44.844975,9.762563,16.43119,0.5812944
1868,44.844975,9.781407,16.414635,0.5807087
1869,44.844975,9.800251,16.39868,0.5801442
1870,44.844975,9.819096,16.383253,0.5795985
1871,44.844975,9.837939,16.368265,0.57906824
1872,44.844975,9.856784,16.353582,0.5785488
1873,44.844975,9.875628,16.339043,0.57803446
1874,44.844975,9.894472,16.32448,0.57751924
1875,44.844975,9.913317,16.309694,0.57699615
1876,44.844975,9.93216,16.294489,0.5764582
1877,44.844975,9.951005,16.278666,0.57589847
1878,44.844975,9.96985,16.262032,0.57531
1879,44.844975,9.988693,16.244406,0.5746864
1880,44.844975,10.007538,16.225622,0.5740219
1881,44.844975,10.0263815,16.205534,0.5733112
1882,44.844975,10.045226,16.184032,0.57255054
1883,44.844975,10.064071,16.161043,0.5717373
1884,44.844975,10.082914,16.136513,0.57086945
1885,44.844975,10.101759,16.110434,0.5699468
1886,44.844975,10.120603,16.082838,0.56897056
1887,44.844975,10.139447,16.053787,0.5679428
1888,44.844975,10.158292,16.02338,0.5668671
1889,44.844975,10.177135,15.991753,0.56574816
1890,44.844975,10.19598,15.959057,0.56459147
1891,44.844975,10.214824,15.925476,0.5634035
1892,44.844975,10.233668,15.891197,0.5621908
1893,44.844975,10.252513,15.856426,0.56096065
1894,44.844975,10.271357,15.821365,0.55972034
1895,44.844975,10.290201,15.786209,0.55847657
1896,44.844975,10.309045,15.751148,0.5572362
1897,44.844975,10.327889,15.716343,0.5560049
1898,44.844975,10.346734,15.68194,0.5547878
1899,44.844975,10.365578,15.648045,0.5535886
1900,44.844975,10.384422,15.614725,0.5524099
1901,44.844975,10.403266,15.582014,0.55125266
1902,44.844975,10.422111,15.5499,0.55011654
1903,44.844975,10.440955,15.518324,0.5489995
1904,44.844975,10.459799,15.487179,0.54789764
1905,44.844975,10.478643,15.456301,0.54680526
1906,44.844975,10.497487,15.42549,0.5457153
1907,44.844975,10.516332,15.394494,0.54461867
1908,44.844975,10.535176,15.363022,0.54350525
1909,44.844975,10.55402,15.330744,0.54236335
1910,44.844975,10.572865,15.297291,0.54117984
1911,44.844975,10.591708,15.262264,0.5399407
1912,44.844975,10.610553,15.22524,0.5386309
1913,44.844975,10.629397,15.185778,0.5372348
1914,44.844975,10.648241,15.143425,0.5357365
1915,44.844975,10.667086,15.097724,0.53411967
1916,44.844975,10.685929,15.048233,0.53236884
1917,44.844975,10.704774,14.994514,0.5304684
1918,44.844975,10.7236185,14.936171,0.52840436
1919,44.844975,10.742462,14.872836,0.5261637
1920,44.844975,10.761307,14.804188,0.5237351
1921,44.844975,10.78015,14.729963,0.5211092
1922,44.844975,10.798995,14.649957,0.5182788
1923,44.844975,10.81784,14.564032,0.515239
1924,44.844975,10.836683,14.472116,0.51198727
1925,44.844975,10.855528,14.374201,0.5085232
1926,44.844975,10.874372,14.270363,0.50484973
1927,44.844975,10.893216,14.160713,0.5009706
1928,44.844975,10.912061,14.0454445,0.49689266
1929,44.844975,10.930904,13.924803,0.49262467
1930,44.844975,10.949749,13.799071,0.4881766
1931,44.844975,10.968593,13.668588,0.4835604
1932,44.844975,10.987437,13.533713,0.4787889
1933,44.844975,11.006282,13.394856,0.4738765
1934,44.844975,11.0251255,13.252455,0.4688387
1935,44.844975,11.04397,13.106946,0.46369094
1936,44.844975,11.062814,12.958818,0.45845056
1937,44.844975,11.081658,12.808541,0.45313415
1938,44.844975,11.100503,12.656616,0.44775942
1939,44.844975,11.119347,12.503548,0.44234422
1940,44.844975,11.138191,12.349817,0.43690562
1941,44.844975,11.157035,12.19593,0.43146145
1942,44.844975,11.1758795,12.042337,0.42602775
1943,44.844975,11.194724,11.889501,0.42062077
1944,44.844975,11.213568,11.73785,0.41525576
1945,44.844975,11.232412,11.587768,0.4099462
1946,44.844975,11.251256,11.4396305,0.4047055
1947,44.844975,11.270101,11.29375,0.3995446
1948,44.844975,11.288945,11.150424,0.3944741
1949,44.844975,11.307789,11.009918,0.38950336
1950,44.844975,11.326633,10.872446,0.38463992
1951,44.844975,11.345477,10.738209,0.37989095
1952,44.844975,11.364322,10.607351,0.37526155
1953,44.844975,11.383165,10.480018,0.3707568
1954,44.844975,11.40201,10.3563,0.36637998
1955,44.844975,11.420855,10.236284,0.36213413
1956,44.844975,11.439698,10.120029,0.35802132
1957,44.844975,11.458543,10.007562,0.3540425
1958,44.844975,11.477386,9.898906,0.3501985
1959,44.844975,11.496231,9.79405,0.34648898
1960,44.844975,11.515076,9.6929865,0.3429136
1961,44.844975,11.533919,9.595689,0.33947146
1962,44.844975,11.552764,9.502104,0.33616066
1963,44.844975,11.571608,9.412192,0.3329798
1964,44.844975,11.590452,9.325883,0.3299264
1965,44.844975,11.609297,9.243111,0.3269981
1966,44.844975,11.62814,9.163806,0.32419252
1967,44.844975,11.646985,9.087876,0.32150632
1968,44.844975,11.665829,9.015247,0.31893688
1969,44.844975,11.684673,8.945822,0.3164808
1970,44.844975,11.703518,8.879508,0.31413478
1971,44.844975,11.722362,8.816218,0.31189573
1972,44.844975,11.741206,8.755848,0.30975997
1973,44.844975,11.76005,8.698306,0.3077243
1974,44.844975,11.778894,8.643492,0.30578512
1975,44.844975,11.797739,8.591308,0.30393896
1976,44.844975,11.816583,8.541662,0.30218264
1977,44.844975,11.835427,8.494451,0.3005124
1978,44.844975,11.854271,8.449585,0.29892516
1979,44.844975,11.873116,8.406967,0.29741746
1980,44.844975,11.89196,8.366507,0.29598606
1981,44.844975,11.910804,8.328116,0.2946279
1982,44.844975,11.929648,8.291704,0.29333973
1983,44.844975,11.948492,8.257187,0.2921186
1984,44.844975,11.967337,8.224478,0.29096144
1985,44.844975,11.986181,8.193498,0.28986543
1986,44.844975,12.005025,8.164168,0.28882784
1987,44.844975,12.0238695,8.136413,0.2878459
1988,44.844975,12.042713,8.110157,0.28691706
1989,44.844975,12.061558,8.085328,0.28603867
1990,44.844975,12.080402,8.061859,0.2852084
1991,44.844975,12.099246,8.039684,0.28442392
1992,44.844975,12.118091,8.018738,0.28368288
1993,44.844975,12.136934,7.998961,0.2829832
1994,44.844975,12.155779,7.9802923,0.28232276
1995,44.844975,12.1746235,7.9626765,0.28169957
1996,44.844975,12.193467,7.946061,0.28111175
1997,44.844975,12.212312,7.930392,0.28055742
1998,44.844975,12.231155,7.9156213,0.28003487
1999,44.844975,12.25,7.9017,0.27954236
2000,44.855526,8.5,7.9412994,0.2809433
2001,44.855526,8.518845,8.024593,0.28389004
2002,44.855526,8.537688,8.115497,0.28710595
2003,44.855526,8.556533,8.214378,0.29060414
2004,44.855526,8.5753765,8.3215885,0.29439697
2005,44.855526,8.594221,8.437473,0.2984967
2006,44.855526,8.613066,8.562353,0.30291462
2007,44.855526,8.631909,8.696516,0.30766097
2008,44.855526,8.650754,8.840235,0.3127454
2009,44.855526,8.669598,8.993738,0.31817594
2010,44.855526,8.688442,9.157212,0.32395926
2011,44.855526,8.707287,9.330796,0.3301002
2012,44.855526,8.7261305,9.514541,0.33660063
