,Latitude,Longitude,NO2,Normalized
595,45.221428,11.935715,4.333078,0.45071062
596,45.221428,12.014286,4.3363667,0.4510527
597,45.221428,12.092857,4.337975,0.45122
598,45.221428,12.171429,4.3387494,0.45130056
599,45.221428,12.25,4.339117,0.4513388
600,45.264286,8.4,4.182463,0.43504423
601,45.264286,8.478572,4.0649004,0.4228158
602,45.264286,8.557143,3.8843334,0.4040339
603,45.264286,8.635715,3.6356137,0.37816298
604,45.264286,8.714286,3.3474126,0.3481854
605,45.264286,8.792857,3.0986857,0.32231376
606,45.264286,8.8714285,2.962216,0.30811867
607,45.264286,8.95,3.0104728,0.31313816
608,45.264286,9.028571,3.3924632,0.3528714
609,45.264286,9.107142,4.0653214,0.42285958
610,45.264286,9.185715,4.7098417,0.4899002
611,45.264286,9.264286,5.022011,0.5223709
612,45.264286,9.342857,4.8845015,0.50806767
613,45.264286,9.421429,4.4738474,0.46535295
614,45.264286,9.5,4.0162387,0.41775417
615,45.264286,9.578571,3.5909746,0.3735198
616,45.264286,9.657143,3.2058406,0.3334596
617,45.264286,9.735714,2.6901073,0.27981496
618,45.264286,9.814285,1.9444745,0.20225699
619,45.264286,9.892858,1.3399489,0.13937649
620,45.264286,9.971429,1.3338311,0.13874014
621,45.264286,10.05,2.0386517,0.21205296
622,45.264286,10.1285715,2.9952025,0.3115498
623,45.264286,10.207143,3.5969436,0.37414068
624,45.264286,10.285714,3.73732,0.3887421
625,45.264286,10.364285,3.6927369,0.38410473
626,45.264286,10.442857,3.648905,0.3795455
627,45.264286,10.521428,3.631977,0.37778473
628,45.264286,10.6,3.6189947,0.37643436
629,45.264286,10.678572,3.5847712,0.37287453
630,45.264286,10.757143,3.534865,0.36768347
631,45.264286,10.835714,3.4822793,0.36221373
632,45.264286,10.914286,3.4010782,0.35376748
633,45.264286,10.992857,3.2975385,0.34299767
634,45.264286,11.071428,3.243812,0.33740926
635,45.264286,11.15,3.3061364,0.34389198
636,45.264286,11.228572,3.4810743,0.36208838
637,45.264286,11.307143,3.706533,0.38553974
638,45.264286,11.385715,3.9171443,0.40744677
639,45.264286,11.464286,4.079059,0.42428854
640,45.264286,11.542857,4.188417,0.43566352
641,45.264286,11.6214285,4.25591,0.4426839
642,45.264286,11.7,4.294935,0.44674316
643,45.264286,11.778571,4.3164263,0.44897857
644,45.264286,11.857142,4.3278255,0.4501643
645,45.264286,11.935715,4.333695,0.4507748
646,45.264286,12.014286,4.336645,0.45108166
647,45.264286,12.092857,4.3380995,0.45123294
648,45.264286,12.171429,4.3388042,0.45130625
649,45.264286,12.25,4.3391414,0.45134133
650,45.307144,8.4,4.1916857,0.43600354
651,45.307144,8.478572,4.0864472,0.42505702
652,45.307144,8.557143,3.9324598,0.40903983
653,45.307144,8.635715,3.7356658,0.38857004
654,45.307144,8.714286,3.532817,0.36747044
655,45.307144,8.792857,3.3886209,0.3524717
656,45.307144,8.8714285,3.335411,0.34693703
657,45.307144,8.95,3.4200342,0.3557392
658,45.307144,9.028571,3.8272467,0.39809594
659,45.307144,9.107142,4.5721107,0.47557393
660,45.307144,9.185715,5.3163385,0.5529857
661,45.307144,9.264286,5.651771,0.5878762
662,45.307144,9.342857,5.4197474,0.5637419
663,45.307144,9.421429,4.9007516,0.50975794
664,45.307144,9.5,4.428565,0.46064284
665,45.307144,9.578571,4.07749,0.4241253
666,45.307144,9.657143,3.7938228,0.39461932
667,45.307144,9.735714,3.2895222,0.34216383
668,45.307144,9.814285,2.47962,0.25792083
669,45.307144,9.892858,1.8222795,0.18954672
670,45.307144,9.971429,1.792222,0.18642026
671,45.307144,10.05,2.5188951,0.2620061
672,45.307144,10.1285715,3.5475276,0.3690006
673,45.307144,10.207143,4.1870117,0.43551737
674,45.307144,10.285714,4.247554,0.44181472
675,45.307144,10.364285,4.0324173,0.41943702
676,45.307144,10.442857,3.8388085,0.39929855
677,45.307144,10.521428,3.7445745,0.38949668
678,45.307144,10.6,3.7122927,0.38613886
679,45.307144,10.678572,3.6900578,0.38382605
680,45.307144,10.757143,3.6615295,0.38085866
681,45.307144,10.835714,3.629687,0.37754652
682,45.307144,10.914286,3.581693,0.37255436
683,45.307144,10.992857,3.52243,0.36639005
684,45.307144,11.071428,3.4968228,0.3637265
685,45.307144,11.15,3.5480435,0.36905426
686,45.307144,11.228572,3.676196,0.3823842
687,45.307144,11.307143,3.8421206,0.39964306
688,45.307144,11.385715,4.000929,0.41616172
689,45.307144,11.464286,4.1265354,0.42922685
690,45.307144,11.542857,4.213684,0.43829173
691,45.307144,11.6214285,4.268756,0.4440201
692,45.307144,11.7,4.3012476,0.44739977
693,45.307144,11.778571,4.319449,0.449293
694,45.307144,11.857142,4.3292437,0.4503118
695,45.307144,11.935715,4.3343496,0.45084292
696,45.307144,12.014286,4.3369436,0.45111272
697,45.307144,12.092857,4.338234,0.45124695
698,45.307144,12.171429,4.3388643,0.4513125
699,45.307144,12.25,4.339168,0.4513441
700,45.35,8.4,4.206059,0.4374986
701,45.35,8.478572,4.11869,0.4284108
702,45.35,8.557143,4.002606,0.41633615
703,45.35,8.635715,3.8802564,0.4036098
704,45.35,8.714286,3.8023465,0.3955059
705,45.35,8.792857,3.811461,0.39645398
706,45.35,8.8714285,3.8742204,0.40298197
707,45.35,8.95,3.9999595,0.4160609
708,45.35,9.028571,4.419761,0.45972708
709,45.35,9.107142,5.22606,0.54359525
710,45.35,9.185715,6.07772,0.6321818
711,45.35,9.264286,6.430345,0.66886055
712,45.35,9.342857,6.0713916,0.63152355
713,45.35,9.421429,5.4160805,0.5633605
714,45.35,9.5,4.9196,0.51171845
715,45.35,9.578571,4.653723,0.4840629
716,45.35,9.657143,4.4623556,0.4641576
717,45.35,9.735714,3.9833155,0.41432965
718,45.35,9.814285,3.1702032,0.3297527
719,45.35,9.892858,2.5373826,0.2639291
720,45.35,9.971429,2.5497634,0.2652169
721,45.35,10.05,3.3150058,0.34481454
722,45.35,10.1285715,4.3846073,0.4560705
723,45.35,10.207143,5.0235248,0.52252835
724,45.35,10.285714,4.936757,0.5135031
725,45.35,10.364285,4.468371,0.4647833
726,45.35,10.442857,4.0672126,0.4230563
727,45.35,10.521428,3.8690825,0.40244755
728,45.35,10.6,3.808072,0.39610147
729,45.35,10.678572,3.7935529,0.39459124
730,45.35,10.757143,3.7823353,0.39342442
731,45.35,10.835714,3.766882,0.39181703
732,45.35,10.914286,3.7413952,0.389166
733,45.35,10.992857,3.710771,0.38598058
734,45.35,11.071428,3.7026517,0.38513604
735,45.35,11.15,3.7443733,0.38947576
736,45.35,11.228572,3.8373022,0.39914188
737,45.35,11.307143,3.957283,0.41162184
738,45.35,11.385715,4.074392,0.42380306
739,45.35,11.464286,4.1694474,0.4336904
740,45.35,11.542857,4.2371445,0.44073197
741,45.35,11.6214285,4.280961,0.4452896
742,45.35,11.7,4.3073635,0.4480359
743,45.35,11.778571,4.3224263,0.4496027
744,45.35,11.857142,4.3306603,0.45045915
745,45.35,11.935715,4.3350115,0.45091176
746,45.35,12.014286,4.3372483,0.45114443
747,45.35,12.092857,4.3383727,0.45126137
748,45.35,12.171429,4.338927,0.451319
749,45.35,12.25,4.339196,0.45134702
750,45.392857,8.4,4.2243595,0.43940213
751,45.392857,8.478572,4.1584535,0.43254682
752,45.392857,8.557143,4.08674,0.42508748
753,45.392857,8.635715,4.0504565,0.4213134
754,45.392857,8.714286,4.11817,0.42835668
755,45.392857,8.792857,4.311706,0.4484876
756,45.392857,8.8714285,4.5120964,0.46933147
757,45.392857,8.95,4.6717176,0.48593467
758,45.392857,9.028571,5.096895,0.53016007
759,45.392857,9.107142,5.975899,0.6215908
760,45.392857,9.185715,6.9503183,0.7229462
761,45.392857,9.264286,7.3056784,0.75990945
762,45.392857,9.342857,6.7863154,0.70588726
763,45.392857,9.421429,5.9691706,0.6208909
764,45.392857,9.5,5.425918,0.5643838
765,45.392857,9.578571,5.2305193,0.54405916
766,45.392857,9.657143,5.0985904,0.5303364
767,45.392857,9.735714,4.6553006,0.48422703
768,45.392857,9.814285,3.9106808,0.40677443
769,45.392857,9.892858,3.3743172,0.3509839
770,45.392857,9.971429,3.4807003,0.36204946
771,45.392857,10.05,4.3106103,0.44837362
772,45.392857,10.1285715,5.427415,0.5645395
773,45.392857,10.207143,6.0501685,0.629316
774,45.392857,10.285714,5.752016,0.59830326
775,45.392857,10.364285,4.958498,0.5157645
776,45.392857,10.442857,4.314419,0.44876978
777,45.392857,10.521428,3.99908,0.4159694
778,45.392857,10.6,3.9025407,0.40592775
779,45.392857,10.678572,3.8895671,0.4045783
780,45.392857,10.757143,3.8902147,0.40464565
781,45.392857,10.835714,3.8868895,0.40429977
782,45.392857,10.914286,3.8763673,0.40320528
783,45.392857,10.992857,3.8634033,0.4018568
784,45.392857,11.071428,3.8651848,0.40204212
785,45.392857,11.15,3.898744,0.40553284
786,45.392857,11.228572,3.9656515,0.4124923
787,45.392857,11.307143,4.0512586,0.42139682
788,45.392857,11.385715,4.136084,0.43022007
789,45.392857,11.464286,4.2065377,0.43754837
790,45.392857,11.542857,4.2579694,0.44289812
791,45.392857,11.6214285,4.2920537,0.44644344
792,45.392857,11.7,4.313037,0.44862604
793,45.392857,11.778571,4.325237,0.44989502
794,45.392857,11.857142,4.3320184,0.45060042
795,45.392857,11.935715,4.3356547,0.45097867
796,45.392857,12.014286,4.337548,0.45117557
797,45.392857,12.092857,4.33851,0.45127565
798,45.392857,12.171429,4.3389897,0.45132554
799,45.392857,12.25,4.3392243,0.45134994
800,45.435715,8.4,4.2450476,0.44155404
801,45.435715,8.478572,4.2018795,0.43706384
802,45.435715,8.557143,4.175255,0.43429446
803,45.435715,8.635715,4.2233562,0.4392978
804,45.435715,8.714286,4.432973,0.46110132
805,45.435715,8.792857,4.8122144,0.5005486
806,45.435715,8.8714285,5.150293,0.53571427
807,45.435715,8.95,5.3331017,0.5547294
808,45.435715,9.028571,5.767071,0.5998692
809,45.435715,9.107142,6.7440643,0.7014924
810,45.435715,9.185715,7.8517866,0.8167136
811,45.435715,9.264286,8.181148,0.8509725
812,45.435715,9.342857,7.4816866,0.7782172
813,45.435715,9.421429,6.485091,0.674555
814,45.435715,9.5,5.866545,0.6102162
815,45.435715,9.578571,5.716678,0.59462756
816,45.435715,9.657143,5.6207523,0.58464974
817,45.435715,9.735714,5.23009,0.5440145
818,45.435715,9.814285,4.6105103,0.47956812
819,45.435715,9.892858,4.218931,0.4388375
820,45.435715,9.971429,4.4478164,0.4626453
821,45.435715,10.05,5.3613324,0.5576658
822,45.435715,10.1285715,6.5453773,0.68082577
823,45.435715,10.207143,7.161378,0.74489987
824,45.435715,10.285714,6.6122713,0.68778384
825,45.435715,10.364285,5.4516916,0.56706464
826,45.435715,10.442857,4.561295,0.47444892
827,45.435715,10.521428,4.1303673,0.42962542
828,45.435715,10.6,3.9941525,0.41545686
829,45.435715,10.678572,3.9756057,0.4135277
830,45.435715,10.757143,3.9823837,0.41423273
831,45.435715,10.835714,3.9872277,0.41473657
832,45.435715,10.914286,3.9863436,0.4146446
833,45.435715,10.992857,3.9837935,0.41437936
834,45.435715,11.071428,3.9905298,0.41508004
835,45.435715,11.15,4.0171638,0.4178504
836,45.435715,11.228572,4.0650916,0.42283568
837,45.435715,11.307143,4.1255584,0.42912522
838,45.435715,11.385715,4.186124,0.435425
839,45.435715,11.464286,4.2374434,0.4407631
840,45.435715,11.542857,4.2757754,0.44475022
841,45.435715,11.6214285,4.301764,0.44745347
842,45.435715,11.7,4.318108,0.4491535
843,45.435715,11.778571,4.327796,0.45016122
844,45.435715,11.857142,4.3332753,0.45073116
845,45.435715,11.935715,4.336258,0.4510414
846,45.435715,12.014286,4.3378325,0.45120516
847,45.435715,12.092857,4.3386426,0.45128945
848,45.435715,12.171429,4.3390503,0.45133185
849,45.435715,12.25,4.339252,0.45135283
850,45.478573,8.4,4.2665734,0.4437931
851,45.478573,8.478572,4.2453656,0.44158712
852,45.478573,8.557143,4.2598763,0.44309646
853,45.478573,8.635715,4.3803077,0.4556233
854,45.478573,8.714286,4.7070937,0.48961437
855,45.478573,8.792857,5.242114,0.5452652
856,45.478573,8.8714285,5.6907315,0.5919287
857,45.478573,8.95,5.892787,0.61294574
858,45.478573,9.028571,6.3457546,0.6600618
859,45.478573,9.107142,7.42952,0.772791
860,45.478573,9.185715,8.645748,0.8992985
861,45.478573,9.264286,8.926511,0.9285024
862,45.478573,9.342857,8.072088,0.8396286
863,45.478573,9.421429,6.897875,0.71749127
864,45.478573,9.5,6.1717787,0.64196545
865,45.478573,9.578571,6.044609,0.6287377
866,45.478573,9.657143,5.994361,0.6235111
867,45.478573,9.735714,5.6867404,0.5915136
868,45.478573,9.814285,5.218546,0.5428137
869,45.478573,9.892858,4.9880886,0.5188424
870,45.478573,9.971429,5.341358,0.5555882
871,45.478573,10.05,6.3309784,0.6585248
872,45.478573,10.1285715,7.5754986,0.78797513
873,45.478573,10.207143,8.197122,0.8526341
874,45.478573,10.285714,7.403744,0.7701099
875,45.478573,10.364285,5.8959384,0.61327356
876,45.478573,10.442857,4.7939105,0.4986447
877,45.478573,10.521428,4.2612457,0.4432389
878,45.478573,10.6,4.082996,0.42469802
879,45.478573,10.678572,4.051912,0.42146477
880,45.478573,10.757143,4.0592237,0.42222533
881,45.478573,10.835714,4.068552,0.42319563
882,45.478573,10.914286,4.0734415,0.4237042
883,45.478573,10.992857,4.0766687,0.4240399
884,45.478573,11.071428,4.0853686,0.42494482
885,45.478573,11.15,4.106246,0.42711642
886,45.478573,11.228572,4.1404533,0.43067452
887,45.478573,11.307143,4.182838,0.4350832
888,45.478573,11.385715,4.225585,0.4395296
889,45.478573,11.464286,4.2624283,0.4433619
890,45.478573,11.542857,4.290529,0.44628483
891,45.478573,11.6214285,4.309998,0.44830993
892,45.478573,11.7,4.3224993,0.44961026
893,45.478573,11.778571,4.3300543,0.45039612
894,45.478573,11.857142,4.3344026,0.4508484
895,45.478573,11.935715,4.3368077,0.4510986
896,45.478573,12.014286,4.338095,0.4512325
897,45.478573,12.092857,4.338766,0.4513023
898,45.478573,12.171429,4.3391075,0.45133778
899,45.478573,12.25,4.339278,0.45135555
900,45.521427,8.4,4.287583,0.4459784
901,45.521427,8.478572,4.286109,0.4458251
902,45.521427,8.557143,4.335125,0.45092356
903,45.521427,8.635715,4.51102,0.4692195
904,45.521427,8.714286,4.919138,0.5116704
905,45.521427,8.792857,5.5568647,0.57800436
906,45.521427,8.8714285,6.074142,0.6318096
907,45.521427,8.95,6.3004026,0.6553444
908,45.521427,9.028571,6.7785134,0.70507574
909,45.521427,9.107142,7.9263678,0.82447124
910,45.521427,9.185715,9.171392,0.95397407
911,45.521427,9.264286,9.422304,0.980073
912,45.521427,9.342857,8.488881,0.8829818
913,45.521427,9.421429,7.1696296,0.7457582
914,45.521427,9.5,6.3162813,0.6569961
915,45.521427,9.578571,6.184188,0.6432562
916,45.521427,9.657143,6.217677,0.6467396
917,45.521427,9.735714,6.0307646,0.62729764
918,45.521427,9.814285,5.715558,0.59451103
919,45.521427,9.892858,5.6341085,0.586039
920,45.521427,9.971429,6.0890594,0.6333613
921,45.521427,10.05,7.112117,0.7397759
922,45.521427,10.1285715,8.35133,0.8686742
923,45.521427,10.207143,8.9487095,0.9308114
924,45.521427,10.285714,7.9833045,0.8303936
925,45.521427,10.364285,6.2459736,0.6496829
926,45.521427,10.442857,4.9995875,0.5200385
927,45.521427,10.521428,4.387986,0.45642197
928,45.521427,10.6,4.16864,0.43360642
929,45.521427,10.678572,4.119927,0.42853945
930,45.521427,10.757143,4.122812,0.42883953
931,45.521427,10.835714,4.133221,0.42992225
932,45.521427,10.914286,4.140971,0.4307284
933,45.521427,10.992857,4.1470327,0.4313589
934,45.521427,11.071428,4.156003,0.43229195
935,45.521427,11.15,4.1721964,0.43397632
936,45.521427,11.228572,4.196552,0.4365097
937,45.521427,11.307143,4.2260933,0.43958247
938,45.521427,11.385715,4.255987,0.44269192
939,45.521427,11.464286,4.28212,0.4454102
940,45.521427,11.542857,4.3024297,0.4475227
941,45.521427,11.6214285,4.3167896,0.44901636
942,45.521427,11.7,4.3261976,0.44999495
943,45.521427,11.778571,4.3319926,0.45059773
944,45.521427,11.857142,4.335387,0.45095083
945,45.521427,11.935715,4.337295,0.45114928
946,45.521427,12.014286,4.338331,0.45125705
947,45.521427,12.092857,4.338878,0.45131394
948,45.521427,12.171429,4.33916,0.45134327
949,45.521427,12.25,4.3393025,0.45135808
950,45.564285,8.4,4.3070097,0.4479991
951,45.564285,8.478572,4.3221827,0.44957733
952,45.564285,8.557143,4.39802,0.45746565
953,45.564285,8.635715,4.611841,0.47970656
954,45.564285,8.714286,5.0642715,0.52676666
955,45.564285,8.792857,5.741456,0.59720486
956,45.564285,8.8714285,6.291005,0.6543669
957,45.564285,8.95,6.555829,0.6819129
958,45.564285,9.028571,7.05564,0.73390144
959,45.564285,9.107142,8.1799,0.8508427
960,45.564285,9.185715,9.362066,0.9738073
961,45.564285,9.264286,9.61388,1.0
962,45.564285,9.342857,8.679796,0.9028401
963,45.564285,9.421429,7.286997,0.7579663
964,45.564285,9.5,6.3313136,0.6585597
965,45.564285,9.578571,6.171963,0.64198464
966,45.564285,9.657143,6.3234563,0.6577424
967,45.564285,9.735714,6.27971,0.65319204
968,45.564285,9.814285,6.0987005,0.6343641
969,45.564285,9.892858,6.1358113,0.63822424
970,45.564285,9.971429,6.65448,0.6921742
971,45.564285,10.05,7.6442795,0.7951295
972,45.564285,10.1285715,8.761577,0.91134655
973,45.564285,10.207143,9.234366,0.9605244
974,45.564285,10.285714,8.222002,0.85522205
975,45.564285,10.364285,6.4588394,0.6718244
976,45.564285,10.442857,5.160135,0.536738
977,45.564285,10.521428,4.501994,0.46828067
978,45.564285,10.6,4.2486434,0.44192806
979,45.564285,10.678572,4.180544,0.4348446
980,45.564285,10.757143,4.175511,0.43432108
981,45.564285,10.835714,4.1841745,0.43522224
982,45.564285,10.914286,4.1925793,0.4360965
983,45.564285,10.992857,4.1995993,0.43682668
984,45.564285,11.071428,4.2079425,0.4376945
985,45.564285,11.15,4.2203937,0.43898964
986,45.564285,11.228572,4.237708,0.44079062
987,45.564285,11.307143,4.2582126,0.4429234
988,45.564285,11.385715,4.2789645,0.44508195
989,45.564285,11.464286,4.297313,0.44699052
990,45.564285,11.542857,4.3118134,0.44849876
991,45.564285,11.6214285,4.322261,0.44958547
992,45.564285,11.7,4.329238,0.4503112
993,45.564285,11.778571,4.3336163,0.45076662
994,45.564285,11.857142,4.336226,0.45103806
995,45.564285,11.935715,4.3377166,0.45119312
996,45.564285,12.014286,4.3385386,0.45127863
997,45.564285,12.092857,4.3389783,0.45132434
998,45.564285,12.171429,4.3392076,0.45134822
999,45.564285,12.25,4.3393245,0.45136037
1000,45.607143,8.4,4.3240557,0.44977215
1001,45.607143,8.478572,4.352307,0.45271075
1002,45.607143,8.557143,4.4469705,0.46255732
1003,45.607143,8.635715,4.6817718,0.48698047
1004,45.607143,8.714286,5.1440144,0.53506124
1005,45.607143,8.792857,5.8071723,0.60404044
1006,45.607143,8.8714285,6.367284,0.6623011
1007,45.607143,8.95,6.694845,0.69637287
1008,45.607143,9.028571,7.2073708,0.74968386
1009,45.607143,9.107142,8.216817,0.8546827
1010,45.607143,9.185715,9.245615,0.9616944
1011,45.607143,9.264286,9.481903,0.9862722
1012,45.607143,9.342857,8.608004,0.89537245
1013,45.607143,9.421429,7.246949,0.75380063
1014,45.607143,9.5,6.2604284,0.65118647
1015,45.607143,9.578571,6.0924764,0.6337167
1016,45.607143,9.657143,6.366678,0.6622382
1017,45.607143,9.735714,6.4503217,0.67093843
1018,45.607143,9.814285,6.3682594,0.66240263
1019,45.607143,9.892858,6.486603,0.67471224
1020,45.607143,9.971429,7.028695,0.73109865
1021,45.607143,10.05,7.921266,0.8239406
1022,45.607143,10.1285715,8.807754,0.91614974
1023,45.607143,10.207143,9.06355,0.9427567
1024,45.607143,10.285714,8.106357,0.843193
1025,45.607143,10.364285,6.502048,0.6763188
1026,45.607143,10.442857,5.256796,0.5467923
1027,45.607143,10.521428,4.5934343,0.47779194
1028,45.607143,10.6,4.319171,0.44926408
1029,45.607143,10.678572,4.233653,0.44036883
1030,45.607143,10.757143,4.2191725,0.4388626
1031,45.607143,10.835714,4.224161,0.4393815
1032,45.607143,10.914286,4.2316475,0.4401602
1033,45.607143,10.992857,4.2384443,0.4408672
1034,45.607143,11.071428,4.24573,0.441625
1035,45.607143,11.15,4.25523,0.44261315
1036,45.607143,11.228572,4.26753,0.44389257
1037,45.607143,11.307143,4.281723,0.4453689
1038,45.607143,11.385715,4.296046,0.44685867
1039,45.607143,11.464286,4.3088217,0.4481876
1040,45.607143,11.542857,4.3190665,0.4492532
1041,45.607143,11.6214285,4.3265767,0.45003438
1042,45.607143,11.7,4.331684,0.45056564
1043,45.607143,11.778571,4.334947,0.45090505
1044,45.607143,11.857142,4.3369255,0.45111084
1045,45.607143,11.935715,4.3380737,0.45123026
1046,45.607143,12.014286,4.3387165,0.45129713
1047,45.607143,12.092857,4.339065,0.45133337
1048,45.607143,12.171429,4.339249,0.45135254
1049,45.607143,12.25,4.339344,0.4513624
1050,45.65,8.4,4.3381824,0.45124158
1051,45.65,8.478572,4.3757257,0.4551467
1052,45.65,8.557143,4.481329,0.46613115
1053,45.65,8.635715,4.7218256,0.4911467
1054,45.65,8.714286,5.168269,0.5375841
1055,45.65,8.792857,5.789963,0.60225034
1056,45.65,8.8714285,6.356826,0.66121334
1057,45.65,8.95,6.7678337,0.7039648
1058,45.65,9.028571,7.2924776,0.75853634
1059,45.65,9.107142,8.119301,0.8445394
1060,45.65,9.185715,8.901105,0.92585975
1061,45.65,9.264286,9.045456,0.94087464
1062,45.65,9.342857,8.272329,0.8604569
1063,45.65,9.421429,7.0525675,0.7335818
1064,45.65,9.5,6.134223,0.638059
1065,45.65,9.578571,6.008646,0.62499696
1066,45.65,9.657143,6.3787003,0.6634886
1067,45.65,9.735714,6.5414867,0.68042105
1068,45.65,9.814285,6.5204334,0.6782312
1069,45.65,9.892858,6.686371,0.6954914
1070,45.65,9.971429,7.218604,0.7508523
1071,45.65,10.05,7.9762955,0.8296645
1072,45.65,10.1285715,8.587404,0.8932298
1073,45.65,10.207143,8.616308,0.8962363
1074,45.65,10.285714,7.7537875,0.8065201
1075,45.65,10.364285,6.3952293,0.6652079
1076,45.65,10.442857,5.2845855,0.5496829
1077,45.65,10.521428,4.6560826,0.48430836
1078,45.65,10.6,4.3767514,0.4552534
1079,45.65,10.678572,4.2786117,0.44504523
1080,45.65,10.757143,4.255038,0.4425932
1081,45.65,10.835714,4.2554455,0.4426356
1082,45.65,10.914286,4.261046,0.4432181
1083,45.65,10.992857,4.2669206,0.44382918
1084,45.65,11.071428,4.272987,0.44446018
1085,45.65,11.15,4.28018,0.44520837
1086,45.65,11.228572,4.288917,0.44611716
1087,45.65,11.307143,4.298725,0.4471374
1088,45.65,11.385715,4.308568,0.44816118
1089,45.65,11.464286,4.317403,0.44908017
1090,45.65,11.542857,4.3245773,0.44982642
1091,45.65,11.6214285,4.3299193,0.45038208
1092,45.65,11.7,4.333615,0.45076647
1093,45.65,11.778571,4.3360167,0.4510163
1094,45.65,11.857142,4.337497,0.4511703
1095,45.65,11.935715,4.338371,0.45126116
1096,45.65,12.014286,4.3388667,0.45131275
1097,45.65,12.092857,4.3391395,0.45134112
1098,45.65,12.171429,4.3392854,0.4513563
1099,45.65,12.25,4.3393617,0.45136425
1100,45.692856,8.4,4.3491125,0.45237848
1101,45.692856,8.478572,4.3921957,0.45685983
1102,45.692856,8.557143,4.501457,0.46822482
1103,45.692856,8.635715,4.7353597,0.4925545
1104,45.692856,8.714286,5.1517615,0.53586704
1105,45.692856,8.792857,5.727792,0.5957836
1106,45.692856,8.8714285,6.3071823,0.6560496
1107,45.692856,8.95,6.810301,0.7083821
1108,45.692856,9.028571,7.3530016,0.76483184
1109,45.692856,9.107142,7.963899,0.8283751
1110,45.692856,9.185715,8.425751,0.8764152
1111,45.692856,9.264286,8.400643,0.8738036
1112,45.692856,9.342857,7.7217274,0.80318534
1113,45.692856,9.421429,6.7128882,0.69824964
1114,45.692856,9.5,5.9558887,0.61950934
1115,45.692856,9.578571,5.9158187,0.6153414
1116,45.692856,9.657143,6.3313203,0.65856034
1117,45.692856,9.735714,6.529163,0.6791392
1118,45.692856,9.814285,6.548915,0.6811937
1119,45.692856,9.892858,6.739195,0.70098597
1120,45.692856,9.971429,7.2362165,0.7526843
1121,45.692856,10.05,7.8512383,0.81665653
1122,45.692856,10.1285715,8.214683,0.85446066
1123,45.692856,10.207143,8.070885,0.83950335
1124,45.692856,10.285714,7.3051705,0.75985664
1125,45.692856,10.364285,6.1963673,0.644523
1126,45.692856,10.442857,5.255306,0.54663736
1127,45.692856,10.521428,4.689288,0.48776227
1128,45.692856,10.6,4.419481,0.45969793
1129,45.692856,10.678572,4.3148293,0.44881248
1130,45.692856,10.757143,4.283912,0.44559658
1131,45.692856,10.835714,4.2797556,0.44516423
1132,45.692856,10.914286,4.2830544,0.44550735
1133,45.692856,10.992857,4.287665,0.44598693
1134,45.692856,11.071428,4.292509,0.4464908
1135,45.692856,11.15,4.2979107,0.44705266
1136,45.692856,11.228572,4.3041186,0.44769838
1137,45.692856,11.307143,4.3108935,0.4484031
1138,45.692856,11.385715,4.317638,0.4491046
1139,45.692856,11.464286,4.3237143,0.44973665
1140,45.692856,11.542857,4.3287005,0.4502553
1141,45.692856,11.6214285,4.3324666,0.45064703
1142,45.692856,11.7,4.335113,0.4509223
1143,45.692856,11.778571,4.336861,0.45110413
1144,45.692856,11.857142,4.3379564,0.45121807
1145,45.692856,11.935715,4.3386126,0.45128632
1146,45.692856,12.014286,4.3389907,0.45132565
1147,45.692856,12.092857,4.3392015,0.45134756
1148,45.692856,12.171429,4.339316,0.45135948
1149,45.692856,12.25,4.3393764,0.45136577
1150,45.735714,8.4,4.356842,0.4531825
1151,45.735714,8.478572,4.402044,0.4578842
1152,45.735714,8.557143,4.5088344,0.46899214
1153,45.735714,8.635715,4.7272787,0.4917139
1154,45.735714,8.714286,5.1069546,0.53120637
1155,45.735714,8.792857,5.641933,0.58685285
1156,45.735714,8.8714285,6.2367344,0.6487219
1157,45.735714,8.95,6.823289,0.70973307
1158,45.735714,9.028571,7.384527,0.768111
1159,45.735714,9.107142,7.780388,0.80928695
1160,45.735714,9.185715,7.8933773,0.8210397
1161,45.735714,9.264286,7.652564,0.7959912
1162,45.735714,9.342857,7.029621,0.731195
1163,45.735714,9.421429,6.2461066,0.64969677
1164,45.735714,9.5,5.7043633,0.5933466
1165,45.735714,9.578571,5.7574472,0.5988682
1166,45.735714,9.657143,6.1702833,0.6418099
1167,45.735714,9.735714,6.3923597,0.6649094
1168,45.735714,9.814285,6.4552336,0.67144936
1169,45.735714,9.892858,6.657216,0.6924588
1170,45.735714,9.971429,7.0988984,0.738401
1171,45.735714,10.05,7.5794616,0.78838736
1172,45.735714,10.1285715,7.7682533,0.80802476
1173,45.735714,10.207143,7.527729,0.7830063
1174,45.735714,10.285714,6.854407,0.71296984
1175,45.735714,10.364285,5.960701,0.6200099
1176,45.735714,10.442857,5.1874056,0.5395746
1177,45.735714,10.521428,4.6967106,0.48853433
1178,45.735714,10.6,4.447286,0.46259013
1179,45.735714,10.678572,4.3421564,0.45165494
1180,45.735714,10.757143,4.306406,0.44793633
1181,45.735714,10.835714,4.298388,0.4471023
1182,45.735714,10.914286,4.2994184,0.44720948
1183,45.735714,10.992857,4.3026905,0.44754985
1184,45.735714,11.071428,4.306409,0.44793662
1185,45.735714,11.15,4.310429,0.44835478
1186,45.735714,11.228572,4.314843,0.44881392
1187,45.735714,11.307143,4.3195267,0.44930106
