,Latitude,Longitude,PM2.5,Normalized
10760,45.309296,11.515076,9.231951,0.68924916
10761,45.309296,11.533919,9.179419,0.6853272
10762,45.309296,11.552764,9.127315,0.68143713
10763,45.309296,11.571608,9.0756445,0.67757946
10764,45.309296,11.590452,9.024408,0.6737543
10765,45.309296,11.609297,8.973621,0.6699625
10766,45.309296,11.62814,8.923297,0.66620535
10767,45.309296,11.646985,8.87342,0.66248155
10768,45.309296,11.665829,8.823995,0.65879154
10769,45.309296,11.684673,8.775041,0.6551367
10770,45.309296,11.703518,8.726555,0.6515168
10771,45.309296,11.722362,8.678541,0.6479321
10772,45.309296,11.741206,8.6310005,0.6443828
10773,45.309296,11.76005,8.583944,0.6408696
10774,45.309296,11.778894,8.537353,0.6373911
10775,45.309296,11.797739,8.491252,0.6339493
10776,45.309296,11.816583,8.445635,0.63054353
10777,45.309296,11.835427,8.400492,0.6271732
10778,45.309296,11.854271,8.3558445,0.62383986
10779,45.309296,11.873116,8.311684,0.6205429
10780,45.309296,11.89196,8.268005,0.61728185
10781,45.309296,11.910804,8.224812,0.61405706
10782,45.309296,11.929648,8.182106,0.6108687
10783,45.309296,11.948492,8.139902,0.6077178
10784,45.309296,11.967337,8.098172,0.6046023
10785,45.309296,11.986181,8.056934,0.6015235
10786,45.309296,12.005025,8.016176,0.5984805
10787,45.309296,12.0238695,7.9759097,0.5954743
10788,45.309296,12.042713,7.936134,0.5925046
10789,45.309296,12.061558,7.8968296,0.5895702
10790,45.309296,12.080402,7.8580112,0.58667207
10791,45.309296,12.099246,7.8196735,0.58380985
10792,45.309296,12.118091,7.781822,0.5809839
10793,45.309296,12.136934,7.744437,0.5781928
10794,45.309296,12.155779,7.707532,0.5754374
10795,45.309296,12.1746235,7.671103,0.57271767
10796,45.309296,12.193467,7.6351457,0.57003313
10797,45.309296,12.212312,7.5996504,0.5673831
10798,45.309296,12.231155,7.5646253,0.56476814
10799,45.309296,12.25,7.5300584,0.56218743
10800,45.31985,8.5,11.678227,0.871886
10801,45.31985,8.518845,11.709148,0.87419456
10802,45.31985,8.537688,11.739948,0.87649405
10803,45.31985,8.556533,11.770636,0.87878513
10804,45.31985,8.5753765,11.801204,0.8810673
10805,45.31985,8.594221,11.831667,0.88334167
10806,45.31985,8.613066,11.861996,0.885606
10807,45.31985,8.631909,11.892206,0.8878615
10808,45.31985,8.650754,11.922291,0.8901076
10809,45.31985,8.669598,11.952243,0.89234376
10810,45.31985,8.688442,11.982077,0.8945711
10811,45.31985,8.707287,12.011778,0.8967886
10812,45.31985,8.7261305,12.041351,0.89899653
10813,45.31985,8.744975,12.070787,0.90119416
10814,45.31985,8.763819,12.100082,0.9033813
10815,45.31985,8.782663,12.129244,0.90555847
10816,45.31985,8.801508,12.158264,0.9077251
10817,45.31985,8.820352,12.187155,0.90988207
10818,45.31985,8.839196,12.215895,0.9120278
10819,45.31985,8.85804,12.244488,0.9141625
10820,45.31985,8.876884,12.272943,0.9162869
10821,45.31985,8.895729,12.301243,0.91839975
10822,45.31985,8.914573,12.329395,0.9205016
10823,45.31985,8.933417,12.357389,0.9225916
10824,45.31985,8.952261,12.385225,0.9246698
10825,45.31985,8.971106,12.412892,0.9267354
10826,45.31985,8.98995,12.440399,0.9287891
10827,45.31985,9.008794,12.467733,0.9308298
10828,45.31985,9.027638,12.494884,0.9328568
10829,45.31985,9.046482,12.5218525,0.9348703
10830,45.31985,9.065327,12.548628,0.9368693
10831,45.31985,9.084171,12.5752,0.9388532
10832,45.31985,9.103015,12.601567,0.9408217
10833,45.31985,9.12186,12.627699,0.9427727
10834,45.31985,9.140703,12.653608,0.9447071
10835,45.31985,9.159548,12.679255,0.9466218
10836,45.31985,9.178392,12.70465,0.9485178
10837,45.31985,9.197236,12.729757,0.9503923
10838,45.31985,9.216081,12.754576,0.9522452
10839,45.31985,9.234924,12.779072,0.9540741
10840,45.31985,9.253769,12.803231,0.9558778
10841,45.31985,9.272614,12.827049,0.957656
10842,45.31985,9.291457,12.850479,0.95940524
10843,45.31985,9.310302,12.873498,0.9611238
10844,45.31985,9.329145,12.896078,0.9628096
10845,45.31985,9.34799,12.91822,0.9644627
10846,45.31985,9.366835,12.939863,0.9660786
10847,45.31985,9.385678,12.960997,0.9676564
10848,45.31985,9.404523,12.981582,0.9691933
10849,45.31985,9.423367,13.001586,0.9706868
10850,45.31985,9.442211,13.020981,0.97213477
10851,45.31985,9.461055,13.03973,0.9735346
10852,45.31985,9.479899,13.057789,0.97488284
10853,45.31985,9.498744,13.075139,0.97617817
10854,45.31985,9.517588,13.091729,0.97741675
10855,45.31985,9.536432,13.1075325,0.9785966
10856,45.31985,9.555276,13.122503,0.97971433
10857,45.31985,9.5741205,13.13662,0.98076826
10858,45.31985,9.592965,13.149809,0.98175293
10859,45.31985,9.611809,13.16206,0.9826676
10860,45.31985,9.630653,13.173328,0.9835089
10861,45.31985,9.649497,13.183577,0.984274
10862,45.31985,9.668342,13.192766,0.98496014
10863,45.31985,9.687186,13.200863,0.9855646
10864,45.31985,9.70603,13.207828,0.9860846
10865,45.31985,9.7248745,13.213631,0.98651785
10866,45.31985,9.743718,13.218243,0.9868622
10867,45.31985,9.762563,13.221608,0.9871134
10868,45.31985,9.781407,13.223722,0.98727125
10869,45.31985,9.800251,13.224549,0.987333
10870,45.31985,9.819096,13.224056,0.9872962
10871,45.31985,9.837939,13.222217,0.98715883
10872,45.31985,9.856784,13.219007,0.98691916
10873,45.31985,9.875628,13.214428,0.98657733
10874,45.31985,9.894472,13.208432,0.9861297
10875,45.31985,9.913317,13.201011,0.9855756
10876,45.31985,9.93216,13.19216,0.98491484
10877,45.31985,9.951005,13.181854,0.98414546
10878,45.31985,9.96985,13.170094,0.98326737
10879,45.31985,9.988693,13.156876,0.98228055
10880,45.31985,10.007538,13.142178,0.98118323
10881,45.31985,10.0263815,13.126009,0.97997606
10882,45.31985,10.045226,13.108376,0.9786596
10883,45.31985,10.064071,13.089267,0.97723293
10884,45.31985,10.082914,13.068697,0.9756972
10885,45.31985,10.101759,13.04667,0.97405267
10886,45.31985,10.120603,13.023197,0.97230023
10887,45.31985,10.139447,12.998291,0.97044075
10888,45.31985,10.158292,12.971961,0.968475
10889,45.31985,10.177135,12.944221,0.9664039
10890,45.31985,10.19598,12.915104,0.9642301
10891,45.31985,10.214824,12.884611,0.9619535
10892,45.31985,10.233668,12.852767,0.9595761
10893,45.31985,10.252513,12.819596,0.95709956
10894,45.31985,10.271357,12.78513,0.9545263
10895,45.31985,10.290201,12.749374,0.95185685
10896,45.31985,10.309045,12.712379,0.9490949
10897,45.31985,10.327889,12.674152,0.94624084
10898,45.31985,10.346734,12.634733,0.94329786
10899,45.31985,10.365578,12.594169,0.94026935
10900,45.31985,10.384422,12.552455,0.93715507
10901,45.31985,10.403266,12.509649,0.9339592
10902,45.31985,10.422111,12.465776,0.93068373
10903,45.31985,10.440955,12.420863,0.9273305
10904,45.31985,10.459799,12.374961,0.9239035
10905,45.31985,10.478643,12.328087,0.9204039
10906,45.31985,10.497487,12.280295,0.91683584
10907,45.31985,10.516332,12.231599,0.9132002
10908,45.31985,10.535176,12.182057,0.9095015
10909,45.31985,10.55402,12.1317005,0.9057419
10910,45.31985,10.572865,12.080553,0.9019233
10911,45.31985,10.591708,12.028658,0.8980488
10912,45.31985,10.610553,11.976059,0.8941218
10913,45.31985,10.629397,11.922787,0.8901446
10914,45.31985,10.648241,11.868891,0.88612074
10915,45.31985,10.667086,11.814383,0.8820512
10916,45.31985,10.685929,11.759325,0.87794065
10917,45.31985,10.704774,11.703731,0.87379
10918,45.31985,10.7236185,11.647663,0.8696041
10919,45.31985,10.742462,11.591135,0.86538374
10920,45.31985,10.761307,11.534185,0.86113197
10921,45.31985,10.78015,11.47687,0.8568528
10922,45.31985,10.798995,11.419186,0.85254616
10923,45.31985,10.81784,11.36119,0.84821624
10924,45.31985,10.836683,11.302908,0.843865
10925,45.31985,10.855528,11.244379,0.83949524
10926,45.31985,10.874372,11.185633,0.8351093
10927,45.31985,10.893216,11.126698,0.8307093
10928,45.31985,10.912061,11.067589,0.82629627
10929,45.31985,10.930904,11.008358,0.82187414
10930,45.31985,10.949749,10.949022,0.8174442
10931,45.31985,10.968593,10.88961,0.81300855
10932,45.31985,10.987437,10.830147,0.8085691
10933,45.31985,11.006282,10.770655,0.80412745
10934,45.31985,11.0251255,10.711178,0.79968697
10935,45.31985,11.04397,10.651724,0.79524815
10936,45.31985,11.062814,10.592318,0.79081297
10937,45.31985,11.081658,10.532985,0.7863832
10938,45.31985,11.100503,10.473753,0.781961
10939,45.31985,11.119347,10.414635,0.7775473
10940,45.31985,11.138191,10.355653,0.77314377
10941,45.31985,11.157035,10.296836,0.7687526
10942,45.31985,11.1758795,10.23819,0.7643741
10943,45.31985,11.194724,10.179737,0.76001006
10944,45.31985,11.213568,10.121508,0.7556627
10945,45.31985,11.232412,10.063507,0.7513324
10946,45.31985,11.251256,10.005754,0.74702066
10947,45.31985,11.270101,9.948261,0.7427283
10948,45.31985,11.288945,9.891056,0.7384574
10949,45.31985,11.307789,9.834143,0.7342083
10950,45.31985,11.326633,9.777536,0.72998214
10951,45.31985,11.345477,9.721251,0.72577983
10952,45.31985,11.364322,9.6652975,0.72160244
10953,45.31985,11.383165,9.609693,0.71745104
10954,45.31985,11.40201,9.554441,0.71332604
10955,45.31985,11.420855,9.499556,0.70922834
10956,45.31985,11.439698,9.445054,0.7051593
10957,45.31985,11.458543,9.39093,0.7011184
10958,45.31985,11.477386,9.337206,0.69710743
10959,45.31985,11.496231,9.283886,0.6931266
10960,45.31985,11.515076,9.230978,0.68917656
10961,45.31985,11.533919,9.178497,0.6852584
10962,45.31985,11.552764,9.126434,0.6813714
10963,45.31985,11.571608,9.074802,0.67751664
10964,45.31985,11.590452,9.023617,0.67369515
10965,45.31985,11.609297,8.972872,0.66990656
10966,45.31985,11.62814,8.922572,0.6661512
10967,45.31985,11.646985,8.872738,0.66243064
10968,45.31985,11.665829,8.823361,0.6587443
10969,45.31985,11.684673,8.774436,0.6550915
10970,45.31985,11.703518,8.725985,0.6514742
10971,45.31985,11.722362,8.678011,0.64789253
10972,45.31985,11.741206,8.6305,0.6443454
10973,45.31985,11.76005,8.583467,0.6408339
10974,45.31985,11.778894,8.536912,0.6373582
10975,45.31985,11.797739,8.490837,0.6339183
10976,45.31985,11.816583,8.445251,0.6305149
10977,45.31985,11.835427,8.40014,0.6271469
10978,45.31985,11.854271,8.355522,0.6238158
10979,45.31985,11.873116,8.311383,0.6205204
10980,45.31985,11.89196,8.267725,0.61726093
10981,45.31985,11.910804,8.22456,0.6140383
10982,45.31985,11.929648,8.181888,0.6108524
10983,45.31985,11.948492,8.139699,0.6077026
10984,45.31985,11.967337,8.097992,0.6045888
10985,45.31985,11.986181,8.05677,0.60151124
10986,45.31985,12.005025,8.016045,0.5984707
10987,45.31985,12.0238695,7.9757977,0.5954659
10988,45.31985,12.042713,7.936035,0.5924973
10989,45.31985,12.061558,7.8967533,0.5895645
10990,45.31985,12.080402,7.857955,0.5866679
10991,45.31985,12.099246,7.8196344,0.58380693
10992,45.31985,12.118091,7.7818003,0.58098227
10993,45.31985,12.136934,7.7444344,0.57819253
10994,45.31985,12.155779,7.7075453,0.57543844
10995,45.31985,12.1746235,7.671126,0.5727194
10996,45.31985,12.193467,7.6351852,0.5700361
10997,45.31985,12.212312,7.599705,0.56738716
10998,45.31985,12.231155,7.5646915,0.5647731
10999,45.31985,12.25,7.530148,0.5621941
11000,45.330402,8.5,11.670164,0.871284
11001,45.330402,8.518845,11.700987,0.8735852
11002,45.330402,8.537688,11.731699,0.87587816
11003,45.330402,8.556533,11.762301,0.8781629
11004,45.330402,8.5753765,11.792776,0.8804381
11005,45.330402,8.594221,11.823147,0.88270557
11006,45.330402,8.613066,11.853389,0.8849634
11007,45.330402,8.631909,11.883512,0.88721234
11008,45.330402,8.650754,11.913507,0.8894518
11009,45.330402,8.669598,11.943377,0.8916818
11010,45.330402,8.688442,11.97312,0.8939024
11011,45.330402,8.707287,12.002726,0.89611274
11012,45.330402,8.7261305,12.032211,0.8983141
11013,45.330402,8.744975,12.061556,0.90050495
11014,45.330402,8.763819,12.090769,0.902686
11015,45.330402,8.782663,12.119852,0.9048573
11016,45.330402,8.801508,12.148783,0.90701723
11017,45.330402,8.820352,12.177586,0.90916765
11018,45.330402,8.839196,12.2062435,0.9113072
11019,45.330402,8.85804,12.234758,0.9134361
11020,45.330402,8.876884,12.263126,0.91555405
11021,45.330402,8.895729,12.291353,0.9176614
11022,45.330402,8.914573,12.319424,0.9197571
11023,45.330402,8.933417,12.347345,0.92184174
11024,45.330402,8.952261,12.375105,0.92391425
11025,45.330402,8.971106,12.4027,0.9259745
11026,45.330402,8.98995,12.4301405,0.92802316
11027,45.330402,9.008794,12.457409,0.930059
11028,45.330402,9.027638,12.484503,0.9320818
11029,45.330402,9.046482,12.5114,0.93408996
11030,45.330402,9.065327,12.538124,0.9360851
11031,45.330402,9.084171,12.564638,0.93806463
11032,45.330402,9.103015,12.590932,0.9400277
11033,45.330402,9.12186,12.617024,0.9419758
11034,45.330402,9.140703,12.6428795,0.94390607
11035,45.330402,9.159548,12.668485,0.9458177
11036,45.330402,9.178392,12.69384,0.94771075
11037,45.330402,9.197236,12.718914,0.94958276
11038,45.330402,9.216081,12.743694,0.9514328
11039,45.330402,9.234924,12.768164,0.95325965
11040,45.330402,9.253769,12.792307,0.95506215
11041,45.330402,9.272614,12.816083,0.9568373
11042,45.330402,9.291457,12.839495,0.9585852
11043,45.330402,9.310302,12.8625,0.96030277
11044,45.330402,9.329145,12.88508,0.96198857
11045,45.330402,9.34799,12.907209,0.9636407
11046,45.330402,9.366835,12.928846,0.9652561
11047,45.330402,9.385678,12.949984,0.9668342
11048,45.330402,9.404523,12.970573,0.9683714
11049,45.330402,9.423367,12.990586,0.96986556
11050,45.330402,9.442211,13.009991,0.97131425
11051,45.330402,9.461055,13.028743,0.97271425
11052,45.330402,9.479899,13.046839,0.9740653
11053,45.330402,9.498744,13.064203,0.9753617
11054,45.330402,9.517588,13.080826,0.97660273
11055,45.330402,9.536432,13.096649,0.9777841
11056,45.330402,9.555276,13.111656,0.9789045
11057,45.330402,9.5741205,13.125793,0.97995996
11058,45.330402,9.592965,13.139034,0.9809485
11059,45.330402,9.611809,13.151325,0.9818662
11060,45.330402,9.630653,13.16264,0.9827109
11061,45.330402,9.649497,13.172933,0.9834794
11062,45.330402,9.668342,13.182169,0.98416895
11063,45.330402,9.687186,13.190319,0.9847774
11064,45.330402,9.70603,13.1973505,0.9853024
11065,45.330402,9.7248745,13.203205,0.98573947
11066,45.330402,9.743718,13.207873,0.986088
11067,45.330402,9.762563,13.211314,0.9863449
11068,45.330402,9.781407,13.213491,0.9865074
11069,45.330402,9.800251,13.214375,0.9865734
11070,45.330402,9.819096,13.213966,0.9865429
11071,45.330402,9.837939,13.212202,0.98641115
11072,45.330402,9.856784,13.209082,0.9861782
11073,45.330402,9.875628,13.204582,0.9858423
11074,45.330402,9.894472,13.198675,0.9854013
11075,45.330402,9.913317,13.191338,0.98485345
11076,45.330402,9.93216,13.182577,0.9841994
11077,45.330402,9.951005,13.172371,0.9834374
11078,45.330402,9.96985,13.160705,0.9825664
11079,45.330402,9.988693,13.14758,0.9815866
11080,45.330402,10.007538,13.132985,0.9804969
11081,45.330402,10.0263815,13.116932,0.9792984
11082,45.330402,10.045226,13.0994005,0.9779895
11083,45.330402,10.064071,13.080397,0.9765707
11084,45.330402,10.082914,13.059944,0.9750437
11085,45.330402,10.101759,13.038031,0.9734077
11086,45.330402,10.120603,13.014679,0.97166425
11087,45.330402,10.139447,12.98989,0.9698136
11088,45.330402,10.158292,12.963675,0.96785635
11089,45.330402,10.177135,12.936064,0.9657949
11090,45.330402,10.19598,12.907057,0.9636293
11091,45.330402,10.214824,12.876691,0.9613622
11092,45.330402,10.233668,12.844963,0.95899343
11093,45.330402,10.252513,12.811928,0.95652705
11094,45.330402,10.271357,12.77758,0.9539627
11095,45.330402,10.290201,12.741967,0.95130384
11096,45.330402,10.309045,12.705102,0.94855154
11097,45.330402,10.327889,12.667006,0.9457073
11098,45.330402,10.346734,12.627726,0.9427747
11099,45.330402,10.365578,12.587275,0.93975466
11100,45.330402,10.384422,12.545696,0.93665045
11101,45.330402,10.403266,12.503021,0.93346435
11102,45.330402,10.422111,12.459272,0.93019813
11103,45.330402,10.440955,12.414497,0.92685527
11104,45.330402,10.459799,12.368729,0.9234382
11105,45.330402,10.478643,12.321984,0.91994834
11106,45.330402,10.497487,12.274325,0.9163901
11107,45.330402,10.516332,12.225769,0.91276497
11108,45.330402,10.535176,12.176346,0.9090751
11109,45.330402,10.55402,12.126117,0.905325
11110,45.330402,10.572865,12.075094,0.9015157
11111,45.330402,10.591708,12.023331,0.8976511
11112,45.330402,10.610553,11.970856,0.8937334
11113,45.330402,10.629397,11.917715,0.8897659
11114,45.330402,10.648241,11.863943,0.88575137
11115,45.330402,10.667086,11.809552,0.8816906
11116,45.330402,10.685929,11.754614,0.8775889
11117,45.330402,10.704774,11.69915,0.8734481
11118,45.330402,10.7236185,11.643188,0.86927
11119,45.330402,10.742462,11.586794,0.8650597
11120,45.330402,10.761307,11.529957,0.86081624
11121,45.330402,10.78015,11.472742,0.8565447
11122,45.330402,10.798995,11.4151745,0.8522467
11123,45.330402,10.81784,11.35729,0.8479251
11124,45.330402,10.836683,11.29912,0.84358215
11125,45.330402,10.855528,11.240692,0.83922
11126,45.330402,10.874372,11.182056,0.8348423
11127,45.330402,10.893216,11.123213,0.8304491
11128,45.330402,10.912061,11.06422,0.8260448
11129,45.330402,10.930904,11.005089,0.82163006
11130,45.330402,10.949749,10.94585,0.8172074
11131,45.330402,10.968593,10.886536,0.812779
11132,45.330402,10.987437,10.827162,0.8083462
11133,45.330402,11.006282,10.7677765,0.8039126
11134,45.330402,11.0251255,10.708387,0.7994786
11135,45.330402,11.04397,10.6490135,0.7950458
11136,45.330402,11.062814,10.589704,0.79061776
11137,45.330402,11.081658,10.530452,0.7861941
11138,45.330402,11.100503,10.471304,0.78177816
11139,45.330402,11.119347,10.412268,0.7773706
11140,45.330402,11.138191,10.353372,0.7729735
11141,45.330402,11.157035,10.294624,0.7685874
11142,45.330402,11.1758795,10.236059,0.764215
11143,45.330402,11.194724,10.177684,0.75985676
11144,45.330402,11.213568,10.119532,0.75551516
11145,45.330402,11.232412,10.061598,0.7511899
11146,45.330402,11.251256,10.003916,0.7468834
11147,45.330402,11.270101,9.946497,0.74259657
11148,45.330402,11.288945,9.889357,0.7383305
11149,45.330402,11.307789,9.832512,0.7340865
11150,45.330402,11.326633,9.775967,0.7298649
11151,45.330402,11.345477,9.719734,0.72566664
11152,45.330402,11.364322,9.66385,0.7214944
11153,45.330402,11.383165,9.608303,0.7173473
11154,45.330402,11.40201,9.553108,0.7132265
11155,45.330402,11.420855,9.498272,0.7091325
11156,45.330402,11.439698,9.443825,0.7050675
11157,45.330402,11.458543,9.389757,0.70103085
11158,45.330402,11.477386,9.336085,0.69702375
11159,45.330402,11.496231,9.282815,0.6930466
11160,45.330402,11.515076,9.229956,0.6891002
11161,45.330402,11.533919,9.177517,0.6851852
11162,45.330402,11.552764,9.125503,0.68130183
11163,45.330402,11.571608,9.073917,0.67745054
11164,45.330402,11.590452,9.022768,0.6736318
11165,45.330402,11.609297,8.972062,0.6698461
11166,45.330402,11.62814,8.921818,0.6660949
11167,45.330402,11.646985,8.872014,0.66237664
11168,45.330402,11.665829,8.822672,0.6586928
11169,45.330402,11.684673,8.77379,0.6550433
11170,45.330402,11.703518,8.725376,0.65142876
11171,45.330402,11.722362,8.677429,0.6478491
11172,45.330402,11.741206,8.629953,0.6443046
11173,45.330402,11.76005,8.582963,0.6407963
11174,45.330402,11.778894,8.536432,0.63732237
11175,45.330402,11.797739,8.490398,0.63388556
11176,45.330402,11.816583,8.444836,0.63048387
11177,45.330402,11.835427,8.3997555,0.62711823
11178,45.330402,11.854271,8.35516,0.6237888
11179,45.330402,11.873116,8.31105,0.62049556
11180,45.330402,11.89196,8.267427,0.61723876
11181,45.330402,11.910804,8.224283,0.6140176
11182,45.330402,11.929648,8.181638,0.61083376
11183,45.330402,11.948492,8.139471,0.6076856
11184,45.330402,11.967337,8.097786,0.6045734
11185,45.330402,11.986181,8.056594,0.60149807
11186,45.330402,12.005025,8.015891,0.59845924
11187,45.330402,12.0238695,7.9756565,0.59545535
11188,45.330402,12.042713,7.9359226,0.5924889
11189,45.330402,12.061558,7.89666,0.5895575
11190,45.330402,12.080402,7.857874,0.5866618
11191,45.330402,12.099246,7.819577,0.58380264
11192,45.330402,12.118091,7.781761,0.58097935
11193,45.330402,12.136934,7.7444096,0.5781907
11194,45.330402,12.155779,7.70754,0.575438
11195,45.330402,12.1746235,7.6711392,0.5727204
11196,45.330402,12.193467,7.6352105,0.57003796
11197,45.330402,12.212312,7.5997477,0.5673904
11198,45.330402,12.231155,7.564751,0.56477755
11199,45.330402,12.25,7.5302176,0.5621993
11200,45.340954,8.5,11.661951,0.8706708
11201,45.340954,8.518845,11.692684,0.87296534
11202,45.340954,8.537688,11.723316,0.8752523
11203,45.340954,8.556533,11.753822,0.87752986
11204,45.340954,8.5753765,11.784218,0.8797991
11205,45.340954,8.594221,11.81449,0.8820593
11206,45.340954,8.613066,11.844645,0.88431054
11207,45.340954,8.631909,11.874674,0.8865525
11208,45.340954,8.650754,11.904573,0.88878477
11209,45.340954,8.669598,11.934361,0.89100873
11210,45.340954,8.688442,11.964013,0.8932225
11211,45.340954,8.707287,11.993532,0.8954264
11212,45.340954,8.7261305,12.022921,0.8976205
11213,45.340954,8.744975,12.052187,0.8998055
11214,45.340954,8.763819,12.081299,0.90197897
11215,45.340954,8.782663,12.110287,0.90414315
11216,45.340954,8.801508,12.139144,0.9062976
11217,45.340954,8.820352,12.167858,0.90844136
11218,45.340954,8.839196,12.196436,0.910575
11219,45.340954,8.85804,12.224859,0.912697
11220,45.340954,8.876884,12.253151,0.9148093
11221,45.340954,8.895729,12.281286,0.9169098
11222,45.340954,8.914573,12.309284,0.91900015
11223,45.340954,8.933417,12.337123,0.92107856
11224,45.340954,8.952261,12.364811,0.9231457
11225,45.340954,8.971106,12.392338,0.9252008
11226,45.340954,8.98995,12.419704,0.927244
11227,45.340954,9.008794,12.446896,0.9292741
11228,45.340954,9.027638,12.473924,0.931292
11229,45.340954,9.046482,12.500765,0.9332959
11230,45.340954,9.065327,12.527416,0.9352857
11231,45.340954,9.084171,12.55388,0.9372614
11232,45.340954,9.103015,12.58012,0.9392205
11233,45.340954,9.12186,12.606166,0.94116503
11234,45.340954,9.140703,12.631956,0.94309056
11235,45.340954,9.159548,12.657524,0.9449994
11236,45.340954,9.178392,12.682836,0.94688916
11237,45.340954,9.197236,12.707864,0.9487577
11238,45.340954,9.216081,12.732609,0.95060515
11239,45.340954,9.234924,12.757051,0.95243007
11240,45.340954,9.253769,12.781161,0.95423007
11241,45.340954,9.272614,12.804913,0.9560033
11242,45.340954,9.291457,12.828302,0.95774955
11243,45.340954,9.310302,12.851292,0.9594659
11244,45.340954,9.329145,12.8738575,0.96115065
11245,45.340954,9.34799,12.895971,0.9628017
11246,45.340954,9.366835,12.917612,0.96441734
11247,45.340954,9.385678,12.938739,0.96599466
11248,45.340954,9.404523,12.959326,0.9675317
11249,45.340954,9.423367,12.979342,0.9690261
11250,45.340954,9.442211,12.998759,0.97047573
11251,45.340954,9.461055,13.017536,0.9718776
11252,45.340954,9.479899,13.035626,0.9732282
11253,45.340954,9.498744,13.053023,0.97452706
11254,45.340954,9.517588,13.069661,0.9757692
11255,45.340954,9.536432,13.085518,0.976953
11256,45.340954,9.555276,13.100546,0.978075
11257,45.340954,9.5741205,13.114722,0.9791334
11258,45.340954,9.592965,13.127995,0.9801243
11259,45.340954,9.611809,13.140322,0.98104465
11260,45.340954,9.630653,13.151677,0.98189247
11261,45.340954,9.649497,13.162014,0.98266417
11262,45.340954,9.668342,13.171307,0.98335797
11263,45.340954,9.687186,13.179504,0.98397
11264,45.340954,9.70603,13.18658,0.98449826
11265,45.340954,9.7248745,13.192499,0.9849402
11266,45.340954,9.743718,13.197226,0.98529303
11267,45.340954,9.762563,13.200727,0.9855545
11268,45.340954,9.781407,13.202976,0.98572236
11269,45.340954,9.800251,13.203939,0.9857943
11270,45.340954,9.819096,13.203593,0.98576844
11271,45.340954,9.837939,13.201914,0.9856431
11272,45.340954,9.856784,13.198867,0.9854156
11273,45.340954,9.875628,13.194441,0.9850851
11274,45.340954,9.894472,13.188618,0.9846504
11275,45.340954,9.913317,13.181381,0.9841101
11276,45.340954,9.93216,13.17271,0.98346275
11277,45.340954,9.951005,13.162596,0.9827076
11278,45.340954,9.96985,13.151028,0.98184395
11279,45.340954,9.988693,13.1380005,0.9808714
11280,45.340954,10.007538,13.123508,0.9797894
11281,45.340954,10.0263815,13.107563,0.9785989
11282,45.340954,10.045226,13.0901375,0.97729796
11283,45.340954,10.064071,13.071248,0.97588766
11284,45.340954,10.082914,13.050911,0.97436935
11285,45.340954,10.101759,13.029107,0.9727415
11286,45.340954,10.120603,13.005866,0.97100633
11287,45.340954,10.139447,12.981196,0.9691645
11288,45.340954,10.158292,12.955104,0.96721643
11289,45.340954,10.177135,12.927616,0.96516424
11290,45.340954,10.19598,12.898739,0.9630083
11291,45.340954,10.214824,12.868504,0.96075094
11292,45.340954,10.233668,12.836907,0.958392
11293,45.340954,10.252513,12.803993,0.95593464
11294,45.340954,10.271357,12.769777,0.95338017
11295,45.340954,10.290201,12.734291,0.95073074
11296,45.340954,10.309045,12.697557,0.9479883
11297,45.340954,10.327889,12.659597,0.9451542
11298,45.340954,10.346734,12.6204405,0.94223076
11299,45.340954,10.365578,12.580136,0.93922174
11300,45.340954,10.384422,12.538692,0.93612754
11301,45.340954,10.403266,12.496151,0.93295145
11302,45.340954,10.422111,12.452545,0.92969584
11303,45.340954,10.440955,12.407902,0.9263628
11304,45.340954,10.459799,12.3622675,0.9229558
11305,45.340954,10.478643,12.315657,0.9194759
11306,45.340954,10.497487,12.268118,0.9159267
11307,45.340954,10.516332,12.219702,0.912312
11308,45.340954,10.535176,12.170416,0.90863234
11309,45.340954,10.55402,12.120322,0.9048924
11310,45.340954,10.572865,12.069428,0.9010927
11311,45.340954,10.591708,12.017797,0.897238
11312,45.340954,10.610553,11.965457,0.8933303
11313,45.340954,10.629397,11.912435,0.8893717
11314,45.340954,10.648241,11.858788,0.88536644
11315,45.340954,10.667086,11.804539,0.8813163
11316,45.340954,10.685929,11.749717,0.8772233
11317,45.340954,10.704774,11.694376,0.87309164
11318,45.340954,10.7236185,11.638546,0.8689234
11319,45.340954,10.742462,11.582258,0.864721
11320,45.340954,10.761307,11.525545,0.86048687
11321,45.340954,10.78015,11.468449,0.8562241
11322,45.340954,10.798995,11.411001,0.85193515
11323,45.340954,10.81784,11.3532295,0.847622
11324,45.340954,10.836683,11.295178,0.8432879
11325,45.340954,10.855528,11.236862,0.83893406
11326,45.340954,10.874372,11.178331,0.8345642
11327,45.340954,10.893216,11.1196,0.8301794
11328,45.340954,10.912061,11.060701,0.82578206
11329,45.340954,10.930904,11.001682,0.8213757
11330,45.340954,10.949749,10.942544,0.8169605
11331,45.340954,10.968593,10.883331,0.81253976
11332,45.340954,10.987437,10.824059,0.8081145
11333,45.340954,11.006282,10.764758,0.8036872
11334,45.340954,11.0251255,10.705469,0.79926074
11335,45.340954,11.04397,10.646196,0.7948355
11336,45.340954,11.062814,10.586969,0.7904137
11337,45.340954,11.081658,10.527811,0.785997
11338,45.340954,11.100503,10.468747,0.7815873
11339,45.340954,11.119347,10.409789,0.77718556
