,Latitude,Longitude,NOx,Normalized
78,44.75,9.96985,13.6418295,0.29626545
79,44.75,9.988693,13.661112,0.2966842
80,44.75,10.007538,13.676971,0.29702866
81,44.75,10.0263815,13.689127,0.29729265
82,44.75,10.045226,13.697451,0.2974734
83,44.75,10.064071,13.702011,0.29757243
84,44.75,10.082914,13.703085,0.29759577
85,44.75,10.101759,13.701173,0.29755425
86,44.75,10.120603,13.696976,0.2974631
87,44.75,10.139447,13.691374,0.29734144
88,44.75,10.158292,13.685407,0.29721186
89,44.75,10.177135,13.680202,0.2970988
90,44.75,10.19598,13.676944,0.29702803
91,44.75,10.214824,13.67679,0.29702473
92,44.75,10.233668,13.680833,0.29711252
93,44.75,10.252513,13.690023,0.2973121
94,44.75,10.271357,13.7051115,0.2976398
95,44.75,10.290201,13.726608,0.29810664
96,44.75,10.309045,13.754725,0.29871726
97,44.75,10.327889,13.789359,0.2994694
98,44.75,10.346734,13.830055,0.30035323
99,44.75,10.365578,13.876005,0.30135116
100,44.75,10.384422,13.926081,0.30243868
101,44.75,10.403266,13.978842,0.3035845
102,44.75,10.422111,14.032605,0.3047521
103,44.75,10.440955,14.085514,0.30590114
104,44.75,10.459799,14.135639,0.30698973
105,44.75,10.478643,14.181077,0.3079765
106,44.75,10.497487,14.2200575,0.30882308
107,44.75,10.516332,14.251047,0.3094961
108,44.75,10.535176,14.272818,0.3099689
109,44.75,10.55402,14.284489,0.31022236
110,44.75,10.572865,14.285521,0.31024477
111,44.75,10.591708,14.275689,0.31003127
112,44.75,10.610553,14.255018,0.30958235
113,44.75,10.629397,14.223709,0.30890238
114,44.75,10.648241,14.1820755,0.3079982
115,44.75,10.667086,14.130471,0.3068775
116,44.75,10.685929,14.069275,0.30554846
117,44.75,10.704774,13.998819,0.30401835
118,44.75,10.7236185,13.919437,0.30229437
119,44.75,10.742462,13.831439,0.3003833
120,44.75,10.761307,13.735121,0.2982915
121,44.75,10.78015,13.630821,0.29602638
122,44.75,10.798995,13.518901,0.29359576
123,44.75,10.81784,13.399813,0.2910095
124,44.75,10.836683,13.274104,0.2882794
125,44.75,10.855528,13.142399,0.2854191
126,44.75,10.874372,13.00546,0.28244513
127,44.75,10.893216,12.864132,0.27937585
128,44.75,10.912061,12.719376,0.27623212
129,44.75,10.930904,12.572239,0.2730367
130,44.75,10.949749,12.423809,0.26981318
131,44.75,10.968593,12.27524,0.26658663
132,44.75,10.987437,12.12767,0.2633818
133,44.75,11.006282,11.982241,0.26022345
134,44.75,11.0251255,11.840051,0.25713545
135,44.75,11.04397,11.702108,0.2541397
136,44.75,11.062814,11.569357,0.25125667
137,44.75,11.081658,11.442598,0.24850382
138,44.75,11.100503,11.32253,0.24589624
139,44.75,11.119347,11.209709,0.24344605
140,44.75,11.138191,11.104533,0.24116191
141,44.75,11.157035,11.00728,0.23904982
142,44.75,11.1758795,10.918064,0.23711228
143,44.75,11.194724,10.836888,0.23534934
144,44.75,11.213568,10.763633,0.23375842
145,44.75,11.232412,10.698061,0.23233438
146,44.75,11.251256,10.639864,0.23107049
147,44.75,11.270101,10.588647,0.22995818
148,44.75,11.288945,10.543969,0.2289879
149,44.75,11.307789,10.505353,0.22814925
150,44.75,11.326633,10.472291,0.22743124
151,44.75,11.345477,10.444273,0.22682275
152,44.75,11.364322,10.42079,0.22631276
153,44.75,11.383165,10.401349,0.22589056
154,44.75,11.40201,10.385473,0.22554578
155,44.75,11.420855,10.37272,0.2252688
156,44.75,11.439698,10.362672,0.22505058
157,44.75,11.458543,10.35495,0.22488289
158,44.75,11.477386,10.349206,0.22475815
159,44.75,11.496231,10.34513,0.22466962
160,44.75,11.515076,10.342445,0.22461131
161,44.75,11.533919,10.340906,0.22457789
162,44.75,11.552764,10.3403,0.22456472
163,44.75,11.571608,10.340441,0.22456779
164,44.75,11.590452,10.341169,0.22458361
165,44.75,11.609297,10.342351,0.22460927
166,44.75,11.62814,10.343869,0.22464225
167,44.75,11.646985,10.34563,0.22468047
168,44.75,11.665829,10.347553,0.22472225
169,44.75,11.684673,10.349573,0.22476612
170,44.75,11.703518,10.351638,0.22481096
171,44.75,11.722362,10.353704,0.22485584
172,44.75,11.741206,10.3557415,0.22490008
173,44.75,11.76005,10.357722,0.22494309
174,44.75,11.778894,10.359629,0.2249845
175,44.75,11.797739,10.361447,0.22502398
176,44.75,11.816583,10.363169,0.22506137
177,44.75,11.835427,10.364788,0.22509654
178,44.75,11.854271,10.366302,0.22512941
179,44.75,11.873116,10.36771,0.22516
180,44.75,11.89196,10.369014,0.22518831
181,44.75,11.910804,10.370217,0.22521445
182,44.75,11.929648,10.371323,0.22523846
183,44.75,11.948492,10.3723345,0.22526044
184,44.75,11.967337,10.37326,0.22528052
185,44.75,11.986181,10.374101,0.22529879
186,44.75,12.005025,10.374866,0.2253154
187,44.75,12.0238695,10.375558,0.22533044
188,44.75,12.042713,10.376184,0.22534405
189,44.75,12.061558,10.376749,0.22535631
190,44.75,12.080402,10.377258,0.22536737
191,44.75,12.099246,10.377715,0.22537729
192,44.75,12.118091,10.378126,0.22538622
193,44.75,12.136934,10.378493,0.22539419
194,44.75,12.155779,10.378822,0.22540133
195,44.75,12.1746235,10.379116,0.2254077
196,44.75,12.193467,10.379378,0.22541341
197,44.75,12.212312,10.379612,0.22541848
198,44.75,12.231155,10.37982,0.225423
199,44.75,12.25,10.380005,0.22542702
200,44.76055,8.5,10.484363,0.2276934
201,44.76055,8.518845,10.497657,0.22798212
202,44.76055,8.537688,10.512344,0.2283011
203,44.76055,8.556533,10.5285425,0.22865286
204,44.76055,8.5753765,10.546388,0.22904041
205,44.76055,8.594221,10.566021,0.22946681
206,44.76055,8.613066,10.587596,0.22993536
207,44.76055,8.631909,10.611287,0.23044987
208,44.76055,8.650754,10.637281,0.2310144
209,44.76055,8.669598,10.665774,0.23163319
210,44.76055,8.688442,10.696997,0.23231126
211,44.76055,8.707287,10.731175,0.23305354
212,44.76055,8.7261305,10.768553,0.23386528
213,44.76055,8.744975,10.80939,0.23475216
214,44.76055,8.763819,10.85392,0.23571923
215,44.76055,8.782663,10.902395,0.23677199
216,44.76055,8.801508,10.955009,0.23791464
217,44.76055,8.820352,11.011933,0.23915088
218,44.76055,8.839196,11.07328,0.24048318
219,44.76055,8.85804,11.139059,0.24191172
220,44.76055,8.876884,11.2092,0.243435
221,44.76055,8.895729,11.283507,0.24504876
222,44.76055,8.914573,11.361643,0.24674566
223,44.76055,8.933417,11.443158,0.24851596
224,44.76055,8.952261,11.527447,0.2503465
225,44.76055,8.971106,11.613808,0.25222203
226,44.76055,8.98995,11.7014265,0.25412488
227,44.76055,9.008794,11.7894,0.25603545
228,44.76055,9.027638,11.876807,0.2579337
229,44.76055,9.046482,11.962703,0.25979915
230,44.76055,9.065327,12.046189,0.26161227
231,44.76055,9.084171,12.126417,0.2633546
232,44.76055,9.103015,12.202641,0.26500997
233,44.76055,9.12186,12.274246,0.26656505
234,44.76055,9.140703,12.340749,0.26800933
235,44.76055,9.159548,12.401842,0.26933613
236,44.76055,9.178392,12.457375,0.27054214
237,44.76055,9.197236,12.507364,0.27162778
238,44.76055,9.216081,12.552,0.27259716
239,44.76055,9.234924,12.591618,0.27345756
240,44.76055,9.253769,12.626688,0.2742192
241,44.76055,9.272614,12.657794,0.27489474
242,44.76055,9.291457,12.685591,0.27549842
243,44.76055,9.310302,12.7108135,0.2760462
244,44.76055,9.329145,12.734205,0.2765542
245,44.76055,9.34799,12.756502,0.27703843
246,44.76055,9.366835,12.778431,0.27751467
247,44.76055,9.385678,12.800642,0.27799702
248,44.76055,9.404523,12.823707,0.27849793
249,44.76055,9.423367,12.848103,0.27902776
250,44.76055,9.442211,12.874186,0.2795942
251,44.76055,9.461055,12.902193,0.28020245
252,44.76055,9.479899,12.932236,0.2808549
253,44.76055,9.498744,12.964298,0.2815512
254,44.76055,9.517588,12.998255,0.28228867
255,44.76055,9.536432,13.033882,0.2830624
256,44.76055,9.555276,13.070867,0.2838656
257,44.76055,9.5741205,13.108854,0.28469062
258,44.76055,9.592965,13.147455,0.28552893
259,44.76055,9.611809,13.18627,0.28637186
260,44.76055,9.630653,13.224945,0.2872118
261,44.76055,9.649497,13.263159,0.2880417
262,44.76055,9.668342,13.300674,0.28885645
263,44.76055,9.687186,13.337329,0.2896525
264,44.76055,9.70603,13.373051,0.29042828
265,44.76055,9.7248745,13.407858,0.2911842
266,44.76055,9.743718,13.441837,0.29192215
267,44.76055,9.762563,13.475128,0.29264513
268,44.76055,9.781407,13.507903,0.29335693
269,44.76055,9.800251,13.54032,0.29406095
270,44.76055,9.819096,13.5725,0.2947598
271,44.76055,9.837939,13.604501,0.29545477
272,44.76055,9.856784,13.636267,0.29614463
273,44.76055,9.875628,13.667644,0.29682606
274,44.76055,9.894472,13.698336,0.29749262
275,44.76055,9.913317,13.727951,0.2981358
276,44.76055,9.93216,13.75599,0.29874474
277,44.76055,9.951005,13.781883,0.29930708
278,44.76055,9.96985,13.805041,0.29981
279,44.76055,9.988693,13.824905,0.30024138
280,44.76055,10.007538,13.840992,0.30059075
281,44.76055,10.0263815,13.852953,0.3008505
282,44.76055,10.045226,13.860611,0.30101684
283,44.76055,10.064071,13.864013,0.30109072
284,44.76055,10.082914,13.863429,0.30107802
285,44.76055,10.101759,13.859388,0.30099028
286,44.76055,10.120603,13.852642,0.30084378
287,44.76055,10.139447,13.84415,0.30065933
288,44.76055,10.158292,13.83505,0.3004617
289,44.76055,10.177135,13.826578,0.3002777
290,44.76055,10.19598,13.820052,0.300136
291,44.76055,10.214824,13.816756,0.3000644
292,44.76055,10.233668,13.81791,0.30008948
293,44.76055,10.252513,13.824587,0.30023447
294,44.76055,10.271357,13.837645,0.30051807
295,44.76055,10.290201,13.857684,0.30095327
296,44.76055,10.309045,13.88499,0.30154628
297,44.76055,10.327889,13.919499,0.30229574
298,44.76055,10.346734,13.960772,0.30319205
299,44.76055,10.365578,14.007982,0.30421737
300,44.76055,10.384422,14.059956,0.30534607
301,44.76055,10.403266,14.11517,0.3065452
302,44.76055,10.422111,14.171824,0.3077756
303,44.76055,10.440955,14.227939,0.30899423
304,44.76055,10.459799,14.281424,0.3101558
305,44.76055,10.478643,14.330224,0.3112156
306,44.76055,10.497487,14.372425,0.31213212
307,44.76055,10.516332,14.406363,0.31286916
308,44.76055,10.535176,14.430717,0.31339806
309,44.76055,10.55402,14.444547,0.3136984
310,44.76055,10.572865,14.447287,0.31375793
311,44.76055,10.591708,14.438711,0.3135717
312,44.76055,10.610553,14.4188595,0.31314054
313,44.76055,10.629397,14.387951,0.3124693
314,44.76055,10.648241,14.346314,0.31156507
315,44.76055,10.667086,14.294308,0.3104356
316,44.76055,10.685929,14.232298,0.30908892
317,44.76055,10.704774,14.160598,0.30753177
318,44.76055,10.7236185,14.0795145,0.30577084
319,44.76055,10.742462,13.989314,0.30381194
320,44.76055,10.761307,13.8902645,0.30166084
321,44.76055,10.78015,13.782675,0.29932424
322,44.76055,10.798995,13.666882,0.29680952
323,44.76055,10.81784,13.543329,0.29412627
324,44.76055,10.836683,13.412572,0.29128656
325,44.76055,10.855528,13.275255,0.28830442
326,44.76055,10.874372,13.132179,0.28519717
327,44.76055,10.893216,12.984247,0.28198445
328,44.76055,10.912061,12.832484,0.27868855
329,44.76055,10.930904,12.67802,0.27533397
330,44.76055,10.949749,12.522026,0.2719462
331,44.76055,10.968593,12.36575,0.2685523
332,44.76055,10.987437,12.210429,0.26517913
333,44.76055,11.006282,12.057296,0.26185346
334,44.76055,11.0251255,11.90754,0.25860116
335,44.76055,11.04397,11.762255,0.25544593
336,44.76055,11.062814,11.622457,0.25240988
337,44.76055,11.081658,11.489011,0.24951178
338,44.76055,11.100503,11.362671,0.246768
339,44.76055,11.119347,11.244033,0.24419148
340,44.76055,11.138191,11.133522,0.24179147
341,44.76055,11.157035,11.031431,0.23957431
342,44.76055,11.1758795,10.937878,0.23754257
343,44.76055,11.194724,10.852859,0.23569618
344,44.76055,11.213568,10.776237,0.23403215
345,44.76055,11.232412,10.707753,0.23254487
346,44.76055,11.251256,10.647067,0.23122692
347,44.76055,11.270101,10.593752,0.23006906
348,44.76055,11.288945,10.54733,0.22906089
349,44.76055,11.307789,10.507285,0.22819121
350,44.76055,11.326633,10.473072,0.2274482
351,44.76055,11.345477,10.444146,0.22681999
352,44.76055,11.364322,10.419963,0.2262948
353,44.76055,11.383165,10.399997,0.22586119
354,44.76055,11.40201,10.383743,0.2255082
355,44.76055,11.420855,10.370733,0.22522566
356,44.76055,11.439698,10.360527,0.225004
357,44.76055,11.458543,10.352724,0.22483455
358,44.76055,11.477386,10.346963,0.22470942
359,44.76055,11.496231,10.3429165,0.22462155
360,44.76055,11.515076,10.340296,0.22456464
361,44.76055,11.533919,10.338847,0.22453317
362,44.76055,11.552764,10.338348,0.22452234
363,44.76055,11.571608,10.338609,0.224528
364,44.76055,11.590452,10.339463,0.22454655
365,44.76055,11.609297,10.340772,0.22457497
366,44.76055,11.62814,10.342417,0.2246107
367,44.76055,11.646985,10.3443,0.2246516
368,44.76055,11.665829,10.346341,0.22469592
369,44.76055,11.684673,10.348474,0.22474223
370,44.76055,11.703518,10.350643,0.22478935
371,44.76055,11.722362,10.352808,0.22483636
372,44.76055,11.741206,10.354936,0.22488257
373,44.76055,11.76005,10.357,0.22492741
374,44.76055,11.778894,10.358984,0.22497049
375,44.76055,11.797739,10.360872,0.2250115
376,44.76055,11.816583,10.362657,0.22505026
377,44.76055,11.835427,10.364333,0.22508666
378,44.76055,11.854271,10.365898,0.22512065
379,44.76055,11.873116,10.3673525,0.22515224
380,44.76055,11.89196,10.368698,0.22518146
381,44.76055,11.910804,10.369939,0.2252084
382,44.76055,11.929648,10.371077,0.22523311
383,44.76055,11.948492,10.372119,0.22525576
384,44.76055,11.967337,10.373069,0.22527638
385,44.76055,11.986181,10.373934,0.22529517
386,44.76055,12.005025,10.374719,0.22531222
387,44.76055,12.0238695,10.37543,0.22532766
388,44.76055,12.042713,10.376072,0.2253416
389,44.76055,12.061558,10.376651,0.22535418
390,44.76055,12.080402,10.377172,0.2253655
391,44.76055,12.099246,10.377641,0.22537567
392,44.76055,12.118091,10.37806,0.22538479
393,44.76055,12.136934,10.378436,0.22539294
394,44.76055,12.155779,10.378773,0.22540025
395,44.76055,12.1746235,10.379073,0.22540678
396,44.76055,12.193467,10.37934,0.22541258
397,44.76055,12.212312,10.37958,0.22541778
398,44.76055,12.231155,10.379791,0.22542238
399,44.76055,12.25,10.37998,0.22542648
400,44.771107,8.5,10.491575,0.22785003
401,44.771107,8.518845,10.505812,0.22815922
402,44.771107,8.537688,10.521534,0.22850066
403,44.771107,8.556533,10.538866,0.22887707
404,44.771107,8.5753765,10.55795,0.22929153
405,44.771107,8.594221,10.578934,0.22974724
406,44.771107,8.613066,10.601975,0.23024765
407,44.771107,8.631909,10.627258,0.23079672
408,44.771107,8.650754,10.654979,0.23139875
409,44.771107,8.669598,10.685341,0.23205812
410,44.771107,8.688442,10.718587,0.23278014
411,44.771107,8.707287,10.754957,0.23357001
412,44.771107,8.7261305,10.794709,0.23443332
413,44.771107,8.744975,10.838121,0.23537613
414,44.771107,8.763819,10.885448,0.23640394
415,44.771107,8.782663,10.936965,0.23752275
416,44.771107,8.801508,10.992885,0.23873718
417,44.771107,8.820352,11.053403,0.2400515
418,44.771107,8.839196,11.11865,0.24146849
419,44.771107,8.85804,11.188651,0.24298874
420,44.771107,8.876884,11.263338,0.24461074
421,44.771107,8.895729,11.342517,0.2463303
422,44.771107,8.914573,11.425826,0.24813956
423,44.771107,8.933417,11.512786,0.2500281
424,44.771107,8.952261,11.602744,0.25198177
425,44.771107,8.971106,11.694941,0.25398403
426,44.771107,8.98995,11.788482,0.2560155
427,44.771107,9.008794,11.882384,0.25805482
428,44.771107,9.027638,11.975639,0.2600801
429,44.771107,9.046482,12.067212,0.2620688
430,44.771107,9.065327,12.156115,0.26399955
431,44.771107,9.084171,12.241423,0.2658522
432,44.771107,9.103015,12.322312,0.26760894
433,44.771107,9.12186,12.398115,0.2692552
434,44.771107,9.140703,12.468304,0.2707795
435,44.771107,9.159548,12.532541,0.27217457
436,44.771107,9.178392,12.590673,0.27343705
437,44.771107,9.197236,12.64272,0.27456737
438,44.771107,9.216081,12.688896,0.27557018
439,44.771107,9.234924,12.729576,0.27645367
440,44.771107,9.253769,12.765284,0.27722913
441,44.771107,9.272614,12.796665,0.27791065
442,44.771107,9.291457,12.824449,0.27851406
443,44.771107,9.310302,12.849446,0.27905694
444,44.771107,9.329145,12.87248,0.27955717
445,44.771107,9.34799,12.894363,0.28003243
446,44.771107,9.366835,12.915897,0.28050008
447,44.771107,9.385678,12.9377985,0.28097573
448,44.771107,9.404523,12.960696,0.28147298
449,44.771107,9.423367,12.985114,0.28200328
450,44.771107,9.442211,13.011444,0.2825751
451,44.771107,9.461055,13.039942,0.283194
452,44.771107,9.479899,13.070723,0.28386247
453,44.771107,9.498744,13.1037655,0.28458008
454,44.771107,9.517588,13.138918,0.2853435
455,44.771107,9.536432,13.175922,0.28614715
456,44.771107,9.555276,13.214429,0.2869834
457,44.771107,9.5741205,13.254034,0.28784353
458,44.771107,9.592965,13.294291,0.2887178
459,44.771107,9.611809,13.334753,0.28959656
460,44.771107,9.630653,13.375012,0.29047087
461,44.771107,9.649497,13.414719,0.2913332
462,44.771107,9.668342,13.453599,0.2921776
463,44.771107,9.687186,13.491478,0.29300022
464,44.771107,9.70603,13.528279,0.29379943
465,44.771107,9.7248745,13.564045,0.29457617
466,44.771107,9.743718,13.598877,0.29533264
467,44.771107,9.762563,13.632957,0.29607278
468,44.771107,9.781407,13.666499,0.2968012
469,44.771107,9.800251,13.699703,0.29752234
470,44.771107,9.819096,13.732734,0.29823968
471,44.771107,9.837939,13.765675,0.29895505
472,44.771107,9.856784,13.798486,0.29966763
473,44.771107,9.875628,13.831014,0.30037406
474,44.771107,9.894472,13.862938,0.30106735
475,44.771107,9.913317,13.89382,0.30173805
476,44.771107,9.93216,13.923094,0.3023738
477,44.771107,9.951005,13.950113,0.30296057
478,44.771107,9.96985,13.974202,0.30348372
479,44.771107,9.988693,13.994701,0.30392894
480,44.771107,10.007538,14.011043,0.30428383
481,44.771107,10.0263815,14.0228,0.30453917
482,44.771107,10.045226,14.029739,0.30468985
483,44.771107,10.064071,14.031874,0.30473623
484,44.771107,10.082914,14.029467,0.30468395
485,44.771107,10.101759,14.023074,0.3045451
486,44.771107,10.120603,14.013505,0.3043373
487,44.771107,10.139447,14.0018015,0.3040831
488,44.771107,10.158292,13.989199,0.30380943
489,44.771107,10.177135,13.977072,0.30354607
490,44.771107,10.19598,13.966862,0.3033243
491,44.771107,10.214824,13.959997,0.30317524
492,44.771107,10.233668,13.957838,0.30312836
493,44.771107,10.252513,13.961587,0.30320978
494,44.771107,10.271357,13.972228,0.30344087
495,44.771107,10.290201,13.990458,0.30383676
496,44.771107,10.309045,14.016637,0.3044053
497,44.771107,10.327889,14.050756,0.3051463
498,44.771107,10.346734,14.092394,0.30605057
499,44.771107,10.365578,14.140717,0.3071
500,44.771107,10.384422,14.194494,0.30826792
501,44.771107,10.403266,14.252129,0.3095196
502,44.771107,10.422111,14.311708,0.31081352
503,44.771107,10.440955,14.371107,0.31210348
504,44.771107,10.459799,14.428081,0.3133408
505,44.771107,10.478643,14.480408,0.3144772
506,44.771107,10.497487,14.526012,0.31546763
507,44.771107,10.516332,14.563101,0.3162731
508,44.771107,10.535176,14.590248,0.31686267
509,44.771107,10.55402,14.606453,0.3172146
510,44.771107,10.572865,14.611126,0.3173161
511,44.771107,10.591708,14.604043,0.31716225
512,44.771107,10.610553,14.5852585,0.3167543
513,44.771107,10.629397,14.555012,0.31609744
514,44.771107,10.648241,14.513642,0.315199
515,44.771107,10.667086,14.461505,0.3140667
516,44.771107,10.685929,14.398955,0.3127083
517,44.771107,10.704774,14.326275,0.31112984
518,44.771107,10.7236185,14.243726,0.3093371
519,44.771107,10.742462,14.151539,0.30733502
520,44.771107,10.761307,14.0499325,0.3051284
521,44.771107,10.78015,13.93918,0.30272314
522,44.771107,10.798995,13.819591,0.30012596
523,44.771107,10.81784,13.691598,0.2973463
524,44.771107,10.836683,13.55576,0.29439625
525,44.771107,10.855528,13.412746,0.29129037
526,44.771107,10.874372,13.263399,0.28804693
527,44.771107,10.893216,13.108679,0.2846868
528,44.771107,10.912061,12.949683,0.28123382
529,44.771107,10.930904,12.787631,0.27771446
530,44.771107,10.949749,12.623789,0.27415624
531,44.771107,10.968593,12.459506,0.27058843
532,44.771107,10.987437,12.296118,0.26704007
533,44.771107,11.006282,12.134962,0.26354018
534,44.771107,11.0251255,11.977326,0.26011673
535,44.771107,11.04397,11.824392,0.2567954
536,44.771107,11.062814,11.677257,0.25359997
537,44.771107,11.081658,11.536856,0.25055084
538,44.771107,11.100503,11.403996,0.24766548
539,44.771107,11.119347,11.279319,0.2449578
540,44.771107,11.138191,11.163277,0.24243766
541,44.771107,11.157035,11.056177,0.24011174
542,44.771107,11.1758795,10.958141,0.23798265
543,44.771107,11.194724,10.869158,0.23605016
544,44.771107,11.213568,10.789072,0.2343109
545,44.771107,11.232412,10.717599,0.23275869
546,44.771107,11.251256,10.654365,0.2313854
547,44.771107,11.270101,10.598907,0.23018101
548,44.771107,11.288945,10.55071,0.22913429
549,44.771107,11.307789,10.509215,0.22823313
550,44.771107,11.326633,10.47384,0.22746487
551,44.771107,11.345477,10.443999,0.2268168
552,44.771107,11.364322,10.419112,0.22627632
553,44.771107,11.383165,10.3986225,0.22583134
554,44.771107,11.40201,10.381994,0.22547022
555,44.771107,11.420855,10.3687315,0.22518219
556,44.771107,11.439698,10.358371,0.22495718
557,44.771107,11.458543,10.350493,0.2247861
558,44.771107,11.477386,10.344719,0.2246607
559,44.771107,11.496231,10.340705,0.22457352
560,44.771107,11.515076,10.338153,0.22451809
561,44.771107,11.533919,10.336798,0.22448866
562,44.771107,11.552764,10.33641,0.22448024
563,44.771107,11.571608,10.336791,0.22448853
564,44.771107,11.590452,10.337771,0.2245098
565,44.771107,11.609297,10.339208,0.22454101
566,44.771107,11.62814,10.34098,0.22457948
567,44.771107,11.646985,10.342986,0.22462305
568,44.771107,11.665829,10.345145,0.22466995
569,44.771107,11.684673,10.347389,0.22471869
570,44.771107,11.703518,10.349664,0.22476809
571,44.771107,11.722362,10.351927,0.22481723
572,44.771107,11.741206,10.354144,0.22486539
573,44.771107,11.76005,10.356292,0.22491203
574,44.771107,11.778894,10.358351,0.22495674
575,44.771107,11.797739,10.360308,0.22499925
576,44.771107,11.816583,10.362155,0.22503936
577,44.771107,11.835427,10.363888,0.22507699
578,44.771107,11.854271,10.365503,0.22511208
579,44.771107,11.873116,10.367003,0.22514465
580,44.771107,11.89196,10.36839,0.22517477
581,44.771107,11.910804,10.369666,0.22520249
582,44.771107,11.929648,10.370837,0.22522792
583,44.771107,11.948492,10.371907,0.22525115
584,44.771107,11.967337,10.372884,0.22527236
585,44.771107,11.986181,10.373772,0.22529164
586,44.771107,12.005025,10.374577,0.22530912
587,44.771107,12.0238695,10.375304,0.22532493
588,44.771107,12.042713,10.375962,0.22533922
589,44.771107,12.061558,10.376555,0.22535211
590,44.771107,12.080402,10.377089,0.22536367
591,44.771107,12.099246,10.377567,0.22537407
592,44.771107,12.118091,10.377996,0.2253834
593,44.771107,12.136934,10.378381,0.22539175
594,44.771107,12.155779,10.378724,0.2253992
595,44.771107,12.1746235,10.379031,0.22540587
596,44.771107,12.193467,10.379304,0.22541179
597,44.771107,12.212312,10.379547,0.22541708
598,44.771107,12.231155,10.379764,0.22542177
599,44.771107,12.25,10.379956,0.22542596
600,44.78166,8.5,10.499238,0.22801645
601,44.78166,8.518845,10.5144825,0.22834753
602,44.78166,8.537688,10.531312,0.22871302
603,44.78166,8.556533,10.549859,0.22911581
604,44.78166,8.5753765,10.570269,0.22955905
605,44.78166,8.594221,10.592697,0.23004614
606,44.78166,8.613066,10.61731,0.23058066
607,44.78166,8.631909,10.644296,0.23116674
608,44.78166,8.650754,10.67386,0.23180878
609,44.78166,8.669598,10.706215,0.23251146
610,44.78166,8.688442,10.741617,0.2332803
611,44.78166,8.707287,10.78032,0.23412083
612,44.78166,8.7261305,10.822595,0.23503892
