,Latitude,Longitude,PM2.5,Normalized
190,44.75,12.080402,1.0652071,0.5812119
191,44.75,12.099246,1.0652071,0.5812119
192,44.75,12.118091,1.0652071,0.5812119
193,44.75,12.136934,1.0652071,0.5812119
194,44.75,12.155779,1.0652071,0.5812119
195,44.75,12.1746235,1.0652071,0.5812119
196,44.75,12.193467,1.0652071,0.5812119
197,44.75,12.212312,1.0652071,0.5812119
198,44.75,12.231155,1.0652071,0.5812119
199,44.75,12.25,1.0652071,0.5812119
200,44.76055,8.5,1.0651935,0.581206
201,44.76055,8.518845,1.0651867,0.5812031
202,44.76055,8.537688,1.065177,0.5811989
203,44.76055,8.556533,1.0651628,0.58119273
204,44.76055,8.5753765,1.0651426,0.58118397
205,44.76055,8.594221,1.0651143,0.58117163
206,44.76055,8.613066,1.0650749,0.5811546
207,44.76055,8.631909,1.0650213,0.58113134
208,44.76055,8.650754,1.0649493,0.5811001
209,44.76055,8.669598,1.0648543,0.5810589
210,44.76055,8.688442,1.0647317,0.58100575
211,44.76055,8.707287,1.0645771,0.5809387
212,44.76055,8.7261305,1.0643871,0.58085626
213,44.76055,8.744975,1.0641602,0.58075786
214,44.76055,8.763819,1.0638981,0.5806442
215,44.76055,8.782663,1.063606,0.5805175
216,44.76055,8.801508,1.0632946,0.5803824
217,44.76055,8.820352,1.0629791,0.58024555
218,44.76055,8.839196,1.062679,0.58011544
219,44.76055,8.85804,1.0624163,0.5800015
220,44.76055,8.876884,1.0622131,0.5799133
221,44.76055,8.895729,1.0620875,0.57985884
222,44.76055,8.914573,1.062052,0.57984346
223,44.76055,8.933417,1.0621103,0.57986873
224,44.76055,8.952261,1.0622568,0.5799323
225,44.76055,8.971106,1.0624781,0.58002824
226,44.76055,8.98995,1.0627545,0.58014816
227,44.76055,9.008794,1.0630636,0.5802822
228,44.76055,9.027638,1.0633839,0.58042115
229,44.76055,9.046482,1.063696,0.5805565
230,44.76055,9.065327,1.0639857,0.58068216
231,44.76055,9.084171,1.0642434,0.580794
232,44.76055,9.103015,1.0644642,0.5808897
233,44.76055,9.12186,1.0646476,0.5809692
234,44.76055,9.140703,1.0647953,0.5810333
235,44.76055,9.159548,1.064911,0.5810835
236,44.76055,9.178392,1.0649996,0.5811219
237,44.76055,9.197236,1.0650656,0.5811506
238,44.76055,9.216081,1.0651137,0.5811714
239,44.76055,9.234924,1.0651478,0.5811862
240,44.76055,9.253769,1.0651712,0.58119637
241,44.76055,9.272614,1.065187,0.5812032
242,44.76055,9.291457,1.065197,0.5812076
243,44.76055,9.310302,1.0652031,0.5812102
244,44.76055,9.329145,1.0652064,0.5812116
245,44.76055,9.34799,1.0652081,0.58121234
246,44.76055,9.366835,1.0652086,0.5812126
247,44.76055,9.385678,1.0652084,0.5812125
248,44.76055,9.404523,1.0652078,0.5812122
249,44.76055,9.423367,1.0652071,0.5812119
250,44.76055,9.442211,1.0652064,0.5812116
251,44.76055,9.461055,1.0652057,0.5812113
252,44.76055,9.479899,1.0652051,0.5812111
253,44.76055,9.498744,1.0652044,0.58121073
254,44.76055,9.517588,1.0652037,0.58121043
255,44.76055,9.536432,1.0652028,0.5812101
256,44.76055,9.555276,1.0652018,0.5812096
257,44.76055,9.5741205,1.0652003,0.581209
258,44.76055,9.592965,1.0651983,0.5812081
259,44.76055,9.611809,1.0651953,0.5812068
260,44.76055,9.630653,1.065191,0.58120495
261,44.76055,9.649497,1.0651851,0.5812024
262,44.76055,9.668342,1.0651766,0.5811987
263,44.76055,9.687186,1.0651652,0.58119375
264,44.76055,9.70603,1.0651495,0.58118695
265,44.76055,9.7248745,1.065129,0.58117807
266,44.76055,9.743718,1.0651022,0.58116645
267,44.76055,9.762563,1.065068,0.5811516
268,44.76055,9.781407,1.0650253,0.58113307
269,44.76055,9.800251,1.0649734,0.58111054
270,44.76055,9.819096,1.0649114,0.58108366
271,44.76055,9.837939,1.0648396,0.58105254
272,44.76055,9.856784,1.0647591,0.5810176
273,44.76055,9.875628,1.0646718,0.5809797
274,44.76055,9.894472,1.0645806,0.5809402
275,44.76055,9.913317,1.0644897,0.5809008
276,44.76055,9.93216,1.0644039,0.58086354
277,44.76055,9.951005,1.0643286,0.5808309
278,44.76055,9.96985,1.0642688,0.58080494
279,44.76055,9.988693,1.064229,0.5807877
280,44.76055,10.007538,1.0642123,0.58078045
281,44.76055,10.0263815,1.0642201,0.58078384
282,44.76055,10.045226,1.0642517,0.5807975
283,44.76055,10.064071,1.0643047,0.58082056
284,44.76055,10.082914,1.064375,0.580851
285,44.76055,10.101759,1.064458,0.580887
286,44.76055,10.120603,1.0645481,0.5809261
287,44.76055,10.139447,1.0646402,0.58096606
288,44.76055,10.158292,1.0647297,0.58100486
289,44.76055,10.177135,1.0648134,0.58104116
290,44.76055,10.19598,1.0648887,0.5810738
291,44.76055,10.214824,1.0649544,0.5811023
292,44.76055,10.233668,1.0650101,0.58112645
293,44.76055,10.252513,1.0650561,0.5811464
294,44.76055,10.271357,1.0650932,0.5811625
295,44.76055,10.290201,1.0651224,0.58117515
296,44.76055,10.309045,1.0651449,0.5811849
297,44.76055,10.327889,1.0651621,0.5811924
298,44.76055,10.346734,1.0651748,0.5811979
299,44.76055,10.365578,1.0651841,0.581202
300,44.76055,10.384422,1.0651909,0.5812049
301,44.76055,10.403266,1.0651956,0.5812069
302,44.76055,10.422111,1.0651988,0.58120835
303,44.76055,10.440955,1.0652009,0.58120924
304,44.76055,10.459799,1.0652021,0.5812098
305,44.76055,10.478643,1.0652027,0.58121
306,44.76055,10.497487,1.0652028,0.5812101
307,44.76055,10.516332,1.0652024,0.5812099
308,44.76055,10.535176,1.0652016,0.58120954
309,44.76055,10.55402,1.0652004,0.58120906
310,44.76055,10.572865,1.0651991,0.58120847
311,44.76055,10.591708,1.0651975,0.58120775
312,44.76055,10.610553,1.0651959,0.5812071
313,44.76055,10.629397,1.0651944,0.5812064
314,44.76055,10.648241,1.0651935,0.581206
315,44.76055,10.667086,1.0651937,0.5812061
316,44.76055,10.685929,1.0651956,0.5812069
317,44.76055,10.704774,1.0652003,0.581209
318,44.76055,10.7236185,1.0652095,0.581213
319,44.76055,10.742462,1.0652248,0.5812196
320,44.76055,10.761307,1.0652487,0.58123
321,44.76055,10.78015,1.0652847,0.5812456
322,44.76055,10.798995,1.0653371,0.5812683
323,44.76055,10.81784,1.065411,0.5813004
324,44.76055,10.836683,1.0655128,0.5813445
325,44.76055,10.855528,1.0656501,0.5814041
326,44.76055,10.874372,1.0658311,0.5814826
327,44.76055,10.893216,1.0660645,0.5815838
328,44.76055,10.912061,1.0663582,0.58171123
329,44.76055,10.930904,1.0667186,0.5818675
330,44.76055,10.949749,1.0671487,0.5820541
331,44.76055,10.968593,1.0676469,0.58227015
332,44.76055,10.987437,1.068205,0.5825122
333,44.76055,11.006282,1.0688084,0.5827739
334,44.76055,11.0251255,1.0694355,0.5830459
335,44.76055,11.04397,1.070059,0.5833163
336,44.76055,11.062814,1.0706476,0.5835717
337,44.76055,11.081658,1.0711691,0.5837979
338,44.76055,11.100503,1.0715927,0.5839816
339,44.76055,11.119347,1.0718915,0.5841112
340,44.76055,11.138191,1.0720451,0.5841778
341,44.76055,11.157035,1.0720415,0.58417624
342,44.76055,11.1758795,1.0718788,0.5841057
343,44.76055,11.194724,1.071566,0.58397
344,44.76055,11.213568,1.0711226,0.5837777
345,44.76055,11.232412,1.0705776,0.58354133
346,44.76055,11.251256,1.0699657,0.5832759
347,44.76055,11.270101,1.0693231,0.58299714
348,44.76055,11.288945,1.0686842,0.5827201
349,44.76055,11.307789,1.0680783,0.58245724
350,44.76055,11.326633,1.0675265,0.58221793
351,44.76055,11.345477,1.067042,0.58200777
352,44.76055,11.364322,1.0666302,0.5818292
353,44.76055,11.383165,1.0662905,0.58168185
354,44.76055,11.40201,1.0660176,0.5815635
355,44.76055,11.420855,1.0658038,0.5814707
356,44.76055,11.439698,1.0656396,0.5813995
357,44.76055,11.458543,1.0655164,0.58134604
358,44.76055,11.477386,1.0654254,0.58130664
359,44.76055,11.496231,1.0653592,0.5812779
360,44.76055,11.515076,1.065312,0.58125746
361,44.76055,11.533919,1.0652788,0.58124304
362,44.76055,11.552764,1.0652555,0.5812329
363,44.76055,11.571608,1.0652395,0.581226
364,44.76055,11.590452,1.0652287,0.5812213
365,44.76055,11.609297,1.0652213,0.58121806
366,44.76055,11.62814,1.0652164,0.581216
367,44.76055,11.646985,1.0652132,0.58121455
368,44.76055,11.665829,1.065211,0.58121365
369,44.76055,11.684673,1.0652096,0.581213
370,44.76055,11.703518,1.0652087,0.58121264
371,44.76055,11.722362,1.0652082,0.5812124
372,44.76055,11.741206,1.0652077,0.5812122
373,44.76055,11.76005,1.0652075,0.5812121
374,44.76055,11.778894,1.0652074,0.58121204
375,44.76055,11.797739,1.0652072,0.581212
376,44.76055,11.816583,1.0652072,0.581212
377,44.76055,11.835427,1.0652072,0.581212
378,44.76055,11.854271,1.0652071,0.5812119
379,44.76055,11.873116,1.0652071,0.5812119
380,44.76055,11.89196,1.0652071,0.5812119
381,44.76055,11.910804,1.0652071,0.5812119
382,44.76055,11.929648,1.0652071,0.5812119
383,44.76055,11.948492,1.0652071,0.5812119
384,44.76055,11.967337,1.0652071,0.5812119
385,44.76055,11.986181,1.0652071,0.5812119
386,44.76055,12.005025,1.0652071,0.5812119
387,44.76055,12.0238695,1.0652071,0.5812119
388,44.76055,12.042713,1.0652071,0.5812119
389,44.76055,12.061558,1.0652071,0.5812119
390,44.76055,12.080402,1.0652071,0.5812119
391,44.76055,12.099246,1.0652071,0.5812119
392,44.76055,12.118091,1.0652071,0.5812119
393,44.76055,12.136934,1.0652071,0.5812119
394,44.76055,12.155779,1.0652071,0.5812119
395,44.76055,12.1746235,1.0652071,0.5812119
396,44.76055,12.193467,1.0652071,0.5812119
397,44.76055,12.212312,1.0652071,0.5812119
398,44.76055,12.231155,1.0652071,0.5812119
399,44.76055,12.25,1.0652071,0.5812119
400,44.771107,8.5,1.065191,0.58120495
401,44.771107,8.518845,1.065183,0.5812015
402,44.771107,8.537688,1.0651712,0.58119637
403,44.771107,8.556533,1.0651542,0.581189
404,44.771107,8.5753765,1.0651298,0.58117837
405,44.771107,8.594221,1.0650953,0.58116347
406,44.771107,8.613066,1.0650471,0.58114254
407,44.771107,8.631909,1.064981,0.5811139
408,44.771107,8.650754,1.0648916,0.5810751
409,44.771107,8.669598,1.0647731,0.5810237
410,44.771107,8.688442,1.0646192,0.58095694
411,44.771107,8.707287,1.0644239,0.58087224
412,44.771107,8.7261305,1.0641822,0.5807674
413,44.771107,8.744975,1.0638918,0.58064145
414,44.771107,8.763819,1.0635539,0.5804949
415,44.771107,8.782663,1.0631754,0.5803307
416,44.771107,8.801508,1.0627694,0.5801546
417,44.771107,8.820352,1.0623558,0.5799752
418,44.771107,8.839196,1.0619606,0.5798038
419,44.771107,8.85804,1.0616133,0.5796532
420,44.771107,8.876884,1.0613437,0.5795362
421,44.771107,8.895729,1.0611768,0.57946384
422,44.771107,8.914573,1.0611296,0.57944334
423,44.771107,8.933417,1.0612072,0.579477
424,44.771107,8.952261,1.0614018,0.5795615
425,44.771107,8.971106,1.0616952,0.5796887
426,44.771107,8.98995,1.0620605,0.57984716
427,44.771107,9.008794,1.0624673,0.5800236
428,44.771107,9.027638,1.0628867,0.5802055
429,44.771107,9.046482,1.0632933,0.5803819
430,44.771107,9.065327,1.0636684,0.58054453
431,44.771107,9.084171,1.0639999,0.5806883
432,44.771107,9.103015,1.0642823,0.5808108
433,44.771107,9.12186,1.0645151,0.5809118
434,44.771107,9.140703,1.0647014,0.5809926
435,44.771107,9.159548,1.0648465,0.5810555
436,44.771107,9.178392,1.0649567,0.5811033
437,44.771107,9.197236,1.0650382,0.5811387
438,44.771107,9.216081,1.0650971,0.58116424
439,44.771107,9.234924,1.0651385,0.5811822
440,44.771107,9.253769,1.0651667,0.5811944
441,44.771107,9.272614,1.0651853,0.5812025
442,44.771107,9.291457,1.0651971,0.5812076
443,44.771107,9.310302,1.065204,0.5812106
444,44.771107,9.329145,1.0652077,0.5812122
445,44.771107,9.34799,1.0652093,0.5812129
446,44.771107,9.366835,1.0652095,0.581213
447,44.771107,9.385678,1.065209,0.58121276
448,44.771107,9.404523,1.0652082,0.5812124
449,44.771107,9.423367,1.0652072,0.581212
450,44.771107,9.442211,1.0652062,0.5812115
451,44.771107,9.461055,1.0652052,0.5812111
452,44.771107,9.479899,1.0652044,0.58121073
453,44.771107,9.498744,1.0652035,0.5812104
454,44.771107,9.517588,1.0652027,0.58121
455,44.771107,9.536432,1.0652018,0.5812096
456,44.771107,9.555276,1.0652004,0.58120906
457,44.771107,9.5741205,1.0651987,0.5812083
458,44.771107,9.592965,1.0651962,0.58120716
459,44.771107,9.611809,1.0651926,0.5812056
460,44.771107,9.630653,1.0651873,0.58120334
461,44.771107,9.649497,1.06518,0.5812001
462,44.771107,9.668342,1.0651696,0.58119565
463,44.771107,9.687186,1.0651553,0.58118945
464,44.771107,9.70603,1.0651358,0.58118105
465,44.771107,9.7248745,1.0651098,0.5811697
466,44.771107,9.743718,1.065076,0.58115506
467,44.771107,9.762563,1.0650324,0.58113617
468,44.771107,9.781407,1.0649778,0.58111244
469,44.771107,9.800251,1.0649107,0.58108336
470,44.771107,9.819096,1.0648304,0.58104855
471,44.771107,9.837939,1.0647371,0.5810081
472,44.771107,9.856784,1.0646317,0.58096236
473,44.771107,9.875628,1.0645168,0.58091253
474,44.771107,9.894472,1.0643965,0.5808603
475,44.771107,9.913317,1.064276,0.58080804
476,44.771107,9.93216,1.0641619,0.5807586
477,44.771107,9.951005,1.0640614,0.580715
478,44.771107,9.96985,1.0639814,0.5806803
479,44.771107,9.988693,1.0639282,0.58065724
480,44.771107,10.007538,1.0639058,0.5806475
481,44.771107,10.0263815,1.0639162,0.580652
482,44.771107,10.045226,1.0639585,0.58067036
483,44.771107,10.064071,1.0640295,0.5807012
484,44.771107,10.082914,1.0641235,0.58074194
485,44.771107,10.101759,1.0642339,0.5807898
486,44.771107,10.120603,1.0643535,0.58084166
487,44.771107,10.139447,1.0644753,0.58089453
488,44.771107,10.158292,1.0645932,0.5809457
489,44.771107,10.177135,1.0647029,0.58099324
490,44.771107,10.19598,1.0648011,0.58103585
491,44.771107,10.214824,1.0648863,0.5810728
492,44.771107,10.233668,1.0649582,0.581104
493,44.771107,10.252513,1.0650172,0.58112955
494,44.771107,10.271357,1.0650644,0.58115005
495,44.771107,10.290201,1.0651015,0.58116615
496,44.771107,10.309045,1.06513,0.5811785
497,44.771107,10.327889,1.0651516,0.58118784
498,44.771107,10.346734,1.0651674,0.5811947
499,44.771107,10.365578,1.0651791,0.58119977
500,44.771107,10.384422,1.0651873,0.58120334
501,44.771107,10.403266,1.0651932,0.5812059
502,44.771107,10.422111,1.0651971,0.5812076
503,44.771107,10.440955,1.0651996,0.5812087
504,44.771107,10.459799,1.065201,0.5812093
505,44.771107,10.478643,1.0652018,0.5812096
506,44.771107,10.497487,1.0652018,0.5812096
507,44.771107,10.516332,1.0652012,0.58120936
508,44.771107,10.535176,1.0652002,0.58120894
509,44.771107,10.55402,1.0651987,0.5812083
510,44.771107,10.572865,1.0651968,0.58120745
511,44.771107,10.591708,1.0651946,0.5812065
512,44.771107,10.610553,1.0651923,0.58120555
513,44.771107,10.629397,1.0651902,0.5812046
514,44.771107,10.648241,1.0651885,0.5812039
515,44.771107,10.667086,1.0651882,0.5812037
516,44.771107,10.685929,1.0651898,0.5812044
517,44.771107,10.704774,1.065195,0.5812067
518,44.771107,10.7236185,1.0652052,0.5812111
519,44.771107,10.742462,1.0652229,0.5812188
520,44.771107,10.761307,1.0652512,0.58123106
521,44.771107,10.78015,1.0652944,0.5812498
522,44.771107,10.798995,1.0653576,0.5812772
523,44.771107,10.81784,1.0654474,0.5813162
524,44.771107,10.836683,1.0655723,0.5813703
525,44.771107,10.855528,1.0657415,0.5814437
526,44.771107,10.874372,1.0659661,0.5815411
527,44.771107,10.893216,1.0662575,0.58166754
528,44.771107,10.912061,1.0666267,0.58182764
529,44.771107,10.930904,1.0670823,0.5820253
530,44.771107,10.949749,1.0676293,0.5822625
531,44.771107,10.968593,1.0682662,0.5825387
532,44.771107,10.987437,1.0689834,0.58284986
533,44.771107,11.006282,1.0697625,0.58318776
534,44.771107,11.0251255,1.070575,0.58354014
535,44.771107,11.04397,1.0713856,0.58389175
536,44.771107,11.062814,1.0721534,0.5842248
537,44.771107,11.081658,1.0728357,0.5845207
538,44.771107,11.100503,1.0733916,0.5847618
539,44.771107,11.119347,1.0737857,0.58493274
540,44.771107,11.138191,1.0739903,0.5850215
541,44.771107,11.157035,1.0739894,0.58502114
542,44.771107,11.1758795,1.0737795,0.58493006
543,44.771107,11.194724,1.0733721,0.5847534
544,44.771107,11.213568,1.0727932,0.5845023
545,44.771107,11.232412,1.0720812,0.58419347
546,44.771107,11.251256,1.0712823,0.5838469
547,44.771107,11.270101,1.0704452,0.5834839
548,44.771107,11.288945,1.0696156,0.58312404
549,44.771107,11.307789,1.068832,0.5827842
550,44.771107,11.326633,1.0681218,0.58247614
551,44.771107,11.345477,1.0675014,0.5822071
552,44.771107,11.364322,1.0669774,0.58197975
553,44.771107,11.383165,1.0665476,0.58179337
554,44.771107,11.40201,1.0662045,0.58164454
555,44.771107,11.420855,1.0659373,0.58152866
556,44.771107,11.439698,1.0657337,0.5814403
557,44.771107,11.458543,1.0655816,0.58137435
558,44.771107,11.477386,1.06547,0.58132595
559,44.771107,11.496231,1.0653894,0.581291
560,44.771107,11.515076,1.0653322,0.58126616
561,44.771107,11.533919,1.0652921,0.5812488
562,44.771107,11.552764,1.0652642,0.5812367
563,44.771107,11.571608,1.0652453,0.5812285
564,44.771107,11.590452,1.0652324,0.5812229
565,44.771107,11.609297,1.0652237,0.58121914
566,44.771107,11.62814,1.065218,0.58121663
567,44.771107,11.646985,1.0652142,0.58121496
568,44.771107,11.665829,1.0652117,0.5812139
569,44.771107,11.684673,1.06521,0.5812132
570,44.771107,11.703518,1.0652089,0.5812127
571,44.771107,11.722362,1.0652083,0.58121246
572,44.771107,11.741206,1.0652078,0.5812122
573,44.771107,11.76005,1.0652076,0.58121216
574,44.771107,11.778894,1.0652074,0.58121204
575,44.771107,11.797739,1.0652074,0.58121204
576,44.771107,11.816583,1.0652072,0.581212
577,44.771107,11.835427,1.0652072,0.581212
578,44.771107,11.854271,1.0652071,0.5812119
579,44.771107,11.873116,1.0652071,0.5812119
580,44.771107,11.89196,1.0652071,0.5812119
581,44.771107,11.910804,1.0652071,0.5812119
582,44.771107,11.929648,1.0652071,0.5812119
583,44.771107,11.948492,1.0652071,0.5812119
584,44.771107,11.967337,1.0652071,0.5812119
585,44.771107,11.986181,1.0652071,0.5812119
586,44.771107,12.005025,1.0652071,0.5812119
587,44.771107,12.0238695,1.0652071,0.5812119
588,44.771107,12.042713,1.0652071,0.5812119
589,44.771107,12.061558,1.0652071,0.5812119
590,44.771107,12.080402,1.0652071,0.5812119
591,44.771107,12.099246,1.0652071,0.5812119
