,Latitude,Longitude,PM10,Normalized
74,44.79286,10.336735,20.596169,0.96962154
75,44.79286,10.413265,20.446999,0.9625989
76,44.79286,10.489796,20.281424,0.95480406
77,44.79286,10.566326,20.108223,0.94665015
78,44.79286,10.642858,19.935051,0.9384976
79,44.79286,10.719388,19.76773,0.93062055
80,44.79286,10.795918,19.609726,0.923182
81,44.79286,10.872449,19.461887,0.9162221
82,44.79286,10.948979,19.322376,0.90965426
83,44.79286,11.02551,19.187275,0.90329397
84,44.79286,11.102041,19.051235,0.8968895
85,44.79286,11.178572,18.908558,0.8901726
86,44.79286,11.255102,18.75408,0.8829001
87,44.79286,11.331633,18.583717,0.87487984
88,44.79286,11.408163,18.39481,0.86598647
89,44.79286,11.484694,18.185974,0.856155
90,44.79286,11.561225,17.956911,0.8453712
91,44.79286,11.637755,17.70818,0.8336615
92,44.79286,11.714286,17.44094,0.82108045
93,44.79286,11.790816,17.156836,0.8077054
94,44.79286,11.867347,16.857784,0.7936268
95,44.79286,11.943877,16.54588,0.778943
96,44.79286,12.020409,16.223347,0.76375884
97,44.79286,12.096939,15.892374,0.7481774
98,44.79286,12.17347,15.555129,0.7323007
99,44.79286,12.25,15.213685,0.7162263
100,44.835712,8.5,14.271685,0.671879
101,44.835712,8.57653,14.668569,0.6905634
102,44.835712,8.653061,15.075028,0.7096986
103,44.835712,8.729591,15.490108,0.7292396
104,44.835712,8.806123,15.912639,0.74913144
105,44.835712,8.882653,16.34092,0.7692939
106,44.835712,8.959184,16.772692,0.7896208
107,44.835712,9.035714,17.205166,0.8099807
108,44.835712,9.112245,17.634827,0.8302082
109,44.835712,9.188775,18.057745,0.8501182
110,44.835712,9.265306,18.469706,0.86951244
111,44.835712,9.341837,18.866383,0.8881871
112,44.835712,9.418367,19.243362,0.90593445
113,44.835712,9.494898,19.596102,0.9225406
114,44.835712,9.571428,19.919931,0.9377858
115,44.835712,9.647959,20.209747,0.95142967
116,44.835712,9.72449,20.460184,0.9632197
117,44.835712,9.801021,20.66563,0.9728916
118,44.835712,9.877551,20.820951,0.9802038
119,44.835712,9.954082,20.922367,0.98497826
120,44.835712,10.030612,20.968323,0.9871417
121,44.835712,10.107142,20.960094,0.98675436
122,44.835712,10.183674,20.901724,0.9840064
123,44.835712,10.260204,20.799763,0.97920626
124,44.835712,10.336735,20.662632,0.9727505
125,44.835712,10.413265,20.499722,0.96508104
126,44.835712,10.489796,20.320755,0.9566557
127,44.835712,10.566326,20.135094,0.94791514
128,44.835712,10.642858,19.95082,0.93924004
129,44.835712,10.719388,19.774101,0.9309204
130,44.835712,10.795918,19.60872,0.9231347
131,44.835712,10.872449,19.455515,0.9159221
132,44.835712,10.948979,19.312527,0.90919054
133,44.835712,11.02551,19.175434,0.90273654
134,44.835712,11.102041,19.03849,0.8962895
135,44.835712,11.178572,18.895504,0.8895581
136,44.835712,11.255102,18.740946,0.8822818
137,44.835712,11.331633,18.570587,0.8742617
138,44.835712,11.408163,18.381645,0.86536676
139,44.835712,11.484694,18.17273,0.85553145
140,44.835712,11.561225,17.943575,0.8447434
141,44.835712,11.637755,17.694748,0.83302915
142,44.835712,11.714286,17.427418,0.8204438
143,44.835712,11.790816,17.143263,0.80706644
144,44.835712,11.867347,16.844208,0.7929876
145,44.835712,11.943877,16.532352,0.7783062
146,44.835712,12.020409,16.209904,0.763126
147,44.835712,12.096939,15.8790655,0.7475509
148,44.835712,12.17347,15.5420065,0.7316829
149,44.835712,12.25,15.200794,0.7156194
150,44.87857,8.5,14.366318,0.6763341
151,44.87857,8.57653,14.767528,0.69522214
152,44.87857,8.653061,15.178147,0.71455324
153,44.87857,8.729591,15.597174,0.73428005
154,44.87857,8.806123,16.023346,0.7543433
155,44.87857,8.882653,16.455051,0.774667
156,44.87857,8.959184,16.889954,0.7951412
157,44.87857,9.035714,17.32515,0.8156293
158,44.87857,9.112245,17.757061,0.8359627
159,44.87857,9.188775,18.181702,0.8559538
160,44.87857,9.265306,18.594772,0.8754003
161,44.87857,9.341837,18.991959,0.89409894
162,44.87857,9.418367,19.368862,0.9118427
163,44.87857,9.494898,19.721,0.9284206
164,44.87857,9.571428,20.043697,0.9436124
165,44.87857,9.647959,20.331858,0.95717835
166,44.87857,9.72449,20.57988,0.96885467
167,44.87857,9.801021,20.782,0.9783701
168,44.87857,9.877551,20.932575,0.9854588
169,44.87857,9.954082,21.027512,0.9899282
170,44.87857,10.030612,21.065065,0.9916961
171,44.87857,10.107142,21.046589,0.9908263
172,44.87857,10.183674,20.976467,0.98752517
173,44.87857,10.260204,20.861656,0.9821201
174,44.87857,10.336735,20.711056,0.9750302
175,44.87857,10.413265,20.534592,0.9667226
176,44.87857,10.489796,20.342464,0.9576777
177,44.87857,10.566326,20.144512,0.94835854
178,44.87857,10.642858,19.949242,0.93916565
179,44.87857,10.719388,19.763287,0.93041134
180,44.87857,10.795918,19.590578,0.9222806
181,44.87857,10.872449,19.43209,0.91481936
182,44.87857,10.948979,19.285664,0.9079259
183,44.87857,11.02551,19.14666,0.9013819
184,44.87857,11.102041,19.008837,0.8948935
185,44.87857,11.178572,18.865658,0.88815296
186,44.87857,11.255102,18.711197,0.8808813
187,44.87857,11.331633,18.541012,0.8728694
188,44.87857,11.408163,18.352345,0.8639873
189,44.87857,11.484694,18.14375,0.8541671
190,44.87857,11.561225,17.914944,0.8433955
191,44.87857,11.637755,17.666529,0.8317006
192,44.87857,11.714286,17.39971,0.8191394
193,44.87857,11.790816,17.11609,0.80578727
194,44.87857,11.867347,16.817629,0.79173636
195,44.87857,11.943877,16.50645,0.7770868
196,44.87857,12.020409,16.184725,0.76194066
197,44.87857,12.096939,15.854652,0.74640155
198,44.87857,12.17347,15.518403,0.7305717
199,44.87857,12.25,15.178026,0.7145475
200,44.92143,8.5,14.454049,0.68046427
201,44.92143,8.57653,14.859134,0.6995348
202,44.92143,8.653061,15.273435,0.71903914
203,44.92143,8.729591,15.695884,0.73892707
204,44.92143,8.806123,16.12524,0.75914025
205,44.92143,8.882653,16.559704,0.7795938
206,44.92143,8.959184,16.996998,0.8001806
207,44.92143,9.035714,17.434181,0.8207622
208,44.92143,9.112245,17.86753,0.8411634
209,44.92143,9.188775,18.293016,0.8611943
210,44.92143,9.265306,18.70634,0.88065267
211,44.92143,9.341837,19.103127,0.89933246
212,44.92143,9.418367,19.479076,0.91703135
213,44.92143,9.494898,19.829782,0.9335418
214,44.92143,9.571428,20.150505,0.9486407
215,44.92143,9.647959,20.436348,0.9620975
216,44.92143,9.72449,20.68143,0.9736355
217,44.92143,9.801021,20.879725,0.9829707
218,44.92143,9.877551,21.025187,0.98981875
219,44.92143,9.954082,21.11333,0.99396837
220,44.92143,10.030612,21.142315,0.9953329
221,44.92143,10.107142,21.113523,0.9939774
222,44.92143,10.183674,21.031706,0.99012566
223,44.92143,10.260204,20.90423,0.98412436
224,44.92143,10.336735,20.740475,0.97641516
225,44.92143,10.413265,20.550798,0.9674856
226,44.92143,10.489796,20.345898,0.95783937
227,44.92143,10.566326,20.136026,0.94795907
228,44.92143,10.642858,19.930115,0.9382652
229,44.92143,10.719388,19.735062,0.9290826
230,44.92143,10.795918,19.55518,0.9206141
231,44.92143,10.872449,19.391457,0.9129064
232,44.92143,10.948979,19.241596,0.9058513
233,44.92143,11.02551,19.100693,0.8992179
234,44.92143,11.102041,18.962067,0.8926917
235,44.92143,11.178572,18.81871,0.88594276
236,44.92143,11.255102,18.664457,0.8786809
237,44.92143,11.331633,18.494724,0.8706902
238,44.92143,11.408163,18.306612,0.86183435
239,44.92143,11.484694,18.098734,0.8520479
240,44.92143,11.561225,17.87076,0.8413154
241,44.92143,11.637755,17.623331,0.829667
242,44.92143,11.714286,17.357555,0.8171549
243,44.92143,11.790816,17.075119,0.8038584
244,44.92143,11.867347,16.777922,0.78986704
245,44.92143,11.943877,16.468052,0.77527905
246,44.92143,12.020409,16.147697,0.76019746
247,44.92143,12.096939,15.819041,0.74472505
248,44.92143,12.17347,15.484237,0.7289632
249,44.92143,12.25,15.14531,0.71300733
250,44.964287,8.5,14.534118,0.6842337
251,44.964287,8.57653,14.942613,0.70346475
252,44.964287,8.653061,15.36004,0.7231163
253,44.964287,8.729591,15.785392,0.74314094
254,44.964287,8.806123,16.217241,0.7634714
255,44.964287,8.882653,16.653826,0.78402483
256,44.964287,8.959184,17.092806,0.8046911
257,44.964287,9.035714,17.531136,0.8253266
258,44.964287,9.112245,17.96505,0.8457543
259,44.964287,9.188775,18.390446,0.865781
260,44.964287,9.265306,18.802996,0.88520294
261,44.964287,9.341837,19.198448,0.90382
262,44.964287,9.418367,19.572527,0.92143077
263,44.964287,9.494898,19.920868,0.9378299
264,44.964287,9.571428,20.238945,0.95280427
265,44.964287,9.647959,20.521656,0.9661136
266,44.964287,9.72449,20.76319,0.9774845
267,44.964287,9.801021,20.957191,0.9866177
268,44.964287,9.877551,21.097126,0.9932055
269,44.964287,9.954082,21.17825,0.9970246
270,44.964287,10.030612,21.198483,0.99797714
271,44.964287,10.107142,21.159416,0.996138
272,44.964287,10.183674,21.066154,0.99174744
273,44.964287,10.260204,20.926407,0.9851684
274,44.964287,10.336735,20.749958,0.9768616
275,44.964287,10.413265,20.547665,0.9673381
276,44.964287,10.489796,20.33059,0.95711863
277,44.964287,10.566326,20.109318,0.9467017
278,44.964287,10.642858,19.893118,0.9365235
279,44.964287,10.719388,19.689339,0.92693
280,44.964287,10.795918,19.502455,0.91813195
281,44.964287,10.872449,19.333593,0.9101823
282,44.964287,10.948979,19.180347,0.9029679
283,44.964287,11.02551,19.037468,0.8962414
284,44.964287,11.102041,18.897968,0.88967407
285,44.964287,11.178572,18.754482,0.8829191
286,44.964287,11.255102,18.600536,0.8756716
287,44.964287,11.331633,18.43142,0.86771
288,44.964287,11.408163,18.244225,0.85889727
289,44.964287,11.484694,18.03748,0.8491642
290,44.964287,11.561225,17.810852,0.8384951
291,44.964287,11.637755,17.564957,0.82691884
292,44.964287,11.714286,17.30088,0.81448674
293,44.964287,11.790816,17.020239,0.8012748
294,44.964287,11.867347,16.724937,0.78737265
295,44.964287,11.943877,16.41707,0.77287894
296,44.964287,12.020409,16.09875,0.7578931
297,44.964287,12.096939,15.772167,0.74251837
298,44.964287,12.17347,15.439444,0.72685444
299,44.964287,12.25,15.10263,0.710998
300,45.00714,8.5,14.60571,0.6876041
301,45.00714,8.57653,15.017069,0.70697
302,45.00714,8.653061,15.437161,0.72674704
303,45.00714,8.729591,15.86472,0.7468755
304,45.00714,8.806123,16.298424,0.76729333
305,45.00714,8.882653,16.73639,0.7879118
306,45.00714,8.959184,17.176197,0.80861694
307,45.00714,9.035714,17.614773,0.8292641
308,45.00714,9.112245,18.048294,0.84967333
309,45.00714,9.188775,18.47255,0.8696463
310,45.00714,9.265306,18.883379,0.88898724
311,45.00714,9.341837,19.276443,0.9074918
312,45.00714,9.418367,19.647636,0.92496675
313,45.00714,9.494898,19.9928,0.9412163
314,45.00714,9.571428,20.307293,0.9560219
315,45.00714,9.647959,20.586224,0.96915334
316,45.00714,9.72449,20.823582,0.9803276
317,45.00714,9.801021,21.012722,0.98923194
318,45.00714,9.877551,21.14677,0.99554265
319,45.00714,9.954082,21.220581,0.9990175
320,45.00714,10.030612,21.232048,0.9995573
321,45.00714,10.107142,21.18293,0.99724495
322,45.00714,10.183674,21.078472,0.99232733
323,45.00714,10.260204,20.92701,0.98519677
324,45.00714,10.336735,20.738619,0.9763278
325,45.00714,10.413265,20.524467,0.966246
326,45.00714,10.489796,20.296001,0.95549035
327,45.00714,10.566326,20.064026,0.94456947
328,45.00714,10.642858,19.838211,0.93393856
329,45.00714,10.719388,19.626102,0.923953
330,45.00714,10.795918,19.432522,0.9148396
331,45.00714,10.872449,19.25863,0.9066532
332,45.00714,10.948979,19.101944,0.8992768
333,45.00714,11.02551,18.95701,0.8924536
334,45.00714,11.102041,18.816525,0.8858399
335,45.00714,11.178572,18.672852,0.87907606
336,45.00714,11.255102,18.519306,0.8718475
337,45.00714,11.331633,18.351034,0.86392564
338,45.00714,11.408163,18.165066,0.85517067
339,45.00714,11.484694,17.959908,0.8455123
340,45.00714,11.561225,17.73517,0.83493215
341,45.00714,11.637755,17.491379,0.823455
342,45.00714,11.714286,17.229607,0.81113136
343,45.00714,11.790816,16.95142,0.7980349
344,45.00714,11.867347,16.658703,0.78425443
345,45.00714,11.943877,16.353477,0.7698851
346,45.00714,12.020409,16.037886,0.7550278
347,45.00714,12.096939,15.714044,0.73978204
348,45.00714,12.17347,15.384062,0.7242472
349,45.00714,12.25,15.04995,0.70851797
350,45.05,8.5,14.668113,0.6905419
351,45.05,8.57653,15.081677,0.7100116
352,45.05,8.653061,15.503732,0.729881
353,45.05,8.729591,15.932894,0.750085
354,45.05,8.806123,16.367685,0.770554
355,45.05,8.882653,16.80619,0.79119784
356,45.05,8.959184,17.245953,0.81190085
357,45.05,9.035714,17.68382,0.8325147
358,45.05,9.112245,18.115868,0.8528545
359,45.05,9.188775,18.537956,0.8727255
360,45.05,9.265306,18.94594,0.8919325
361,45.05,9.341837,19.335604,0.91027695
362,45.05,9.418367,19.702948,0.9275707
363,45.05,9.494898,20.04393,0.94362336
364,45.05,9.571428,20.354076,0.95822436
365,45.05,9.647959,20.62841,0.97113943
366,45.05,9.72449,20.860933,0.98208606
367,45.05,9.801021,21.04469,0.9907369
368,45.05,9.877551,21.172478,0.99675286
369,45.05,9.954082,21.238764,0.99987346
370,45.05,10.030612,21.241451,1.0
371,45.05,10.107142,21.182497,0.99722457
372,45.05,10.183674,21.067505,0.991811
373,45.05,10.260204,20.905064,0.98416364
374,45.05,10.336735,20.705616,0.97477406
375,45.05,10.413265,20.480644,0.9641829
376,45.05,10.489796,20.241718,0.9529348
377,45.05,10.566326,19.999996,0.9415551
378,45.05,10.642858,19.765303,0.9305062
379,45.05,10.719388,19.545485,0.9201577
380,45.05,10.795918,19.345509,0.91074324
381,45.05,10.872449,19.166725,0.9023265
382,45.05,10.948979,19.006594,0.8947879
383,45.05,11.02551,18.859438,0.8878601
384,45.05,11.102041,18.717793,0.8811918
385,45.05,11.178572,18.573868,0.8744161
386,45.05,11.255102,18.420753,0.8672079
387,45.05,11.331633,18.253555,0.85933656
388,45.05,11.408163,18.069187,0.8506569
389,45.05,11.484694,17.866062,0.84109426
390,45.05,11.561225,17.64371,0.83062637
391,45.05,11.637755,17.402596,0.81927526
392,45.05,11.714286,17.143764,0.8070901
393,45.05,11.790816,16.86871,0.7941411
394,45.05,11.867347,16.579227,0.7805129
395,45.05,11.943877,16.277351,0.7663013
396,45.05,12.020409,15.965124,0.75160235
397,45.05,12.096939,15.644686,0.7365168
398,45.05,12.17347,15.318095,0.72114164
399,45.05,12.25,14.987354,0.7055711
400,45.092857,8.5,14.720435,0.69300514
401,45.092857,8.57653,15.13557,0.71254873
402,45.092857,8.653061,15.558883,0.73247737
403,45.092857,8.729591,15.988819,0.75271785
404,45.092857,8.806123,16.4239,0.7732005
405,45.092857,8.882653,16.86207,0.79382855
406,45.092857,8.959184,17.300848,0.8144852
407,45.092857,9.035714,17.736912,0.8350141
408,45.092857,9.112245,18.16641,0.85523397
409,45.092857,9.188775,18.585209,0.87495005
410,45.092857,9.265306,18.98918,0.8939681
411,45.092857,9.341837,19.374332,0.9121002
412,45.092857,9.418367,19.73682,0.92916536
413,45.092857,9.494898,20.072659,0.94497585
414,45.092857,9.571428,20.37762,0.95933276
415,45.092857,9.647959,20.646648,0.97199804
416,45.092857,9.72449,20.87368,0.98268616
417,45.092857,9.801021,21.051472,0.9910562
418,45.092857,9.877551,21.172523,0.99675506
419,45.092857,9.954082,21.231133,0.9995142
420,45.092857,10.030612,21.225225,0.9992361
421,45.092857,10.107142,21.156898,0.9960194
422,45.092857,10.183674,21.03209,0.9901437
423,45.092857,10.260204,20.85962,0.9820242
424,45.092857,10.336735,20.650217,0.972166
425,45.092857,10.413265,20.415543,0.96111804
426,45.092857,10.489796,20.167414,0.9494367
427,45.092857,10.566326,19.917019,0.9376487
428,45.092857,10.642858,19.674393,0.9262264
429,45.092857,10.719388,19.447533,0.9155463
430,45.092857,10.795918,19.241638,0.9058533
431,45.092857,10.872449,19.058182,0.89721656
432,45.092857,10.948979,18.894535,0.8895124
433,45.092857,11.02551,18.745014,0.88247335
434,45.092857,11.102041,18.602016,0.8757413
435,45.092857,11.178572,18.457699,0.86894715
436,45.092857,11.255102,18.305096,0.86176294
437,45.092857,11.331633,18.13918,0.853952
438,45.092857,11.408163,17.956726,0.8453625
439,45.092857,11.484694,17.756071,0.8359161
440,45.092857,11.561225,17.536648,0.82558614
441,45.092857,11.637755,17.298801,0.8143889
442,45.092857,11.714286,17.043518,0.8023707
443,45.092857,11.790816,16.77222,0.78959864
444,45.092857,11.867347,16.486649,0.7761545
445,45.092857,11.943877,16.188766,0.7621309
446,45.092857,12.020409,15.880592,0.7476227
447,45.092857,12.096939,15.564218,0.73272854
448,45.092857,12.17347,15.24166,0.71754324
449,45.092857,12.25,14.914903,0.70216024
450,45.135715,8.5,14.76189,0.6949568
451,45.135715,8.57653,15.177777,0.7145358
452,45.135715,8.653061,15.601474,0.73448247
453,45.135715,8.729591,16.031424,0.75472355
454,45.135715,8.806123,16.465862,0.7751759
455,45.135715,8.882653,16.90276,0.7957441
456,45.135715,8.959184,17.339426,0.8163014
457,45.135715,9.035714,17.772623,0.8366953
458,45.135715,9.112245,18.198427,0.85674125
459,45.135715,9.188775,18.612713,0.8762449
460,45.135715,9.265306,19.011597,0.8950234
461,45.135715,9.341837,19.391111,0.91289014
462,45.135715,9.418367,19.747608,0.9296732
463,45.135715,9.494898,20.077358,0.9451971
464,45.135715,9.571428,20.376331,0.9592721
465,45.135715,9.647959,20.639297,0.971652
466,45.135715,9.72449,20.860216,0.9820523
467,45.135715,9.801021,21.031471,0.9901146
468,45.135715,9.877551,21.145466,0.9954812
469,45.135715,9.954082,21.196297,0.9978742
470,45.135715,10.030612,21.182,0.99720114
471,45.135715,10.107142,21.104912,0.99357206
472,45.135715,10.183674,20.97116,0.98727536
473,45.135715,10.260204,20.789818,0.9787381
474,45.135715,10.336735,20.571785,0.9684736
475,45.135715,10.413265,20.32879,0.957034
476,45.135715,10.489796,20.072704,0.944978
477,45.135715,10.566326,19.814938,0.9328429
478,45.135715,10.642858,19.565475,0.9210988
479,45.135715,10.719388,19.332449,0.9101284
480,45.135715,10.795918,19.12117,0.9001819
481,45.135715,10.872449,18.933254,0.89133525
482,45.135715,10.948979,18.766132,0.8834675
483,45.135715,11.02551,18.61404,0.87630737
484,45.135715,11.102041,18.469505,0.86950296
485,45.135715,11.178572,18.324696,0.8626857
486,45.135715,11.255102,18.172642,0.85552734
487,45.135715,11.331633,18.008179,0.84778476
488,45.135715,11.408163,17.827976,0.8393012
489,45.135715,11.484694,17.63022,0.82999134
490,45.135715,11.561225,17.414215,0.8198223
491,45.135715,11.637755,17.180216,0.8088061
492,45.135715,11.714286,16.929077,0.79698306
493,45.135715,11.790816,16.662167,0.7844175
494,45.135715,11.867347,16.381153,0.771188
495,45.135715,11.943877,16.087933,0.7573839
496,45.135715,12.020409,15.784464,0.74309725
497,45.135715,12.096939,15.472797,0.72842467
498,45.135715,12.17347,15.154909,0.7134592
499,45.135715,12.25,14.832751,0.69829273
500,45.17857,8.5,14.791765,0.6963632
501,45.17857,8.57653,15.207501,0.7159352
502,45.17857,8.653061,15.630643,0.7358557
503,45.17857,8.729591,16.059586,0.75604934
504,45.17857,8.806123,16.492428,0.7764266
505,45.17857,8.882653,16.92694,0.7968825
506,45.17857,8.959184,17.360466,0.8172919
507,45.17857,9.035714,17.789558,0.8374926
508,45.17857,9.112245,18.210464,0.8573079
509,45.17857,9.188775,18.61904,0.87654275
510,45.17857,9.265306,19.01159,0.89502305
511,45.17857,9.341837,19.384342,0.9125715
512,45.17857,9.418367,19.733864,0.9290262
513,45.17857,9.494898,20.056595,0.9442196
514,45.17857,9.571428,20.348637,0.9579683
515,45.17857,9.647959,20.604847,0.97003007
516,45.17857,9.72449,20.818975,0.98011076
517,45.17857,9.801021,20.98323,0.9878436
518,45.17857,9.877551,21.089836,0.9928623
519,45.17857,9.954082,21.132935,0.9948913
520,45.17857,10.030612,21.110703,0.9938446
521,45.17857,10.107142,21.025589,0.9898377
522,45.17857,10.183674,20.883986,0.9831713
523,45.17857,10.260204,20.695068,0.9742775
524,45.17857,10.336735,20.469784,0.9636716
525,45.17857,10.413265,20.219921,0.95190865
526,45.17857,10.489796,19.957434,0.93955135
527,45.17857,10.566326,19.6936,0.92713064
528,45.17857,10.642858,19.438534,0.9151227
529,45.17857,10.719388,19.20034,0.9039091
530,45.17857,10.795918,18.984375,0.8937419
531,45.17857,10.872449,18.792297,0.8846993
532,45.17857,10.948979,18.621712,0.8766685
533,45.17857,11.02551,18.466976,0.86938393
534,45.17857,11.102041,18.3208,0.86250234
535,45.17857,11.178572,18.175373,0.8556559
536,45.17857,11.255102,18.023891,0.8485245
537,45.17857,11.331633,17.86106,0.8408587
538,45.17857,11.408163,17.683409,0.83249533
539,45.17857,11.484694,17.48893,0.8233397
540,45.17857,11.561225,17.276812,0.81335366
541,45.17857,11.637755,17.047178,0.802543
542,45.17857,11.714286,16.80078,0.7909431
543,45.17857,11.790816,16.53887,0.778613
544,45.17857,11.867347,16.263044,0.76562774
545,45.17857,11.943877,15.975108,0.75207233
546,45.17857,12.020409,15.676988,0.7380375
547,45.17857,12.096939,15.370642,0.7236154
548,45.17857,12.17347,15.058049,0.70889926
549,45.17857,12.25,14.741084,0.69397724
550,45.221428,8.5,14.809284,0.69718796
551,45.221428,8.57653,15.223817,0.71670324
552,45.221428,8.653061,15.645419,0.73655134
553,45.221428,8.729591,16.072302,0.756648
554,45.221428,8.806123,16.502407,0.7768964
555,45.221428,8.882653,16.933414,0.79718727
556,45.221428,8.959184,17.362553,0.81739014
557,45.221428,9.035714,17.786385,0.8373432
558,45.221428,9.112245,18.201097,0.85686696
559,45.221428,9.188775,18.60278,0.87577724
560,45.221428,9.265306,18.987778,0.89390206
561,45.221428,9.341837,19.352596,0.91107696
562,45.221428,9.418367,19.694025,0.9271506
563,45.221428,9.494898,20.008854,0.9419721
564,45.221428,9.571428,20.293137,0.95535547
565,45.221428,9.647959,20.541965,0.96706975
566,45.221428,9.72449,20.748661,0.97680056
567,45.221428,9.801021,20.905464,0.9841825
568,45.221428,9.877551,21.004528,0.9888462
569,45.221428,9.954082,21.04005,0.9905185
570,45.221428,10.030612,21.010406,0.9891229
571,45.221428,10.107142,20.918213,0.98478264
572,45.221428,10.183674,20.769966,0.9778035
573,45.221428,10.260204,20.574844,0.9686176
574,45.221428,10.336735,20.34383,0.957742
575,45.221428,10.413265,20.088696,0.94573087
576,45.221428,10.489796,19.821304,0.93314266
577,45.221428,10.566326,19.552933,0.9205083
578,45.221428,10.642858,19.293533,0.9082964
579,45.221428,10.719388,19.051205,0.8968881
580,45.221428,10.795918,18.831272,0.88653415
581,45.221428,10.872449,18.635464,0.87731594
582,45.221428,10.948979,18.46156,0.8691289
583,45.221428,11.02551,18.304203,0.8617209
584,45.221428,11.102041,18.15628,0.8547571
585,45.221428,11.178572,18.01025,0.8478823
586,45.221428,11.255102,17.859386,0.84077996
587,45.221428,11.331633,17.698345,0.8331985
588,45.221428,11.408163,17.52348,0.8249662
589,45.221428,11.484694,17.33263,0.81598145
590,45.221428,11.561225,17.124874,0.80620074
591,45.221428,11.637755,16.900103,0.795619
592,45.221428,11.714286,16.658989,0.7842679
593,45.221428,11.790816,16.402645,0.7721998
594,45.221428,11.867347,16.132612,0.7594873
595,45.221428,11.943877,15.85058,0.74620986
596,45.221428,12.020409,15.558411,0.73245513
597,45.221428,12.096939,15.258016,0.7183132
598,45.221428,12.17347,14.951301,0.70387375
599,45.221428,12.25,14.640117,0.68922395
600,45.264286,8.5,14.813813,0.69740117
601,45.264286,8.57653,15.226088,0.7168101
602,45.264286,8.653061,15.6449585,0.73652965
603,45.264286,8.729591,16.068542,0.75647104
604,45.264286,8.806123,16.4947,0.77653354
605,45.264286,8.882653,16.920973,0.79660153
606,45.264286,8.959184,17.344484,0.8165395
607,45.264286,9.035714,17.761765,0.83618414
608,45.264286,9.112245,18.16903,0.8553572
609,45.264286,9.188775,18.562534,0.8738826
610,45.264286,9.265306,18.938793,0.891596
611,45.264286,9.341837,19.294548,0.90834415
612,45.264286,9.418367,19.62688,0.92398965
