,Latitude,Longitude,PM10,Normalized
10359,45.288193,11.496231,18.775192,0.8089603
10360,45.288193,11.515076,18.675816,0.8046785
10361,45.288193,11.533919,18.575233,0.80034477
10362,45.288193,11.552764,18.473492,0.7959611
10363,45.288193,11.571608,18.370632,0.7915292
10364,45.288193,11.590452,18.266691,0.7870507
10365,45.288193,11.609297,18.161728,0.7825282
10366,45.288193,11.62814,18.055798,0.777964
10367,45.288193,11.646985,17.948917,0.7733589
10368,45.288193,11.665829,17.84115,0.76871556
10369,45.288193,11.684673,17.732555,0.7640366
10370,45.288193,11.703518,17.623184,0.75932413
10371,45.288193,11.722362,17.51308,0.75458014
10372,45.288193,11.741206,17.402298,0.7498069
10373,45.288193,11.76005,17.290886,0.7450065
10374,45.288193,11.778894,17.178905,0.7401817
10375,45.288193,11.797739,17.066391,0.7353338
10376,45.288193,11.816583,16.953415,0.730466
10377,45.288193,11.835427,16.84,0.7255794
10378,45.288193,11.854271,16.726236,0.7206777
10379,45.288193,11.873116,16.61214,0.71576166
10380,45.288193,11.89196,16.497768,0.7108337
10381,45.288193,11.910804,16.383186,0.7058968
10382,45.288193,11.929648,16.268425,0.7009521
10383,45.288193,11.948492,16.153538,0.696002
10384,45.288193,11.967337,16.038574,0.6910486
10385,45.288193,11.986181,15.923571,0.68609345
10386,45.288193,12.005025,15.808582,0.681139
10387,45.288193,12.0238695,15.6936455,0.67618674
10388,45.288193,12.042713,15.57881,0.6712389
10389,45.288193,12.061558,15.464114,0.666297
10390,45.288193,12.080402,15.349594,0.66136277
10391,45.288193,12.099246,15.235304,0.65643835
10392,45.288193,12.118091,15.121266,0.65152484
10393,45.288193,12.136934,15.007534,0.6466245
10394,45.288193,12.155779,14.89413,0.6417383
10395,45.288193,12.1746235,14.781095,0.636868
10396,45.288193,12.193467,14.6684675,0.6320153
10397,45.288193,12.212312,14.556269,0.627181
10398,45.288193,12.231155,14.444549,0.6223674
10399,45.288193,12.25,14.333327,0.6175752
10400,45.298744,8.5,16.439444,0.70832074
10401,45.298744,8.518845,16.562332,0.7136156
10402,45.298744,8.537688,16.685259,0.71891207
10403,45.298744,8.556533,16.808132,0.72420627
10404,45.298744,8.5753765,16.930908,0.7294963
10405,45.298744,8.594221,17.053562,0.734781
10406,45.298744,8.613066,17.175997,0.74005634
10407,45.298744,8.631909,17.298164,0.74532014
10408,45.298744,8.650754,17.420021,0.75057054
10409,45.298744,8.669598,17.5415,0.75580466
10410,45.298744,8.688442,17.662533,0.7610195
10411,45.298744,8.707287,17.783033,0.7662115
10412,45.298744,8.7261305,17.902973,0.7713793
10413,45.298744,8.744975,18.022272,0.77651954
10414,45.298744,8.763819,18.140844,0.7816284
10415,45.298744,8.782663,18.258644,0.786704
10416,45.298744,8.801508,18.375586,0.7917426
10417,45.298744,8.820352,18.49159,0.7967409
10418,45.298744,8.839196,18.606617,0.80169696
10419,45.298744,8.85804,18.72056,0.8066064
10420,45.298744,8.876884,18.83337,0.811467
10421,45.298744,8.895729,18.944998,0.81627667
10422,45.298744,8.914573,19.055332,0.8210306
10423,45.298744,8.933417,19.164333,0.8257271
10424,45.298744,8.952261,19.271944,0.8303637
10425,45.298744,8.971106,19.378105,0.8349378
10426,45.298744,8.98995,19.482748,0.83944654
10427,45.298744,9.008794,19.585829,0.8438879
10428,45.298744,9.027638,19.687294,0.84825975
10429,45.298744,9.046482,19.787113,0.85256064
10430,45.298744,9.065327,19.885252,0.8567891
10431,45.298744,9.084171,19.98166,0.860943
10432,45.298744,9.103015,20.076345,0.86502266
10433,45.298744,9.12186,20.169285,0.86902714
10434,45.298744,9.140703,20.260498,0.87295717
10435,45.298744,9.159548,20.349964,0.876812
10436,45.298744,9.178392,20.437733,0.88059366
10437,45.298744,9.197236,20.523846,0.884304
10438,45.298744,9.216081,20.608337,0.8879444
10439,45.298744,9.234924,20.69128,0.8915182
10440,45.298744,9.253769,20.772717,0.895027
10441,45.298744,9.272614,20.852741,0.898475
10442,45.298744,9.291457,20.931435,0.9018656
10443,45.298744,9.310302,21.008842,0.90520084
10444,45.298744,9.329145,21.085087,0.90848595
10445,45.298744,9.34799,21.160255,0.91172475
10446,45.298744,9.366835,21.234386,0.9149188
10447,45.298744,9.385678,21.307598,0.91807324
10448,45.298744,9.404523,21.37997,0.9211915
10449,45.298744,9.423367,21.45152,0.9242744
10450,45.298744,9.442211,21.522335,0.92732555
10451,45.298744,9.461055,21.592464,0.93034714
10452,45.298744,9.479899,21.661957,0.9333414
10453,45.298744,9.498744,21.730804,0.9363078
10454,45.298744,9.517588,21.799032,0.9392475
10455,45.298744,9.536432,21.866652,0.94216096
10456,45.298744,9.555276,21.933636,0.9450471
10457,45.298744,9.5741205,21.999943,0.94790405
10458,45.298744,9.592965,22.065536,0.95073026
10459,45.298744,9.611809,22.130362,0.95352334
10460,45.298744,9.630653,22.19435,0.95628035
10461,45.298744,9.649497,22.257427,0.9589982
10462,45.298744,9.668342,22.319519,0.9616735
10463,45.298744,9.687186,22.380493,0.9643007
10464,45.298744,9.70603,22.440275,0.9668765
10465,45.298744,9.7248745,22.498741,0.96939564
10466,45.298744,9.743718,22.555775,0.971853
10467,45.298744,9.762563,22.611263,0.9742438
10468,45.298744,9.781407,22.665037,0.9765608
10469,45.298744,9.800251,22.716982,0.97879887
10470,45.298744,9.819096,22.766998,0.98095393
10471,45.298744,9.837939,22.814907,0.98301816
10472,45.298744,9.856784,22.86062,0.9849878
10473,45.298744,9.875628,22.903954,0.98685485
10474,45.298744,9.894472,22.94483,0.9886161
10475,45.298744,9.913317,22.983128,0.9902662
10476,45.298744,9.93216,23.01873,0.9918002
10477,45.298744,9.951005,23.05152,0.993213
10478,45.298744,9.96985,23.081427,0.9945016
10479,45.298744,9.988693,23.108347,0.9956615
10480,45.298744,10.007538,23.132187,0.99668866
10481,45.298744,10.0263815,23.152876,0.9975801
10482,45.298744,10.045226,23.170372,0.99833393
10483,45.298744,10.064071,23.184578,0.998946
10484,45.298744,10.082914,23.195444,0.9994142
10485,45.298744,10.101759,23.202936,0.999737
10486,45.298744,10.120603,23.207014,0.99991274
10487,45.298744,10.139447,23.207651,0.99994016
10488,45.298744,10.158292,23.20482,0.9998182
10489,45.298744,10.177135,23.198536,0.9995474
10490,45.298744,10.19598,23.188787,0.9991274
10491,45.298744,10.214824,23.175596,0.99855906
10492,45.298744,10.233668,23.158976,0.9978429
10493,45.298744,10.252513,23.138977,0.99698126
10494,45.298744,10.271357,23.115667,0.9959769
10495,45.298744,10.290201,23.089067,0.9948308
10496,45.298744,10.309045,23.059292,0.99354786
10497,45.298744,10.327889,23.0264,0.99213064
10498,45.298744,10.346734,22.990515,0.9905845
10499,45.298744,10.365578,22.951735,0.9889136
10500,45.298744,10.384422,22.910185,0.98712337
10501,45.298744,10.403266,22.865976,0.9852185
10502,45.298744,10.422111,22.81929,0.983207
10503,45.298744,10.440955,22.770256,0.9810943
10504,45.298744,10.459799,22.719017,0.97888654
10505,45.298744,10.478643,22.665728,0.9765905
10506,45.298744,10.497487,22.610575,0.97421414
10507,45.298744,10.516332,22.553715,0.97176427
10508,45.298744,10.535176,22.49532,0.9692482
10509,45.298744,10.55402,22.43555,0.96667296
10510,45.298744,10.572865,22.374556,0.96404487
10511,45.298744,10.591708,22.312527,0.96137226
10512,45.298744,10.610553,22.249596,0.9586608
10513,45.298744,10.629397,22.185913,0.9559169
10514,45.298744,10.648241,22.121588,0.9531453
10515,45.298744,10.667086,22.056787,0.9503533
10516,45.298744,10.685929,21.991608,0.94754493
10517,45.298744,10.704774,21.92616,0.94472504
10518,45.298744,10.7236185,21.860508,0.94189626
10519,45.298744,10.742462,21.794743,0.93906265
10520,45.298744,10.761307,21.728899,0.93622565
10521,45.298744,10.78015,21.66304,0.93338805
10522,45.298744,10.798995,21.597183,0.9305505
10523,45.298744,10.81784,21.531338,0.92771345
10524,45.298744,10.836683,21.4655,0.9248767
10525,45.298744,10.855528,21.399654,0.9220396
10526,45.298744,10.874372,21.333794,0.9192019
10527,45.298744,10.893216,21.267838,0.9163601
10528,45.298744,10.912061,21.20178,0.9135139
10529,45.298744,10.930904,21.135555,0.9106605
10530,45.298744,10.949749,21.069069,0.9077958
10531,45.298744,10.968593,21.002287,0.9049184
10532,45.298744,10.987437,20.935108,0.9020239
10533,45.298744,11.006282,20.867477,0.8991099
10534,45.298744,11.0251255,20.799301,0.8961724
10535,45.298744,11.04397,20.730497,0.8932079
10536,45.298744,11.062814,20.661001,0.89021355
10537,45.298744,11.081658,20.590704,0.8871847
10538,45.298744,11.100503,20.51955,0.8841189
10539,45.298744,11.119347,20.447453,0.88101244
10540,45.298744,11.138191,20.37435,0.8778627
10541,45.298744,11.157035,20.300175,0.87466675
10542,45.298744,11.1758795,20.224861,0.8714217
10543,45.298744,11.194724,20.148346,0.8681249
10544,45.298744,11.213568,20.07061,0.86477554
10545,45.298744,11.232412,19.991577,0.86137027
10546,45.298744,11.251256,19.911236,0.85790867
10547,45.298744,11.270101,19.829536,0.8543885
10548,45.298744,11.288945,19.746483,0.85081
10549,45.298744,11.307789,19.66203,0.8471712
10550,45.298744,11.326633,19.576181,0.84347224
10551,45.298744,11.345477,19.488937,0.8397132
10552,45.298744,11.364322,19.40029,0.8358937
10553,45.298744,11.383165,19.310257,0.8320145
10554,45.298744,11.40201,19.218845,0.8280758
10555,45.298744,11.420855,19.12605,0.82407767
10556,45.298744,11.439698,19.031948,0.82002306
10557,45.298744,11.458543,18.936512,0.81591105
10558,45.298744,11.477386,18.839787,0.8117435
10559,45.298744,11.496231,18.741802,0.80752164
10560,45.298744,11.515076,18.642593,0.8032471
10561,45.298744,11.533919,18.542204,0.79892164
10562,45.298744,11.552764,18.44066,0.7945465
10563,45.298744,11.571608,18.33802,0.79012406
10564,45.298744,11.590452,18.234322,0.78565603
10565,45.298744,11.609297,18.129597,0.7811438
10566,45.298744,11.62814,18.02391,0.7765901
10567,45.298744,11.646985,17.917297,0.7719965
10568,45.298744,11.665829,17.809834,0.76736623
10569,45.298744,11.684673,17.701511,0.762699
10570,45.298744,11.703518,17.592442,0.75799954
10571,45.298744,11.722362,17.482641,0.7532686
10572,45.298744,11.741206,17.372171,0.7485089
10573,45.298744,11.76005,17.261082,0.7437224
10574,45.298744,11.778894,17.149422,0.7389113
10575,45.298744,11.797739,17.037237,0.73407763
10576,45.298744,11.816583,16.924599,0.72922444
10577,45.298744,11.835427,16.811527,0.72435254
10578,45.298744,11.854271,16.69811,0.7194658
10579,45.298744,11.873116,16.58436,0.7145647
10580,45.298744,11.89196,16.47034,0.70965195
10581,45.298744,11.910804,16.356117,0.70473045
10582,45.298744,11.929648,16.2417,0.69980055
10583,45.298744,11.948492,16.127174,0.69486606
10584,45.298744,11.967337,16.012571,0.68992823
10585,45.298744,11.986181,15.897928,0.6849886
10586,45.298744,12.005025,15.7833,0.6800497
10587,45.298744,12.0238695,15.668727,0.6751131
10588,45.298744,12.042713,15.55426,0.6701811
10589,45.298744,12.061558,15.439918,0.6652545
10590,45.298744,12.080402,15.325763,0.6603359
10591,45.298744,12.099246,15.211835,0.65542716
10592,45.298744,12.118091,15.098157,0.65052915
10593,45.298744,12.136934,14.984782,0.6456442
10594,45.298744,12.155779,14.871731,0.64077324
10595,45.298744,12.1746235,14.759051,0.6359182
10596,45.298744,12.193467,14.646781,0.63108087
10597,45.298744,12.212312,14.534935,0.62626183
10598,45.298744,12.231155,14.423563,0.6214632
10599,45.298744,12.25,14.312681,0.6166856
10600,45.309296,8.5,16.451221,0.7088282
10601,45.309296,8.518845,16.574062,0.714121
10602,45.309296,8.537688,16.696907,0.71941394
10603,45.309296,8.556533,16.819702,0.7247048
10604,45.309296,8.5753765,16.94239,0.729991
10605,45.309296,8.594221,17.064922,0.7352705
10606,45.309296,8.613066,17.187235,0.74054056
10607,45.309296,8.631909,17.309277,0.7457989
10608,45.309296,8.650754,17.43097,0.75104225
10609,45.309296,8.669598,17.552273,0.7562688
10610,45.309296,8.688442,17.673122,0.7614758
10611,45.309296,8.707287,17.793434,0.7666596
10612,45.309296,8.7261305,17.913136,0.7718172
10613,45.309296,8.744975,18.0322,0.77694726
10614,45.309296,8.763819,18.15054,0.78204614
10615,45.309296,8.782663,18.268064,0.7871099
10616,45.309296,8.801508,18.384714,0.79213595
10617,45.309296,8.820352,18.5004,0.79712045
10618,45.309296,8.839196,18.615118,0.8020633
10619,45.309296,8.85804,18.728714,0.8069577
10620,45.309296,8.876884,18.841177,0.8118034
10621,45.309296,8.895729,18.952415,0.81659627
10622,45.309296,8.914573,19.062363,0.8213335
10623,45.309296,8.933417,19.170975,0.82601327
10624,45.309296,8.952261,19.278177,0.83063227
10625,45.309296,8.971106,19.383915,0.83518815
10626,45.309296,8.98995,19.48813,0.83967847
10627,45.309296,9.008794,19.590782,0.84410137
10628,45.309296,9.027638,19.691826,0.848455
10629,45.309296,9.046482,19.791203,0.85273683
10630,45.309296,9.065327,19.88891,0.8569467
10631,45.309296,9.084171,19.984905,0.8610828
10632,45.309296,9.103015,20.07917,0.8651444
10633,45.309296,9.12186,20.171713,0.86913174
10634,45.309296,9.140703,20.262508,0.87304384
10635,45.309296,9.159548,20.35162,0.8768833
10636,45.309296,9.178392,20.43901,0.8806487
10637,45.309296,9.197236,20.524776,0.88434404
10638,45.309296,9.216081,20.60894,0.8879704
10639,45.309296,9.234924,20.691574,0.8915308
10640,45.309296,9.253769,20.772741,0.89502805
10641,45.309296,9.272614,20.852499,0.89846456
10642,45.309296,9.291457,20.93092,0.9018434
10643,45.309296,9.310302,21.00813,0.90517014
10644,45.309296,9.329145,21.084152,0.9084457
10645,45.309296,9.34799,21.159122,0.91167593
10646,45.309296,9.366835,21.233112,0.9148639
10647,45.309296,9.385678,21.306168,0.9180116
10648,45.309296,9.404523,21.378387,0.9211233
10649,45.309296,9.423367,21.449833,0.92420167
10650,45.309296,9.442211,21.520546,0.9272484
10651,45.309296,9.461055,21.590616,0.9302675
10652,45.309296,9.479899,21.660027,0.9332582
10653,45.309296,9.498744,21.72882,0.9362223
10654,45.309296,9.517588,21.797018,0.9391607
10655,45.309296,9.536432,21.864609,0.942073
10656,45.309296,9.555276,21.93155,0.9449572
10657,45.309296,9.5741205,21.99785,0.9478139
10658,45.309296,9.592965,22.063437,0.9506398
10659,45.309296,9.611809,22.128262,0.95343286
10660,45.309296,9.630653,22.192236,0.95618933
10661,45.309296,9.649497,22.255335,0.958908
10662,45.309296,9.668342,22.317425,0.9615833
10663,45.309296,9.687186,22.378405,0.9642107
10664,45.309296,9.70603,22.438198,0.966787
10665,45.309296,9.7248745,22.496666,0.9693062
10666,45.309296,9.743718,22.553694,0.9717633
10667,45.309296,9.762563,22.609163,0.97415334
10668,45.309296,9.781407,22.662949,0.97647077
10669,45.309296,9.800251,22.714903,0.9787093
10670,45.309296,9.819096,22.764893,0.9808632
10671,45.309296,9.837939,22.81279,0.9829269
10672,45.309296,9.856784,22.858461,0.98489475
10673,45.309296,9.875628,22.901794,0.9867618
10674,45.309296,9.894472,22.942612,0.9885205
10675,45.309296,9.913317,22.980886,0.99016964
10676,45.309296,9.93216,23.016449,0.9917019
10677,45.309296,9.951005,23.049192,0.99311274
10678,45.309296,9.96985,23.079025,0.9943981
10679,45.309296,9.988693,23.105875,0.995555
10680,45.309296,10.007538,23.129625,0.9965783
10681,45.309296,10.0263815,23.150244,0.9974667
10682,45.309296,10.045226,23.167614,0.9982151
10683,45.309296,10.064071,23.181686,0.99882144
10684,45.309296,10.082914,23.1924,0.9992831
10685,45.309296,10.101759,23.199734,0.99959904
10686,45.309296,10.120603,23.203636,0.9997672
10687,45.309296,10.139447,23.20408,0.9997863
10688,45.309296,10.158292,23.201038,0.99965525
10689,45.309296,10.177135,23.194511,0.99937403
10690,45.309296,10.19598,23.184505,0.9989429
10691,45.309296,10.214824,23.171013,0.9983615
10692,45.309296,10.233668,23.15409,0.99763244
10693,45.309296,10.252513,23.133745,0.99675584
10694,45.309296,10.271357,23.110067,0.9957356
10695,45.309296,10.290201,23.08309,0.99457324
10696,45.309296,10.309045,23.052885,0.9932718
10697,45.309296,10.327889,23.019548,0.9918355
10698,45.309296,10.346734,22.983194,0.99026906
10699,45.309296,10.365578,22.943924,0.98857707
10700,45.309296,10.384422,22.901833,0.9867635
10701,45.309296,10.403266,22.857086,0.9848355
10702,45.309296,10.422111,22.809832,0.9827995
10703,45.309296,10.440955,22.760181,0.9806602
10704,45.309296,10.459799,22.708323,0.97842574
10705,45.309296,10.478643,22.654427,0.97610354
10706,45.309296,10.497487,22.598604,0.9736984
10707,45.309296,10.516332,22.541092,0.9712204
10708,45.309296,10.535176,22.482,0.9686743
10709,45.309296,10.55402,22.421534,0.966069
10710,45.309296,10.572865,22.359844,0.963411
10711,45.309296,10.591708,22.29708,0.96070665
10712,45.309296,10.610553,22.23342,0.95796376
10713,45.309296,10.629397,22.169008,0.9551885
10714,45.309296,10.648241,22.103968,0.95238614
10715,45.309296,10.667086,22.038433,0.9495625
10716,45.309296,10.685929,21.972517,0.9467224
10717,45.309296,10.704774,21.906338,0.9438709
10718,45.309296,10.7236185,21.83995,0.94101053
10719,45.309296,10.742462,21.773453,0.93814534
10720,45.309296,10.761307,21.706898,0.9352777
10721,45.309296,10.78015,21.640324,0.9324093
10722,45.309296,10.798995,21.573757,0.9295411
10723,45.309296,10.81784,21.507198,0.92667335
10724,45.309296,10.836683,21.44067,0.92380685
10725,45.309296,10.855528,21.374146,0.9209405
10726,45.309296,10.874372,21.307611,0.91807383
10727,45.309296,10.893216,21.241013,0.9152043
10728,45.309296,10.912061,21.174297,0.91232973
10729,45.309296,10.930904,21.107447,0.9094494
10730,45.309296,10.949749,21.04036,0.9065588
10731,45.309296,10.968593,20.97298,0.9036557
10732,45.309296,10.987437,20.905247,0.9007373
10733,45.309296,11.006282,20.837063,0.89779943
10734,45.309296,11.0251255,20.76837,0.8948397
10735,45.309296,11.04397,20.69907,0.8918538
10736,45.309296,11.062814,20.629103,0.8888391
10737,45.309296,11.081658,20.558372,0.8857916
10738,45.309296,11.100503,20.486809,0.8827082
10739,45.309296,11.119347,20.414341,0.87958574
10740,45.309296,11.138191,20.340887,0.87642086
10741,45.309296,11.157035,20.266401,0.87321156
10742,45.309296,11.1758795,20.1908,0.8699541
10743,45.309296,11.194724,20.114035,0.8666466
10744,45.309296,11.213568,20.036076,0.86328757
10745,45.309296,11.232412,19.956852,0.85987407
10746,45.309296,11.251256,19.876356,0.8564058
10747,45.309296,11.270101,19.794525,0.85288
10748,45.309296,11.288945,19.71136,0.8492967
10749,45.309296,11.307789,19.62685,0.84565544
10750,45.309296,11.326633,19.540966,0.84195495
10751,45.309296,11.345477,19.453709,0.8381953
10752,45.309296,11.364322,19.365074,0.83437634
10753,45.309296,11.383165,19.27507,0.8304984
10754,45.309296,11.40201,19.18372,0.8265624
10755,45.309296,11.420855,19.091026,0.82256854
10756,45.309296,11.439698,18.997013,0.81851786
10757,45.309296,11.458543,18.901703,0.8144112
10758,45.309296,11.477386,18.80513,0.8102502
10759,45.309296,11.496231,18.707306,0.80603534
10760,45.309296,11.515076,18.608284,0.8017688
10761,45.309296,11.533919,18.508095,0.797452
10762,45.309296,11.552764,18.406775,0.7930864
10763,45.309296,11.571608,18.304356,0.7886735
10764,45.309296,11.590452,18.200905,0.7842162
10765,45.309296,11.609297,18.096443,0.7797153
10766,45.309296,11.62814,17.991024,0.7751731
10767,45.309296,11.646985,17.884693,0.7705917
10768,45.309296,11.665829,17.777515,0.76597375
10769,45.309296,11.684673,17.66951,0.7613202
10770,45.309296,11.703518,17.560732,0.7566333
10771,45.309296,11.722362,17.451256,0.75191635
10772,45.309296,11.741206,17.34111,0.7471705
10773,45.309296,11.76005,17.230354,0.74239844
10774,45.309296,11.778894,17.119036,0.73760206
10775,45.309296,11.797739,17.0072,0.73278344
10776,45.309296,11.816583,16.894901,0.72794485
10777,45.309296,11.835427,16.782192,0.7230886
10778,45.309296,11.854271,16.669125,0.7182169
10779,45.309296,11.873116,16.55574,0.7133316
10780,45.309296,11.89196,16.442085,0.7084345
10781,45.309296,11.910804,16.328228,0.7035288
10782,45.309296,11.929648,16.214186,0.69861513
10783,45.309296,11.948492,16.100029,0.6936965
10784,45.309296,11.967337,15.985792,0.6887744
10785,45.309296,11.986181,15.871528,0.6838511
10786,45.309296,12.005025,15.757276,0.6789284
10787,45.309296,12.0238695,15.643074,0.67400783
10788,45.309296,12.042713,15.528979,0.6690918
10789,45.309296,12.061558,15.415015,0.66418153
10790,45.309296,12.080402,15.301233,0.65927905
10791,45.309296,12.099246,15.187674,0.6543861
10792,45.309296,12.118091,15.07437,0.64950424
10793,45.309296,12.136934,14.961363,0.64463514
10794,45.309296,12.155779,14.848682,0.6397801
10795,45.309296,12.1746235,14.736369,0.6349409
10796,45.309296,12.193467,14.624457,0.630119
10797,45.309296,12.212312,14.512977,0.62531567
10798,45.309296,12.231155,14.401971,0.6205328
10799,45.309296,12.25,14.2914505,0.6157709
10800,45.31985,8.5,16.461746,0.7092817
10801,45.31985,8.518845,16.584507,0.714571
10802,45.31985,8.537688,16.707254,0.7198598
10803,45.31985,8.556533,16.829931,0.7251455
10804,45.31985,8.5753765,16.952494,0.7304263
10805,45.31985,8.594221,17.074886,0.73569983
10806,45.31985,8.613066,17.197056,0.7409637
10807,45.31985,8.631909,17.318909,0.7462139
10808,45.31985,8.650754,17.440424,0.75144964
10809,45.31985,8.669598,17.561525,0.7566675
10810,45.31985,8.688442,17.682163,0.7618654
10811,45.31985,8.707287,17.80223,0.76703864
10812,45.31985,8.7261305,17.9217,0.77218616
10813,45.31985,8.744975,18.040493,0.7773046
10814,45.31985,8.763819,18.158531,0.7823905
10815,45.31985,8.782663,18.275757,0.7874413
10816,45.31985,8.801508,18.39208,0.7924533
10817,45.31985,8.820352,18.507458,0.79742455
10818,45.31985,8.839196,18.621798,0.80235106
10819,45.31985,8.85804,18.73504,0.80723035
10820,45.31985,8.876884,18.847103,0.81205875
10821,45.31985,8.895729,18.957947,0.8168346
10822,45.31985,8.914573,19.067486,0.8215543
10823,45.31985,8.933417,19.175663,0.82621527
10824,45.31985,8.952261,19.282436,0.8308158
10825,45.31985,8.971106,19.387726,0.83535236
10826,45.31985,8.98995,19.491508,0.839824
10827,45.31985,9.008794,19.59371,0.8442275
10828,45.31985,9.027638,19.69428,0.84856075
10829,45.31985,9.046482,19.793219,0.8528237
10830,45.31985,9.065327,19.890476,0.8570142
10831,45.31985,9.084171,19.98602,0.86113083
10832,45.31985,9.103015,20.079853,0.8651738
10833,45.31985,9.12186,20.171972,0.8691429
10834,45.31985,9.140703,20.262358,0.87303734
10835,45.31985,9.159548,20.35107,0.87685966
10836,45.31985,9.178392,20.438107,0.88060975
10837,45.31985,9.197236,20.523518,0.8842898
10838,45.31985,9.216081,20.607328,0.88790095
10839,45.31985,9.234924,20.689648,0.89144784
10840,45.31985,9.253769,20.77049,0.8949311
10841,45.31985,9.272614,20.84998,0.89835596
10842,45.31985,9.291457,20.928158,0.9017244
10843,45.31985,9.310302,21.00512,0.90504044
10844,45.31985,9.329145,21.08094,0.9083073
10845,45.31985,9.34799,21.155731,0.9115298
10846,45.31985,9.366835,21.229532,0.9147096
10847,45.31985,9.385678,21.302454,0.91785157
10848,45.31985,9.404523,21.374546,0.9209578
10849,45.31985,9.423367,21.445866,0.9240307
10850,45.31985,9.442211,21.516497,0.92707396
10851,45.31985,9.461055,21.58648,0.9300893
10852,45.31985,9.479899,21.655804,0.93307626
10853,45.31985,9.498744,21.724552,0.9360384
10854,45.31985,9.517588,21.792704,0.9389748
10855,45.31985,9.536432,21.86026,0.9418856
10856,45.31985,9.555276,21.927185,0.94476914
10857,45.31985,9.5741205,21.993465,0.947625
10858,45.31985,9.592965,22.059036,0.9504502
10859,45.31985,9.611809,22.123852,0.9532429
10860,45.31985,9.630653,22.187841,0.956
10861,45.31985,9.649497,22.250917,0.9587177
10862,45.31985,9.668342,22.313002,0.9613927
10863,45.31985,9.687186,22.373987,0.9640204
10864,45.31985,9.70603,22.43378,0.96659666
10865,45.31985,9.7248745,22.49226,0.96911633
10866,45.31985,9.743718,22.549286,0.9715734
10867,45.31985,9.762563,22.604752,0.97396326
10868,45.31985,9.781407,22.65852,0.9762799
10869,45.31985,9.800251,22.710464,0.97851807
10870,45.31985,9.819096,22.760452,0.9806719
10871,45.31985,9.837939,22.808329,0.9827347
10872,45.31985,9.856784,22.853992,0.9847022
10873,45.31985,9.875628,22.897284,0.9865675
10874,45.31985,9.894472,22.938107,0.9883264
10875,45.31985,9.913317,22.976334,0.9899735
10876,45.31985,9.93216,23.011835,0.9915031
10877,45.31985,9.951005,23.044548,0.9929126
10878,45.31985,9.96985,23.074333,0.99419594
10879,45.31985,9.988693,23.1011,0.9953493
10880,45.31985,10.007538,23.12479,0.99636996
10881,45.31985,10.0263815,23.145304,0.99725384
10882,45.31985,10.045226,23.16257,0.9979978
10883,45.31985,10.064071,23.176548,0.99860007
10884,45.31985,10.082914,23.187138,0.99905634
10885,45.31985,10.101759,23.194326,0.99936604
10886,45.31985,10.120603,23.198048,0.9995264
10887,45.31985,10.139447,23.198309,0.99953765
10888,45.31985,10.158292,23.19506,0.9993977
10889,45.31985,10.177135,23.188313,0.99910694
10890,45.31985,10.19598,23.178045,0.99866456
10891,45.31985,10.214824,23.164295,0.9980721
10892,45.31985,10.233668,23.147072,0.99733
10893,45.31985,10.252513,23.126429,0.9964406
10894,45.31985,10.271357,23.10239,0.99540484
10895,45.31985,10.290201,23.075039,0.99422634
10896,45.31985,10.309045,23.04445,0.9929084
10897,45.31985,10.327889,23.010695,0.99145395
10898,45.31985,10.346734,22.973883,0.98986787
10899,45.31985,10.365578,22.934124,0.9881548
10900,45.31985,10.384422,22.891552,0.9863205
10901,45.31985,10.403266,22.846287,0.9843702
10902,45.31985,10.422111,22.798477,0.98231024
10903,45.31985,10.440955,22.748255,0.9801463
10904,45.31985,10.459799,22.695816,0.9778869
10905,45.31985,10.478643,22.64129,0.9755376
10906,45.31985,10.497487,22.584848,0.97310567
10907,45.31985,10.516332,22.526672,0.97059906
10908,45.31985,10.535176,22.466936,0.9680252
10909,45.31985,10.55402,22.40579,0.9653907
10910,45.31985,10.572865,22.343407,0.96270275
10911,45.31985,10.591708,22.279963,0.95996916
10912,45.31985,10.610553,22.215612,0.95719653
10913,45.31985,10.629397,22.150484,0.95439035
10914,45.31985,10.648241,22.084726,0.9515571
10915,45.31985,10.667086,22.018476,0.94870263
10916,45.31985,10.685929,21.95185,0.94583195
10917,45.31985,10.704774,21.884953,0.94294953
10918,45.31985,10.7236185,21.817863,0.9400589
10919,45.31985,10.742462,21.750648,0.9371628
10920,45.31985,10.761307,21.683384,0.9342646
10921,45.31985,10.78015,21.616112,0.931366
10922,45.31985,10.798995,21.548847,0.92846787
10923,45.31985,10.81784,21.4816,0.92557037
10924,45.31985,10.836683,21.414404,0.92267513
10925,45.31985,10.855528,21.347206,0.91977984
10926,45.31985,10.874372,21.280005,0.9168843
10927,45.31985,10.893216,21.212765,0.91398716
10928,45.31985,10.912061,21.145424,0.91108567
10929,45.31985,10.930904,21.07794,0.90817803
10930,45.31985,10.949749,21.010262,0.905262
10931,45.31985,10.968593,20.942318,0.9023345
10932,45.31985,10.987437,20.874018,0.8993917
10933,45.31985,11.006282,20.805305,0.89643115
10934,45.31985,11.0251255,20.73611,0.8934497
10935,45.31985,11.04397,20.666328,0.8904431
10936,45.31985,11.062814,20.595903,0.8874087
10937,45.31985,11.081658,20.524746,0.88434273
10938,45.31985,11.100503,20.452778,0.88124186
10939,45.31985,11.119347,20.37994,0.87810355
10940,45.31985,11.138191,20.306152,0.8749243
10941,45.31985,11.157035,20.231365,0.87170196
