,Latitude,Longitude,NO2,Normalized
12938,45.425377,11.100503,9.909477,0.45290706
12939,45.425377,11.119347,9.792883,0.44757816
12940,45.425377,11.138191,9.676127,0.44224194
12941,45.425377,11.157035,9.559515,0.43691224
12942,45.425377,11.1758795,9.443331,0.4316021
12943,45.425377,11.194724,9.327869,0.426325
12944,45.425377,11.213568,9.213425,0.42109436
12945,45.425377,11.232412,9.100252,0.41592187
12946,45.425377,11.251256,8.988618,0.4108197
12947,45.425377,11.270101,8.87875,0.40579823
12948,45.425377,11.288945,8.770867,0.40086752
12949,45.425377,11.307789,8.665173,0.3960368
12950,45.425377,11.326633,8.561824,0.3913133
12951,45.425377,11.345477,8.460984,0.3867045
12952,45.425377,11.364322,8.362766,0.3822155
12953,45.425377,11.383165,8.267288,0.37785172
12954,45.425377,11.40201,8.1746235,0.37361655
12955,45.425377,11.420855,8.084841,0.36951306
12956,45.425377,11.439698,7.997988,0.3655435
12957,45.425377,11.458543,7.914089,0.36170897
12958,45.425377,11.477386,7.8331637,0.35801032
12959,45.425377,11.496231,7.7551994,0.354447
12960,45.425377,11.515076,7.680187,0.3510186
12961,45.425377,11.533919,7.608104,0.3477241
12962,45.425377,11.552764,7.538907,0.3445615
12963,45.425377,11.571608,7.4725575,0.341529
12964,45.425377,11.590452,7.4089966,0.338624
12965,45.425377,11.609297,7.3481684,0.3358439
12966,45.425377,11.62814,7.2900114,0.33318585
12967,45.425377,11.646985,7.2344513,0.3306465
12968,45.425377,11.665829,7.1814203,0.32822275
12969,45.425377,11.684673,7.1308374,0.3259109
12970,45.425377,11.703518,7.08263,0.3237076
12971,45.425377,11.722362,7.0367208,0.32160935
12972,45.425377,11.741206,6.9930234,0.31961218
12973,45.425377,11.76005,6.9514656,0.3177128
12974,45.425377,11.778894,6.9119596,0.3159072
12975,45.425377,11.797739,6.8744316,0.314192
12976,45.425377,11.816583,6.8388033,0.31256363
12977,45.425377,11.835427,6.804992,0.31101832
12978,45.425377,11.854271,6.7729273,0.30955282
12979,45.425377,11.873116,6.7425294,0.3081635
12980,45.425377,11.89196,6.713728,0.30684713
12981,45.425377,11.910804,6.6864524,0.30560052
12982,45.425377,11.929648,6.66063,0.30442035
12983,45.425377,11.948492,6.6361985,0.3033037
12984,45.425377,11.967337,6.613088,0.30224746
12985,45.425377,11.986181,6.5912375,0.3012488
12986,45.425377,12.005025,6.5705886,0.30030504
12987,45.425377,12.0238695,6.5510774,0.2994133
12988,45.425377,12.042713,6.532652,0.29857117
12989,45.425377,12.061558,6.515255,0.29777604
12990,45.425377,12.080402,6.4988365,0.29702565
12991,45.425377,12.099246,6.483346,0.29631767
12992,45.425377,12.118091,6.468734,0.29564983
12993,45.425377,12.136934,6.454957,0.29502016
12994,45.425377,12.155779,6.4419694,0.29442656
12995,45.425377,12.1746235,6.4297304,0.2938672
12996,45.425377,12.193467,6.4182,0.2933402
12997,45.425377,12.212312,6.407339,0.29284382
12998,45.425377,12.231155,6.3971124,0.2923764
12999,45.425377,12.25,6.3874846,0.29193637
13000,45.43593,8.5,7.8415294,0.35839266
13001,45.43593,8.518845,8.042986,0.3676001
13002,45.43593,8.537688,8.2606125,0.3775466
13003,45.43593,8.556533,8.495207,0.38826862
13004,45.43593,8.5753765,8.7475195,0.39980042
13005,45.43593,8.594221,9.018229,0.41217303
13006,45.43593,8.613066,9.308024,0.425418
13007,45.43593,8.631909,9.617403,0.43955797
13008,45.43593,8.650754,9.946891,0.45461702
13009,45.43593,8.669598,10.296787,0.47060883
13010,45.43593,8.688442,10.667273,0.48754165
13011,45.43593,8.707287,11.058361,0.50541615
13012,45.43593,8.7261305,11.469748,0.5242183
13013,45.43593,8.744975,11.901018,0.5439293
13014,45.43593,8.763819,12.3512745,0.564508
13015,45.43593,8.782663,12.819515,0.5859087
13016,45.43593,8.801508,13.304248,0.6080631
13017,45.43593,8.820352,13.803729,0.6308916
13018,45.43593,8.839196,14.315872,0.65429884
13019,45.43593,8.85804,14.838194,0.6781713
13020,45.43593,8.876884,15.368063,0.70238864
13021,45.43593,8.895729,15.902416,0.72681093
13022,45.43593,8.914573,16.438007,0.75128984
13023,45.43593,8.933417,16.971443,0.77567023
13024,45.43593,8.952261,17.499008,0.7997823
13025,45.43593,8.971106,18.016779,0.8234467
13026,45.43593,8.98995,18.520563,0.84647185
13027,45.43593,9.008794,19.00596,0.8686567
13028,45.43593,9.027638,19.468405,0.88979244
13029,45.43593,9.046482,19.903234,0.90966606
13030,45.43593,9.065327,20.305729,0.92806184
13031,45.43593,9.084171,20.671223,0.9447665
13032,45.43593,9.103015,20.995262,0.9595766
13033,45.43593,9.12186,21.273647,0.9723
13034,45.43593,9.140703,21.502697,0.9827686
13035,45.43593,9.159548,21.679363,0.99084306
13036,45.43593,9.178392,21.80156,0.99642795
13037,45.43593,9.197236,21.86824,0.99947554
13038,45.43593,9.216081,21.879715,1.0
13039,45.43593,9.234924,21.837442,0.998068
13040,45.43593,9.253769,21.744015,0.9937979
13041,45.43593,9.272614,21.602911,0.98734885
13042,45.43593,9.291457,21.418472,0.97891915
13043,45.43593,9.310302,21.19561,0.9687334
13044,45.43593,9.329145,20.93967,0.9570358
13045,45.43593,9.34799,20.656307,0.9440848
13046,45.43593,9.366835,20.351242,0.930142
13047,45.43593,9.385678,20.030094,0.9154641
13048,45.43593,9.404523,19.698215,0.9002958
13049,45.43593,9.423367,19.360847,0.8848766
13050,45.43593,9.442211,19.022717,0.8694225
13051,45.43593,9.461055,18.688332,0.8541396
13052,45.43593,9.479899,18.361626,0.8392077
13053,45.43593,9.498744,18.046253,0.8247938
13054,45.43593,9.517588,17.74542,0.8110444
13055,45.43593,9.536432,17.461864,0.7980846
13056,45.43593,9.555276,17.197945,0.7860223
13057,45.43593,9.5741205,16.95552,0.77494246
13058,45.43593,9.592965,16.736084,0.76491326
13059,45.43593,9.611809,16.540646,0.75598085
13060,45.43593,9.630653,16.369812,0.748173
13061,45.43593,9.649497,16.223782,0.74149877
13062,45.43593,9.668342,16.102474,0.73595446
13063,45.43593,9.687186,16.005402,0.73151785
13064,45.43593,9.70603,15.931816,0.72815466
13065,45.43593,9.7248745,15.880661,0.7258166
13066,45.43593,9.743718,15.850629,0.72444403
13067,45.43593,9.762563,15.84021,0.72396785
13068,45.43593,9.781407,15.847719,0.72431105
13069,45.43593,9.800251,15.871367,0.72539186
13070,45.43593,9.819096,15.909263,0.72712386
13071,45.43593,9.837939,15.959502,0.72942
13072,45.43593,9.856784,16.020163,0.73219246
13073,45.43593,9.875628,16.089298,0.7353523
13074,45.43593,9.894472,16.165009,0.73881257
13075,45.43593,9.913317,16.245426,0.742488
13076,45.43593,9.93216,16.328674,0.7462928
13077,45.43593,9.951005,16.41294,0.7501441
13078,45.43593,9.96985,16.496422,0.75395966
13079,45.43593,9.988693,16.57732,0.75765705
13080,45.43593,10.007538,16.653893,0.76115674
13081,45.43593,10.0263815,16.724365,0.76437765
13082,45.43593,10.045226,16.787022,0.76724136
13083,45.43593,10.064071,16.840137,0.76966894
13084,45.43593,10.082914,16.882015,0.77158296
13085,45.43593,10.101759,16.911026,0.77290887
13086,45.43593,10.120603,16.92557,0.7735736
13087,45.43593,10.139447,16.924149,0.77350867
13088,45.43593,10.158292,16.905386,0.77265114
13089,45.43593,10.177135,16.868088,0.7709464
13090,45.43593,10.19598,16.811283,0.7683502
13091,45.43593,10.214824,16.73431,0.7648322
13092,45.43593,10.233668,16.636875,0.76037896
13093,45.43593,10.252513,16.51913,0.75499755
13094,45.43593,10.271357,16.381672,0.74871504
13095,45.43593,10.290201,16.225586,0.7415812
13096,45.43593,10.309045,16.052382,0.73366505
13097,45.43593,10.327889,15.86395,0.72505283
13098,45.43593,10.346734,15.662469,0.7158443
13099,45.43593,10.365578,15.450391,0.70615137
13100,45.43593,10.384422,15.230262,0.6960905
13101,45.43593,10.403266,15.004729,0.6857827
13102,45.43593,10.422111,14.776382,0.6753462
13103,45.43593,10.440955,14.547738,0.66489613
13104,45.43593,10.459799,14.321115,0.65453845
13105,45.43593,10.478643,14.098552,0.6443663
13106,45.43593,10.497487,13.8818,0.6344598
13107,45.43593,10.516332,13.672211,0.6248807
13108,45.43593,10.535176,13.470798,0.6156752
13109,45.43593,10.55402,13.278258,0.6068753
13110,45.43593,10.572865,13.0949745,0.5984984
13111,45.43593,10.591708,12.921129,0.5905529
13112,45.43593,10.610553,12.756657,0.58303577
13113,45.43593,10.629397,12.601334,0.57593685
13114,45.43593,10.648241,12.454784,0.5692389
13115,45.43593,10.667086,12.316471,0.56291735
13116,45.43593,10.685929,12.185772,0.55694383
13117,45.43593,10.704774,12.061935,0.55128396
13118,45.43593,10.7236185,11.944149,0.5459006
13119,45.43593,10.742462,11.831537,0.5407537
13120,45.43593,10.761307,11.723202,0.5358023
13121,45.43593,10.78015,11.618268,0.5310064
13122,45.43593,10.798995,11.515888,0.52632713
13123,45.43593,10.81784,11.415285,0.5217292
13124,45.43593,10.836683,11.315743,0.51717967
13125,45.43593,10.855528,11.216635,0.51264995
13126,45.43593,10.874372,11.11742,0.5081154
13127,45.43593,10.893216,11.017641,0.50355506
13128,45.43593,10.912061,10.916942,0.49895266
13129,45.43593,10.930904,10.815056,0.494296
13130,45.43593,10.949749,10.711786,0.48957613
13131,45.43593,10.968593,10.607029,0.48478827
13132,45.43593,10.987437,10.500742,0.47993046
13133,45.43593,11.006282,10.392948,0.4750038
13134,45.43593,11.0251255,10.283737,0.4700124
13135,45.43593,11.04397,10.173229,0.46496168
13136,45.43593,11.062814,10.061605,0.45986
13137,45.43593,11.081658,9.949073,0.45471674
13138,45.43593,11.100503,9.835859,0.44954237
13139,45.43593,11.119347,9.722236,0.4443493
13140,45.43593,11.138191,9.608454,0.43914893
13141,45.43593,11.157035,9.494808,0.43395483
13142,45.43593,11.1758795,9.381567,0.4287792
13143,45.43593,11.194724,9.269011,0.4236349
13144,45.43593,11.213568,9.15742,0.4185347
13145,45.43593,11.232412,9.047041,0.41348988
13146,45.43593,11.251256,8.93813,0.4085122
13147,45.43593,11.270101,8.830908,0.40361166
13148,45.43593,11.288945,8.725584,0.39879787
13149,45.43593,11.307789,8.622359,0.39408004
13150,45.43593,11.326633,8.52139,0.3894653
13151,45.43593,11.345477,8.422831,0.3849607
13152,45.43593,11.364322,8.326796,0.38057148
13153,45.43593,11.383165,8.233407,0.37630323
13154,45.43593,11.40201,8.14273,0.37215886
13155,45.43593,11.420855,8.054839,0.36814186
13156,45.43593,11.439698,7.9697886,0.36425468
13157,45.43593,11.458543,7.8875933,0.36049798
13158,45.43593,11.477386,7.808283,0.35687315
13159,45.43593,11.496231,7.731848,0.35337973
13160,45.43593,11.515076,7.6582794,0.35001734
13161,45.43593,11.533919,7.58756,0.34678516
13162,45.43593,11.552764,7.51965,0.34368134
13163,45.43593,11.571608,7.454512,0.34070426
13164,45.43593,11.590452,7.3920927,0.3378514
13165,45.43593,11.609297,7.332338,0.33512035
13166,45.43593,11.62814,7.275192,0.33250853
13167,45.43593,11.646985,7.2205806,0.33001256
13168,45.43593,11.665829,7.168442,0.32762957
13169,45.43593,11.684673,7.1186967,0.325356
13170,45.43593,11.703518,7.0712748,0.3231886
13171,45.43593,11.722362,7.0261025,0.32112405
13172,45.43593,11.741206,6.983097,0.3191585
13173,45.43593,11.76005,6.942186,0.31728867
13174,45.43593,11.778894,6.9032884,0.3155109
13175,45.43593,11.797739,6.8663287,0.31382167
13176,45.43593,11.816583,6.831233,0.31221765
13177,45.43593,11.835427,6.7979217,0.31069517
13178,45.43593,11.854271,6.7663226,0.30925095
13179,45.43593,11.873116,6.7363615,0.3078816
13180,45.43593,11.89196,6.707969,0.30658394
13181,45.43593,11.910804,6.681076,0.3053548
13182,45.43593,11.929648,6.655612,0.304191
13183,45.43593,11.948492,6.631515,0.30308965
13184,45.43593,11.967337,6.608717,0.30204767
13185,45.43593,11.986181,6.587159,0.30106238
13186,45.43593,12.005025,6.566782,0.30013105
13187,45.43593,12.0238695,6.5475264,0.299251
13188,45.43593,12.042713,6.529339,0.29841974
13189,45.43593,12.061558,6.512165,0.2976348
13190,45.43593,12.080402,6.4959545,0.29689392
13191,45.43593,12.099246,6.480658,0.29619482
13192,45.43593,12.118091,6.4662275,0.29553527
13193,45.43593,12.136934,6.4526196,0.29491332
13194,45.43593,12.155779,6.4397902,0.29432696
13195,45.43593,12.1746235,6.4276986,0.29377434
13196,45.43593,12.193467,6.416306,0.29325363
13197,45.43593,12.212312,6.4055734,0.2927631
13198,45.43593,12.231155,6.395467,0.2923012
13199,45.43593,12.25,6.385951,0.29186627
13200,45.446484,8.5,7.8633456,0.35938975
13201,45.446484,8.518845,8.064973,0.36860502
13202,45.446484,8.537688,8.282698,0.378556
13203,45.446484,8.556533,8.517334,0.38927993
13204,45.446484,8.5753765,8.769585,0.4008089
13205,45.446484,8.594221,9.040197,0.4131771
13206,45.446484,8.613066,9.329788,0.4264127
13207,45.446484,8.631909,9.638916,0.4405412
13208,45.446484,8.650754,9.968051,0.45558414
13209,45.446484,8.669598,10.317558,0.47155815
13210,45.446484,8.688442,10.687607,0.48847103
13211,45.446484,8.707287,11.078188,0.5063223
13212,45.446484,8.7261305,11.489029,0.5250996
13213,45.446484,8.744975,11.919705,0.5447834
13214,45.446484,8.763819,12.369337,0.56533355
13215,45.446484,8.782663,12.836919,0.58670413
13216,45.446484,8.801508,13.320961,0.608827
13217,45.446484,8.820352,13.819714,0.6316222
13218,45.446484,8.839196,14.33107,0.6549935
13219,45.446484,8.85804,14.85257,0.6788283
13220,45.446484,8.876884,15.381577,0.70300627
13221,45.446484,8.895729,15.914989,0.7273856
13222,45.446484,8.914573,16.449638,0.7518214
13223,45.446484,8.933417,16.982105,0.7761575
13224,45.446484,8.952261,17.508667,0.8002237
13225,45.446484,8.971106,18.02547,0.82384396
13226,45.446484,8.98995,18.528318,0.8468263
13227,45.446484,9.008794,19.012825,0.8689704
13228,45.446484,9.027638,19.474476,0.8900699
13229,45.446484,9.046482,19.908577,0.90991026
13230,45.446484,9.065327,20.310444,0.9282774
13231,45.446484,9.084171,20.675404,0.9449576
13232,45.446484,9.103015,20.998966,0.9597459
13233,45.446484,9.12186,21.276905,0.9724489
13234,45.446484,9.140703,21.505491,0.9828963
13235,45.446484,9.159548,21.681625,0.9909464
13236,45.446484,9.178392,21.803135,0.99649996
13237,45.446484,9.197236,21.868877,0.9995047
13238,45.446484,9.216081,21.879147,0.999974
13239,45.446484,9.234924,21.83538,0.99797374
13240,45.446484,9.253769,21.740173,0.9936223
13241,45.446484,9.272614,21.597023,0.98707974
13242,45.446484,9.291457,21.41029,0.9785452
13243,45.446484,9.310302,21.184942,0.9682458
13244,45.446484,9.329145,20.926334,0.95642626
13245,45.446484,9.34799,20.640148,0.9433463
13246,45.446484,9.366835,20.332073,0.9292659
13247,45.446484,9.385678,20.00779,0.9144447
13248,45.446484,9.404523,19.672642,0.89912695
13249,45.446484,9.423367,19.33186,0.8835517
13250,45.446484,9.442211,18.990208,0.86793673
13251,45.446484,9.461055,18.652178,0.85248727
13252,45.446484,9.479899,18.321762,0.8373858
13253,45.446484,9.498744,18.002602,0.8227987
13254,45.446484,9.517588,17.697945,0.80887455
13255,45.446484,9.536432,17.410563,0.7957399
13256,45.446484,9.555276,17.142849,0.78350425
13257,45.446484,9.5741205,16.896694,0.7722539
13258,45.446484,9.592965,16.67361,0.76205796
13259,45.446484,9.611809,16.474607,0.7529626
13260,45.446484,9.630653,16.300295,0.7449958
13261,45.446484,9.649497,16.150932,0.73816925
13262,45.446484,9.668342,16.026386,0.73247695
13263,45.446484,9.687186,15.926212,0.72789854
13264,45.446484,9.70603,15.849646,0.7243991
13265,45.446484,9.7248745,15.795656,0.7219315
13266,45.446484,9.743718,15.762936,0.72043604
13267,45.446484,9.762563,15.750025,0.71984595
13268,45.446484,9.781407,15.755239,0.72008425
13269,45.446484,9.800251,15.776835,0.72107136
13270,45.446484,9.819096,15.812948,0.7227219
13271,45.446484,9.837939,15.861705,0.72495025
13272,45.446484,9.856784,15.921201,0.7276695
13273,45.446484,9.875628,15.989526,0.7307922
13274,45.446484,9.894472,16.06479,0.7342322
13275,45.446484,9.913317,16.145142,0.73790455
13276,45.446484,9.93216,16.228739,0.7417253
13277,45.446484,9.951005,16.313747,0.7456106
13278,45.446484,9.96985,16.398384,0.7494789
13279,45.446484,9.988693,16.480839,0.75324744
13280,45.446484,10.007538,16.55935,0.7568357
13281,45.446484,10.0263815,16.63212,0.76016164
13282,45.446484,10.045226,16.697409,0.7631456
13283,45.446484,10.064071,16.753439,0.7657065
13284,45.446484,10.082914,16.798466,0.7677644
13285,45.446484,10.101759,16.830784,0.76924145
13286,45.446484,10.120603,16.848711,0.77006084
13287,45.446484,10.139447,16.850677,0.77015066
13288,45.446484,10.158292,16.835224,0.7694444
13289,45.446484,10.177135,16.80104,0.76788205
13290,45.446484,10.19598,16.74707,0.7654154
13291,45.446484,10.214824,16.67255,0.7620095
13292,45.446484,10.233668,16.577112,0.7576475
13293,45.446484,10.252513,16.460827,0.7523328
13294,45.446484,10.271357,16.324299,0.74609286
13295,45.446484,10.290201,16.168568,0.7389752
13296,45.446484,10.309045,15.995189,0.731051
13297,45.446484,10.327889,15.806079,0.7224079
13298,45.446484,10.346734,15.603463,0.71314746
13299,45.446484,10.365578,15.389839,0.7033839
13300,45.446484,10.384422,15.167819,0.6932366
13301,45.446484,10.403266,14.9401245,0.6828299
13302,45.446484,10.422111,14.7093935,0.6722845
13303,45.446484,10.440955,14.478204,0.66171813
13304,45.446484,10.459799,14.248938,0.65123963
13305,45.446484,10.478643,14.023674,0.64094406
13306,45.446484,10.497487,13.804222,0.63091415
13307,45.446484,10.516332,13.591944,0.6212121
13308,45.446484,10.535176,13.387889,0.6118859
13309,45.446484,10.55402,13.19278,0.6029685
13310,45.446484,10.572865,13.007013,0.5944782
13311,45.446484,10.591708,12.830798,0.58642435
13312,45.446484,10.610553,12.664079,0.57880455
13313,45.446484,10.629397,12.506662,0.5716099
13314,45.446484,10.648241,12.358179,0.56482357
13315,45.446484,10.667086,12.218117,0.5584221
13316,45.446484,10.685929,12.085873,0.552378
13317,45.446484,10.704774,11.960707,0.5466573
13318,45.446484,10.7236185,11.8418255,0.54122394
13319,45.446484,10.742462,11.728367,0.5360384
13320,45.446484,10.761307,11.619454,0.5310606
13321,45.446484,10.78015,11.514217,0.5262508
13322,45.446484,10.798995,11.411814,0.5215705
13323,45.446484,10.81784,11.311468,0.5169843
13324,45.446484,10.836683,11.212475,0.5124598
13325,45.446484,10.855528,11.1141815,0.50796735
13326,45.446484,10.874372,11.016054,0.5034825
13327,45.446484,10.893216,10.917617,0.4989835
13328,45.446484,10.912061,10.81849,0.49445298
13329,45.446484,10.930904,10.718407,0.4898787
13330,45.446484,10.949749,10.617143,0.4852505
13331,45.446484,10.968593,10.514572,0.48056257
13332,45.446484,10.987437,10.410639,0.47581235
13333,45.446484,11.006282,10.305342,0.4709998
13334,45.446484,11.0251255,10.19875,0.46612808
13335,45.446484,11.04397,10.090965,0.46120185
13336,45.446484,11.062814,9.982153,0.45622864
13337,45.446484,11.081658,9.872484,0.4512163
13338,45.446484,11.100503,9.762188,0.44617528
13339,45.446484,11.119347,9.651501,0.4411164
13340,45.446484,11.138191,9.5406685,0.43605086
13341,45.446484,11.157035,9.429966,0.43099126
13342,45.446484,11.1758795,9.319641,0.42594892
13343,45.446484,11.194724,9.209971,0.42093652
13344,45.446484,11.213568,9.101218,0.41596603
13345,45.446484,11.232412,8.993616,0.41104814
13346,45.446484,11.251256,8.887418,0.40619442
13347,45.446484,11.270101,8.782829,0.40141425
13348,45.446484,11.288945,8.68006,0.39671725
13349,45.446484,11.307789,8.5793,0.39211205
13350,45.446484,11.326633,8.480703,0.38760576
13351,45.446484,11.345477,8.384424,0.38320535
13352,45.446484,11.364322,8.290575,0.37891605
13353,45.446484,11.383165,8.199272,0.3747431
13354,45.446484,11.40201,8.11059,0.37068993
13355,45.446484,11.420855,8.024597,0.3667597
13356,45.446484,11.439698,7.941349,0.36295485
13357,45.446484,11.458543,7.860868,0.35927653
13358,45.446484,11.477386,7.7831807,0.35572588
13359,45.446484,11.496231,7.7082825,0.3523027
13360,45.446484,11.515076,7.636167,0.34900668
13361,45.446484,11.533919,7.5668197,0.3458372
13362,45.446484,11.552764,7.500204,0.3427926
13363,45.446484,11.571608,7.436287,0.3398713
13364,45.446484,11.590452,7.3750176,0.337071
13365,45.446484,11.609297,7.3163466,0.33438948
13366,45.446484,11.62814,7.2602177,0.33182415
13367,45.446484,11.646985,7.206564,0.32937193
13368,45.446484,11.665829,7.155325,0.3270301
13369,45.446484,11.684673,7.106424,0.3247951
13370,45.446484,11.703518,7.0597954,0.32266396
13371,45.446484,11.722362,7.0153675,0.3206334
13372,45.446484,11.741206,6.9730597,0.31869975
13373,45.446484,11.76005,6.9328036,0.31685987
13374,45.446484,11.778894,6.894519,0.3151101
13375,45.446484,11.797739,6.858134,0.31344712
13376,45.446484,11.816583,6.8235765,0.3118677
13377,45.446484,11.835427,6.790768,0.3103682
13378,45.446484,11.854271,6.759642,0.30894563
13379,45.446484,11.873116,6.730123,0.30759647
13380,45.446484,11.89196,6.702143,0.30631766
13381,45.446484,11.910804,6.675637,0.3051062
13382,45.446484,11.929648,6.650534,0.3039589
13383,45.446484,11.948492,6.626775,0.302873
13384,45.446484,11.967337,6.6042933,0.3018455
13385,45.446484,11.986181,6.5830307,0.3008737
13386,45.446484,12.005025,6.56293,0.299955
13387,45.446484,12.0238695,6.543933,0.29908675
13388,45.446484,12.042713,6.5259867,0.29826653
13389,45.446484,12.061558,6.509038,0.2974919
13390,45.446484,12.080402,6.4930377,0.29676062
13391,45.446484,12.099246,6.4779377,0.2960705
13392,45.446484,12.118091,6.4636908,0.29541934
13393,45.446484,12.136934,6.4502544,0.29480523
13394,45.446484,12.155779,6.437585,0.29422617
13395,45.446484,12.1746235,6.4256425,0.29368037
13396,45.446484,12.193467,6.414389,0.29316604
13397,45.446484,12.212312,6.403787,0.29268146
13398,45.446484,12.231155,6.3938017,0.2922251
13399,45.446484,12.25,6.384399,0.29179534
13400,45.457035,8.5,7.884364,0.3603504
13401,45.457035,8.518845,8.086013,0.36956665
13402,45.457035,8.537688,8.303684,0.3795152
13403,45.457035,8.556533,8.538163,0.3902319
13404,45.457035,8.5753765,8.790184,0.4017504
13405,45.457035,8.594221,9.060438,0.4141022
13406,45.457035,8.613066,9.349596,0.427318
13407,45.457035,8.631909,9.658173,0.44142133
13408,45.457035,8.650754,9.986677,0.45643544
13409,45.457035,8.669598,10.335435,0.4723752
13410,45.457035,8.688442,10.704638,0.4892494
13411,45.457035,8.707287,11.094299,0.5070587
13412,45.457035,8.7261305,11.504133,0.5257899
13413,45.457035,8.744975,11.933731,0.5454244
13414,45.457035,8.763819,12.382217,0.56592226
13415,45.457035,8.782663,12.848576,0.5872369
13416,45.457035,8.801508,13.331324,0.6093006
13417,45.457035,8.820352,13.828705,0.6320331
13418,45.457035,8.839196,14.338644,0.6553396
13419,45.457035,8.85804,14.858638,0.67910564
13420,45.457035,8.876884,15.38608,0.7032121
13421,45.457035,8.895729,15.917869,0.7275172
13422,45.457035,8.914573,16.45086,0.7518772
13423,45.457035,8.933417,16.981613,0.776135
13424,45.457035,8.952261,17.506481,0.8001238
13425,45.457035,8.971106,18.021603,0.82366717
13426,45.457035,8.98995,18.522835,0.8465757
13427,45.457035,9.008794,19.005806,0.8686496
13428,45.457035,9.027638,19.466,0.88968253
13429,45.457035,9.046482,19.898804,0.9094636
13430,45.457035,9.065327,20.299488,0.92777663
13431,45.457035,9.084171,20.663418,0.94440985
13432,45.457035,9.103015,20.986088,0.9591573
13433,45.457035,9.12186,21.263279,0.97182614
13434,45.457035,9.140703,21.491203,0.9822433
13435,45.457035,9.159548,21.666689,0.99026376
13436,45.457035,9.178392,21.787502,0.9957855
13437,45.457035,9.197236,21.852467,0.9987546
13438,45.457035,9.216081,21.86177,0.99917984
13439,45.457035,9.234924,21.816833,0.99712604
13440,45.457035,9.253769,21.720242,0.99271137
13441,45.457035,9.272614,21.575508,0.9860964
13442,45.457035,9.291457,21.387012,0.9774813
13443,45.457035,9.310302,21.159714,0.96709275
13444,45.457035,9.329145,20.898998,0.9551769
13445,45.457035,9.34799,20.610569,0.9419944
13446,45.457035,9.366835,20.300125,0.9278057
13447,45.457035,9.385678,19.973309,0.9128688
13448,45.457035,9.404523,19.635498,0.89742935
13449,45.457035,9.423367,19.291904,0.8817256
13450,45.457035,9.442211,18.947311,0.86597615
13451,45.457035,9.461055,18.606236,0.85038745
13452,45.457035,9.479899,18.27266,0.83514154
13453,45.457035,9.498744,17.950287,0.8204077
13454,45.457035,9.517588,17.642326,0.8063325
13455,45.457035,9.536432,17.35162,0.79304594
13456,45.457035,9.555276,17.080585,0.7806585
13457,45.457035,9.5741205,16.831139,0.76925766
13458,45.457035,9.592965,16.604805,0.7589132
13459,45.457035,9.611809,16.402617,0.7496723
13460,45.457035,9.630653,16.225204,0.7415638
13461,45.457035,9.649497,16.072788,0.7345977
13462,45.457035,9.668342,15.945276,0.72876984
13463,45.457035,9.687186,15.842191,0.7240584
13464,45.457035,9.70603,15.762818,0.7204307
13465,45.457035,9.7248745,15.706108,0.71783876
13466,45.457035,9.743718,15.670808,0.7162254
13467,45.457035,9.762563,15.655439,0.715523
13468,45.457035,9.781407,15.658366,0.71565676
13469,45.457035,9.800251,15.677875,0.7165484
13470,45.457035,9.819096,15.7121525,0.71811503
13471,45.457035,9.837939,15.759325,0.72027105
13472,45.457035,9.856784,15.817541,0.7229318
13473,45.457035,9.875628,15.884901,0.72601044
13474,45.457035,9.894472,15.959569,0.72942305
13475,45.457035,9.913317,16.0397,0.7330854
13476,45.457035,9.93216,16.123451,0.7369132
13477,45.457035,9.951005,16.20903,0.7408246
13478,45.457035,9.96985,16.294632,0.7447369
13479,45.457035,9.988693,16.378454,0.748568
13480,45.457035,10.007538,16.458721,0.75223655
13481,45.457035,10.0263815,16.533628,0.7556601
13482,45.457035,10.045226,16.601383,0.7587568
13483,45.457035,10.064071,16.660183,0.7614443
13484,45.457035,10.082914,16.708221,0.7636398
13485,45.457035,10.101759,16.743734,0.7652629
13486,45.457035,10.120603,16.764977,0.76623374
13487,45.457035,10.139447,16.770279,0.7664761
13488,45.457035,10.158292,16.758106,0.76591974
13489,45.457035,10.177135,16.727058,0.76450074
13490,45.457035,10.19598,16.675959,0.76216525
13491,45.457035,10.214824,16.603985,0.7588757
13492,45.457035,10.233668,16.510654,0.7546101
13493,45.457035,10.252513,16.395992,0.74936956
13494,45.457035,10.271357,16.260563,0.74317986
13495,45.457035,10.290201,16.10542,0.73608905
13496,45.457035,10.309045,15.932131,0.728169
13497,45.457035,10.327889,15.74263,0.719508
13498,45.457035,10.346734,15.539206,0.7102106
13499,45.457035,10.365578,15.324402,0.70039314
13500,45.457035,10.384422,15.100873,0.69017684
13501,45.457035,10.403266,14.871404,0.6796891
13502,45.457035,10.422111,14.638701,0.66905355
13503,45.457035,10.440955,14.40537,0.6583893
13504,45.457035,10.459799,14.173855,0.647808
13505,45.457035,10.478643,13.946277,0.6374067
13506,45.457035,10.497487,13.724469,0.6272691
13507,45.457035,10.516332,13.509844,0.6174598
13508,45.457035,10.535176,13.30346,0.6080271
13509,45.457035,10.55402,13.10607,0.5990055
13510,45.457035,10.572865,12.918088,0.5904139
13511,45.457035,10.591708,12.739737,0.58226246
13512,45.457035,10.610553,12.570995,0.5745502
13513,45.457035,10.629397,12.411674,0.56726855
13514,45.457035,10.648241,12.261436,0.56040204
13515,45.457035,10.667086,12.11978,0.55392766
13516,45.457035,10.685929,11.986125,0.5478191
