,Latitude,Longitude,NOx,Normalized
289,44.76055,10.177135,6.479085,0.36328825
290,44.76055,10.19598,6.4694085,0.3627457
291,44.76055,10.214824,6.457465,0.362076
292,44.76055,10.233668,6.443193,0.36127576
293,44.76055,10.252513,6.4265423,0.36034214
294,44.76055,10.271357,6.4074883,0.35927376
295,44.76055,10.290201,6.3860445,0.3580714
296,44.76055,10.309045,6.3622904,0.3567395
297,44.76055,10.327889,6.336392,0.3552873
298,44.76055,10.346734,6.308641,0.3537313
299,44.76055,10.365578,6.2794766,0.35209602
300,44.76055,10.384422,6.2495074,0.35041565
301,44.76055,10.403266,6.219527,0.3487346
302,44.76055,10.422111,6.1904945,0.34710672
303,44.76055,10.440955,6.163501,0.34559315
304,44.76055,10.459799,6.139688,0.34425795
305,44.76055,10.478643,6.120143,0.34316206
306,44.76055,10.497487,6.1057706,0.34235618
307,44.76055,10.516332,6.097164,0.34187362
308,44.76055,10.535176,6.094518,0.34172523
309,44.76055,10.55402,6.0975833,0.3418971
310,44.76055,10.572865,6.1057014,0.3423523
311,44.76055,10.591708,6.117892,0.34303582
312,44.76055,10.610553,6.132981,0.34388188
313,44.76055,10.629397,6.1497235,0.34482065
314,44.76055,10.648241,6.1669188,0.3457848
315,44.76055,10.667086,6.183488,0.34671387
316,44.76055,10.685929,6.1985145,0.3475564
317,44.76055,10.704774,6.2112637,0.34827128
318,44.76055,10.7236185,6.2211695,0.3488267
319,44.76055,10.742462,6.2278175,0.34919947
320,44.76055,10.761307,6.23092,0.3493734
321,44.76055,10.78015,6.230292,0.3493382
322,44.76055,10.798995,6.2258344,0.34908825
323,44.76055,10.81784,6.2175255,0.34862238
324,44.76055,10.836683,6.205421,0.34794366
325,44.76055,10.855528,6.189659,0.34705988
326,44.76055,10.874372,6.1704807,0.34598452
327,44.76055,10.893216,6.1482387,0.3447374
328,44.76055,10.912061,6.1234226,0.34334594
329,44.76055,10.930904,6.0966706,0.34184593
330,44.76055,10.949749,6.0687656,0.34028128
331,44.76055,10.968593,6.040633,0.33870387
332,44.76055,10.987437,6.013312,0.33717194
333,44.76055,11.006282,5.9879074,0.33574748
334,44.76055,11.0251255,5.9655437,0.33449352
335,44.76055,11.04397,5.947276,0.33346924
336,44.76055,11.062814,5.934044,0.3327273
337,44.76055,11.081658,5.9265795,0.33230877
338,44.76055,11.100503,5.9253707,0.332241
339,44.76055,11.119347,5.9306297,0.33253586
340,44.76055,11.138191,5.9422827,0.33318925
341,44.76055,11.157035,5.959985,0.33418185
342,44.76055,11.1758795,5.983165,0.33548155
343,44.76055,11.194724,6.011066,0.337046
344,44.76055,11.213568,6.0428042,0.33882558
345,44.76055,11.232412,6.0774355,0.3407674
346,44.76055,11.251256,6.1139913,0.34281713
347,44.76055,11.270101,6.1515503,0.34492308
348,44.76055,11.288945,6.189257,0.34703735
349,44.76055,11.307789,6.2263556,0.3491175
350,44.76055,11.326633,6.262218,0.35112834
351,44.76055,11.345477,6.2963347,0.3530413
352,44.76055,11.364322,6.3283334,0.35483548
353,44.76055,11.383165,6.357956,0.35649645
354,44.76055,11.40201,6.385058,0.35801607
355,44.76055,11.420855,6.4095855,0.35939136
356,44.76055,11.439698,6.431564,0.36062372
357,44.76055,11.458543,6.45108,0.36171797
358,44.76055,11.477386,6.4682636,0.3626815
359,44.76055,11.496231,6.4832783,0.3635234
360,44.76055,11.515076,6.4963036,0.36425373
361,44.76055,11.533919,6.507528,0.36488307
362,44.76055,11.552764,6.5171423,0.36542216
363,44.76055,11.571608,6.5253305,0.3658813
364,44.76055,11.590452,6.532268,0.36627027
365,44.76055,11.609297,6.5381165,0.36659822
366,44.76055,11.62814,6.543024,0.36687338
367,44.76055,11.646985,6.547126,0.36710337
368,44.76055,11.665829,6.5505395,0.3672948
369,44.76055,11.684673,6.5533705,0.36745352
370,44.76055,11.703518,6.55571,0.36758468
371,44.76055,11.722362,6.5576363,0.3676927
372,44.76055,11.741206,6.5592184,0.3677814
373,44.76055,11.76005,6.560514,0.36785406
374,44.76055,11.778894,6.561572,0.3679134
375,44.76055,11.797739,6.5624337,0.3679617
376,44.76055,11.816583,6.5631337,0.36800095
377,44.76055,11.835427,6.563701,0.36803275
378,44.76055,11.854271,6.5641603,0.3680585
379,44.76055,11.873116,6.564531,0.36807927
380,44.76055,11.89196,6.5648293,0.36809602
381,44.76055,11.910804,6.5650697,0.3681095
382,44.76055,11.929648,6.5652623,0.3681203
383,44.76055,11.948492,6.565417,0.36812896
384,44.76055,11.967337,6.5655403,0.3681359
385,44.76055,11.986181,6.5656395,0.36814144
386,44.76055,12.005025,6.565718,0.36814585
387,44.76055,12.0238695,6.565781,0.3681494
388,44.76055,12.042713,6.565831,0.3681522
389,44.76055,12.061558,6.565871,0.3681544
390,44.76055,12.080402,6.565902,0.3681562
391,44.76055,12.099246,6.565927,0.36815757
392,44.76055,12.118091,6.565947,0.3681587
393,44.76055,12.136934,6.565963,0.36815956
394,44.76055,12.155779,6.565975,0.36816028
395,44.76055,12.1746235,6.5659847,0.3681608
396,44.76055,12.193467,6.565993,0.36816126
397,44.76055,12.212312,6.5659986,0.3681616
398,44.76055,12.231155,6.5660033,0.36816186
399,44.76055,12.25,6.566007,0.36816207
400,44.771107,8.5,6.535769,0.36646658
401,44.771107,8.518845,6.5302286,0.36615592
402,44.771107,8.537688,6.5237846,0.3657946
403,44.771107,8.556533,6.5163174,0.3653759
404,44.771107,8.5753765,6.5077033,0.3648929
405,44.771107,8.594221,6.497811,0.36433822
406,44.771107,8.613066,6.4865093,0.36370453
407,44.771107,8.631909,6.4736724,0.36298478
408,44.771107,8.650754,6.4591804,0.3621722
409,44.771107,8.669598,6.4429355,0.3612613
410,44.771107,8.688442,6.4248643,0.36024806
411,44.771107,8.707287,6.404933,0.35913047
412,44.771107,8.7261305,6.3831606,0.35790968
