,Latitude,Longitude,PM2.5,Normalized
310,44.76055,10.572865,13.042094,0.9395647
311,44.76055,10.591708,13.028158,0.9385607
312,44.76055,10.610553,13.01379,0.93752563
313,44.76055,10.629397,12.999004,0.93646044
314,44.76055,10.648241,12.98378,0.93536365
315,44.76055,10.667086,12.968151,0.9342377
316,44.76055,10.685929,12.952117,0.93308264
317,44.76055,10.704774,12.93569,0.9318992
318,44.76055,10.7236185,12.918863,0.930687
319,44.76055,10.742462,12.901664,0.92944795
320,44.76055,10.761307,12.884087,0.92818165
321,44.76055,10.78015,12.866136,0.92688847
322,44.76055,10.798995,12.847833,0.9255699
323,44.76055,10.81784,12.829172,0.92422557
324,44.76055,10.836683,12.810168,0.9228565
325,44.76055,10.855528,12.790819,0.9214626
326,44.76055,10.874372,12.771141,0.92004496
327,44.76055,10.893216,12.751135,0.9186037
328,44.76055,10.912061,12.730815,0.9171398
329,44.76055,10.930904,12.710188,0.9156538
330,44.76055,10.949749,12.6892605,0.9141462
331,44.76055,10.968593,12.668026,0.91261643
332,44.76055,10.987437,12.646503,0.91106594
333,44.76055,11.006282,12.624699,0.9094951
334,44.76055,11.0251255,12.60262,0.90790457
335,44.76055,11.04397,12.580264,0.906294
336,44.76055,11.062814,12.5576515,0.904665
337,44.76055,11.081658,12.534778,0.9030171
338,44.76055,11.100503,12.511658,0.9013515
339,44.76055,11.119347,12.488295,0.89966846
340,44.76055,11.138191,12.464691,0.897968
341,44.76055,11.157035,12.440853,0.8962507
342,44.76055,11.1758795,12.416795,0.89451754
343,44.76055,11.194724,12.392506,0.8927677
344,44.76055,11.213568,12.368021,0.8910038
345,44.76055,11.232412,12.34331,0.88922364
346,44.76055,11.251256,12.318411,0.88742983
347,44.76055,11.270101,12.293308,0.8856214
348,44.76055,11.288945,12.26802,0.8837996
349,44.76055,11.307789,12.24254,0.8819641
350,44.76055,11.326633,12.216893,0.8801164
351,44.76055,11.345477,12.191064,0.87825567
352,44.76055,11.364322,12.165072,0.8763832
353,44.76055,11.383165,12.138916,0.8744989
354,44.76055,11.40201,12.112598,0.87260294
355,44.76055,11.420855,12.086128,0.870696
356,44.76055,11.439698,12.05953,0.86877984
357,44.76055,11.458543,12.032764,0.8668516
358,44.76055,11.477386,12.00588,0.86491483
359,44.76055,11.496231,11.978858,0.86296815
360,44.76055,11.515076,11.951711,0.86101246
361,44.76055,11.533919,11.924448,0.8590484
362,44.76055,11.552764,11.89706,0.8570754
363,44.76055,11.571608,11.869563,0.85509443
364,44.76055,11.590452,11.841957,0.85310566
365,44.76055,11.609297,11.814255,0.85111
366,44.76055,11.62814,11.78645,0.8491069
367,44.76055,11.646985,11.758561,0.84709775
368,44.76055,11.665829,11.730573,0.84508145
369,44.76055,11.684673,11.702507,0.84305954
370,44.76055,11.703518,11.674354,0.8410314
371,44.76055,11.722362,11.646138,0.8389987
372,44.76055,11.741206,11.617834,0.83695966
373,44.76055,11.76005,11.589472,0.8349164
374,44.76055,11.778894,11.561049,0.8328688
375,44.76055,11.797739,11.532563,0.8308166
376,44.76055,11.816583,11.504027,0.8287609
377,44.76055,11.835427,11.475437,0.8267012
378,44.76055,11.854271,11.446801,0.82463825
379,44.76055,11.873116,11.418121,0.8225722
380,44.76055,11.89196,11.389399,0.82050294
381,44.76055,11.910804,11.360645,0.8184315
382,44.76055,11.929648,11.331851,0.81635714
383,44.76055,11.948492,11.303043,0.8142818
384,44.76055,11.967337,11.274202,0.8122041
385,44.76055,11.986181,11.245333,0.8101243
386,44.76055,12.005025,11.21645,0.80804354
387,44.76055,12.0238695,11.187561,0.8059624
388,44.76055,12.042713,11.158651,0.8038797
389,44.76055,12.061558,11.129732,0.8017963
390,44.76055,12.080402,11.100811,0.79971284
391,44.76055,12.099246,11.071892,0.7976295
392,44.76055,12.118091,11.042971,0.79554594
393,44.76055,12.136934,11.014055,0.7934629
394,44.76055,12.155779,10.985142,0.79137987
395,44.76055,12.1746235,10.956245,0.7892982
396,44.76055,12.193467,10.927359,0.78721714
397,44.76055,12.212312,10.898491,0.7851375
398,44.76055,12.231155,10.869637,0.7830588
399,44.76055,12.25,10.840809,0.780982
400,44.771107,8.5,11.864254,0.85471195
401,44.771107,8.518845,11.890111,0.8565747
402,44.771107,8.537688,11.915887,0.85843164
403,44.771107,8.556533,11.941568,0.86028177
404,44.771107,8.5753765,11.967163,0.86212564
405,44.771107,8.594221,11.992649,0.8639617
406,44.771107,8.613066,12.018042,0.86579096
407,44.771107,8.631909,12.043327,0.8676126
408,44.771107,8.650754,12.068505,0.8694264
409,44.771107,8.669598,12.093563,0.8712316
410,44.771107,8.688442,12.118509,0.87302876
411,44.771107,8.707287,12.143333,0.87481713
412,44.771107,8.7261305,12.168033,0.87659645
413,44.771107,8.744975,12.192606,0.87836677
414,44.771107,8.763819,12.217041,0.8801271
415,44.771107,8.782663,12.241347,0.88187814
416,44.771107,8.801508,12.265505,0.8836185
417,44.771107,8.820352,12.289515,0.88534814
418,44.771107,8.839196,12.313374,0.88706696
419,44.771107,8.85804,12.337087,0.8887753
420,44.771107,8.876884,12.360636,0.89047176
421,44.771107,8.895729,12.384022,0.89215654
422,44.771107,8.914573,12.407244,0.89382946
423,44.771107,8.933417,12.43028,0.895489
424,44.771107,8.952261,12.453146,0.8971363
425,44.771107,8.971106,12.475826,0.8987702
426,44.771107,8.98995,12.498318,0.9003905
427,44.771107,9.008794,12.520603,0.90199596
428,44.771107,9.027638,12.542697,0.90358764
429,44.771107,9.046482,12.564582,0.90516424
430,44.771107,9.065327,12.586256,0.90672565
431,44.771107,9.084171,12.607712,0.9082714
432,44.771107,9.103015,12.62894,0.90980065
433,44.771107,9.12186,12.649945,0.9113139
434,44.771107,9.140703,12.670704,0.9128094
435,44.771107,9.159548,12.691235,0.9142884
436,44.771107,9.178392,12.711502,0.91574854
437,44.771107,9.197236,12.731517,0.9171904
438,44.771107,9.216081,12.751272,0.9186136
439,44.771107,9.234924,12.77075,0.92001677
440,44.771107,9.253769,12.789962,0.92140085
441,44.771107,9.272614,12.808878,0.9227636
442,44.771107,9.291457,12.827512,0.92410594
443,44.771107,9.310302,12.845838,0.9254262
444,44.771107,9.329145,12.863863,0.92672473
445,44.771107,9.34799,12.881565,0.92800003
446,44.771107,9.366835,12.898956,0.92925286
447,44.771107,9.385678,12.916008,0.9304813
448,44.771107,9.404523,12.932734,0.9316862
449,44.771107,9.423367,12.949104,0.9328656
450,44.771107,9.442211,12.965125,0.93401974
451,44.771107,9.461055,12.980784,0.9351479
452,44.771107,9.479899,12.996073,0.93624926
453,44.771107,9.498744,13.010976,0.93732285
454,44.771107,9.517588,13.025504,0.9383695
455,44.771107,9.536432,13.039637,0.9393876
456,44.771107,9.555276,13.053349,0.94037545
457,44.771107,9.5741205,13.066671,0.94133526
458,44.771107,9.592965,13.079565,0.94226414
459,44.771107,9.611809,13.092038,0.9431627
460,44.771107,9.630653,13.10407,0.94402945
461,44.771107,9.649497,13.115671,0.9448652
462,44.771107,9.668342,13.12681,0.9456677
463,44.771107,9.687186,13.137494,0.94643736
464,44.771107,9.70603,13.147715,0.94717366
465,44.771107,9.7248745,13.157472,0.9478766
466,44.771107,9.743718,13.166743,0.9485445
467,44.771107,9.762563,13.175533,0.94917774
468,44.771107,9.781407,13.183821,0.9497748
469,44.771107,9.800251,13.191626,0.95033705
470,44.771107,9.819096,13.198919,0.9508625
471,44.771107,9.837939,13.205707,0.95135146
472,44.771107,9.856784,13.211981,0.95180345
473,44.771107,9.875628,13.217742,0.95221853
474,44.771107,9.894472,13.222969,0.95259506
475,44.771107,9.913317,13.227671,0.9529338
476,44.771107,9.93216,13.231844,0.95323443
477,44.771107,9.951005,13.235489,0.953497
478,44.771107,9.96985,13.238585,0.9537201
479,44.771107,9.988693,13.241144,0.95390445
480,44.771107,10.007538,13.243164,0.95404994
481,44.771107,10.0263815,13.244644,0.9541566
482,44.771107,10.045226,13.245564,0.95422286
483,44.771107,10.064071,13.245941,0.95425
484,44.771107,10.082914,13.245773,0.95423794
485,44.771107,10.101759,13.245055,0.9541862
486,44.771107,10.120603,13.243787,0.9540948
487,44.771107,10.139447,13.241977,0.9539644
488,44.771107,10.158292,13.239612,0.953794
489,44.771107,10.177135,13.236706,0.9535847
490,44.771107,10.19598,13.23325,0.9533357
491,44.771107,10.214824,13.229254,0.9530478
492,44.771107,10.233668,13.224712,0.95272064
493,44.771107,10.252513,13.219639,0.95235515
494,44.771107,10.271357,13.214029,0.951951
495,44.771107,10.290201,13.20789,0.95150876
496,44.771107,10.309045,13.201214,0.9510278
497,44.771107,10.327889,13.194019,0.9505095
498,44.771107,10.346734,13.186311,0.94995415
499,44.771107,10.365578,13.178079,0.94936115
500,44.771107,10.384422,13.169347,0.9487321
501,44.771107,10.403266,13.160094,0.9480655
502,44.771107,10.422111,13.15035,0.9473635
503,44.771107,10.440955,13.140108,0.9466257
504,44.771107,10.459799,13.129381,0.94585294
505,44.771107,10.478643,13.118167,0.94504505
506,44.771107,10.497487,13.106487,0.9442036
507,44.771107,10.516332,13.09433,0.9433278
508,44.771107,10.535176,13.081708,0.9424185
509,44.771107,10.55402,13.068625,0.941476
510,44.771107,10.572865,13.055103,0.94050187
511,44.771107,10.591708,13.041141,0.939496
512,44.771107,10.610553,13.026729,0.9384577
513,44.771107,10.629397,13.011892,0.9373889
514,44.771107,10.648241,12.996645,0.9362905
515,44.771107,10.667086,12.98098,0.93516195
516,44.771107,10.685929,12.964906,0.93400395
517,44.771107,10.704774,12.948432,0.93281716
518,44.771107,10.7236185,12.931568,0.9316023
519,44.771107,10.742462,12.914316,0.9303594
520,44.771107,10.761307,12.896695,0.92909
521,44.771107,10.78015,12.878706,0.92779404
522,44.771107,10.798995,12.860346,0.92647135
523,44.771107,10.81784,12.8416395,0.92512375
524,44.771107,10.836683,12.82259,0.92375135
525,44.771107,10.855528,12.803186,0.92235357
526,44.771107,10.874372,12.783463,0.9209326
527,44.771107,10.893216,12.763405,0.91948766
528,44.771107,10.912061,12.743031,0.91801983
529,44.771107,10.930904,12.722346,0.9165297
530,44.771107,10.949749,12.701361,0.9150179
531,44.771107,10.968593,12.680078,0.91348463
532,44.771107,10.987437,12.658495,0.91192985
533,44.771107,11.006282,12.636632,0.9103548
534,44.771107,11.0251255,12.614502,0.90876055
535,44.771107,11.04397,12.592091,0.907146
536,44.771107,11.062814,12.56942,0.90551275
537,44.771107,11.081658,12.546492,0.903861
538,44.771107,11.100503,12.523308,0.9021908
539,44.771107,11.119347,12.499886,0.90050346
540,44.771107,11.138191,12.476217,0.89879835
541,44.771107,11.157035,12.452325,0.89707714
542,44.771107,11.1758795,12.428203,0.89533937
543,44.771107,11.194724,12.403861,0.89358574
544,44.771107,11.213568,12.379303,0.89181656
545,44.771107,11.232412,12.354538,0.8900325
546,44.771107,11.251256,12.32958,0.8882345
547,44.771107,11.270101,12.304406,0.88642097
548,44.771107,11.288945,12.27906,0.884595
549,44.771107,11.307789,12.253521,0.8827551
550,44.771107,11.326633,12.227808,0.88090277
551,44.771107,11.345477,12.20192,0.87903774
552,44.771107,11.364322,12.175855,0.87715995
553,44.771107,11.383165,12.149634,0.875271
554,44.771107,11.40201,12.123255,0.87337065
555,44.771107,11.420855,12.096722,0.8714591
556,44.771107,11.439698,12.070046,0.8695375
557,44.771107,11.458543,12.043231,0.8676056
558,44.771107,11.477386,12.016277,0.8656639
559,44.771107,11.496231,11.989193,0.86371267
560,44.771107,11.515076,11.961979,0.86175215
561,44.771107,11.533919,11.934645,0.859783
562,44.771107,11.552764,11.907198,0.85780567
563,44.771107,11.571608,11.87963,0.8558197
564,44.771107,11.590452,11.851967,0.85382676
565,44.771107,11.609297,11.824186,0.8518255
566,44.771107,11.62814,11.796326,0.84981835
567,44.771107,11.646985,11.768365,0.847804
568,44.771107,11.665829,11.740318,0.84578353
569,44.771107,11.684673,11.712181,0.8437565
570,44.771107,11.703518,11.683964,0.8417237
571,44.771107,11.722362,11.655677,0.83968586
572,44.771107,11.741206,11.627321,0.8376431
573,44.771107,11.76005,11.598886,0.8355946
574,44.771107,11.778894,11.570396,0.83354217
575,44.771107,11.797739,11.541844,0.8314853
576,44.771107,11.816583,11.513247,0.82942504
577,44.771107,11.835427,11.484591,0.82736063
578,44.771107,11.854271,11.455883,0.8252925
579,44.771107,11.873116,11.427135,0.82322156
580,44.771107,11.89196,11.39835,0.8211478
581,44.771107,11.910804,11.369537,0.8190721
582,44.771107,11.929648,11.340683,0.8169934
583,44.771107,11.948492,11.311799,0.8149126
584,44.771107,11.967337,11.282888,0.81282985
585,44.771107,11.986181,11.253965,0.8107462
586,44.771107,12.005025,11.225018,0.80866075
587,44.771107,12.0238695,11.196058,0.8065745
588,44.771107,12.042713,11.167091,0.8044877
589,44.771107,12.061558,11.138109,0.8023998
590,44.771107,12.080402,11.109125,0.8003118
591,44.771107,12.099246,11.080137,0.79822344
592,44.771107,12.118091,11.051151,0.7961353
593,44.771107,12.136934,11.022175,0.7940478
594,44.771107,12.155779,10.993204,0.7919607
595,44.771107,12.1746235,10.964237,0.7898739
596,44.771107,12.193467,10.935289,0.7877885
597,44.771107,12.212312,10.906357,0.78570414
598,44.771107,12.231155,10.877441,0.7836211
599,44.771107,12.25,10.848549,0.7815396
600,44.78166,8.5,11.872156,0.85528123
601,44.78166,8.518845,11.898071,0.8571482
602,44.78166,8.537688,11.923904,0.85900927
603,44.78166,8.556533,11.949644,0.86086357
604,44.78166,8.5753765,11.975288,0.862711
605,44.78166,8.594221,12.000837,0.86455154
606,44.78166,8.613066,12.026288,0.86638504
607,44.78166,8.631909,12.051629,0.8682106
608,44.78166,8.650754,12.076862,0.8700285
609,44.78166,8.669598,12.101976,0.87183774
610,44.78166,8.688442,12.126986,0.8736394
611,44.78166,8.707287,12.151872,0.8754322
612,44.78166,8.7261305,12.176628,0.8772157
613,44.78166,8.744975,12.201263,0.8789905
614,44.78166,8.763819,12.225753,0.8807547
