"","Date","IDStation","PM10"
"766",2020-10-01,595,23.3448275862069
"767",2020-11-01,595,56.2
"768",2020-12-01,595,37.3225806451613
"769",2019-01-01,656,NA
"770",2019-02-01,656,NA
"771",2019-03-01,656,NA
"772",2019-04-01,656,NA
"773",2019-05-01,656,NA
"774",2019-06-01,656,NA
"775",2019-07-01,656,NA
"776",2019-08-01,656,NA
"777",2019-09-01,656,NA
"778",2019-10-01,656,NA
"779",2019-11-01,656,NA
"780",2019-12-01,656,NA
"781",2020-01-01,656,NA
"782",2020-02-01,656,NA
"783",2020-03-01,656,NA
"784",2020-04-01,656,NA
"785",2020-05-01,656,NA
"786",2020-06-01,656,NA
"787",2020-07-01,656,NA
"788",2020-08-01,656,NA
"789",2020-09-01,656,NA
"790",2020-10-01,656,NA
"791",2020-11-01,656,NA
"792",2020-12-01,656,NA
"793",2019-01-01,574,37.5925925925926
"794",2019-02-01,574,36.75
"795",2019-03-01,574,23.7741935483871
"796",2019-04-01,574,17.7
"797",2019-05-01,574,14.1935483870968
"798",2019-06-01,574,24.4333333333333
"799",2019-07-01,574,17.5806451612903
"800",2019-08-01,574,13.5483870967742
"801",2019-09-01,574,19.5666666666667
"802",2019-10-01,574,20.258064516129
"803",2019-11-01,574,13.2413793103448
"804",2019-12-01,574,26.551724137931
"805",2020-01-01,574,36.4193548387097
"806",2020-02-01,574,32.2758620689655
"807",2020-03-01,574,24
"808",2020-04-01,574,19.7666666666667
"809",2020-05-01,574,14.7741935483871
"810",2020-06-01,574,11.3
"811",2020-07-01,574,14.5806451612903
"812",2020-08-01,574,11.4516129032258
"813",2020-09-01,574,16.2666666666667
"814",2020-10-01,574,14.8064516129032
"815",2020-11-01,574,41.5666666666667
"816",2020-12-01,574,20.6451612903226
"817",2019-01-01,706,28.0645161290323
"818",2019-02-01,706,28.8571428571429
"819",2019-03-01,706,17.6774193548387
"820",2019-04-01,706,13.6333333333333
"821",2019-05-01,706,9.67741935483871
"822",2019-06-01,706,19.1666666666667
"823",2019-07-01,706,15.8275862068966
"824",2019-08-01,706,12.4827586206897
"825",2019-09-01,706,15.6363636363636
"826",2019-10-01,706,15.8666666666667
"827",2019-11-01,706,11.5333333333333
"828",2019-12-01,706,20.5483870967742
"829",2020-01-01,706,29.8387096774194
"830",2020-02-01,706,27.6428571428571
"831",2020-03-01,706,21.258064516129
"832",2020-04-01,706,18.8928571428571
"833",2020-05-01,706,13.8260869565217
"834",2020-06-01,706,11.5625
"835",2020-07-01,706,12.6666666666667
"836",2020-08-01,706,11
"837",2020-09-01,706,15.4074074074074
"838",2020-10-01,706,12.8928571428571
"839",2020-11-01,706,35.9333333333333
"840",2020-12-01,706,19.6129032258065
"841",2019-01-01,531,56.1290322580645
"842",2019-02-01,531,57.72
"843",2019-03-01,531,32.4193548387097
"844",2019-04-01,531,21.5333333333333
"845",2019-05-01,531,16.0714285714286
"846",2019-06-01,531,27.4666666666667
"847",2019-07-01,531,21.4516129032258
"848",2019-08-01,531,18.0909090909091
"849",2019-09-01,531,28.6296296296296
"850",2019-10-01,531,33.2173913043478
"851",2019-11-01,531,21.75
"852",2019-12-01,531,45.76
"853",2020-01-01,531,77
"854",2020-02-01,531,50.1379310344828
"855",2020-03-01,531,36.1612903225806
"856",2020-04-01,531,26.4333333333333
"857",2020-05-01,531,19.3571428571429
"858",2020-06-01,531,16.8333333333333
"859",2020-07-01,531,19.8333333333333
"860",2020-08-01,531,18.3703703703704
"861",2020-09-01,531,25.4666666666667
"862",2020-10-01,531,29.8928571428571
"863",2020-11-01,531,61.8
"864",2020-12-01,531,39
"865",2019-01-01,1265,48.3870967741936
"866",2019-02-01,1265,51.6538461538462
"867",2019-03-01,1265,31.4516129032258
"868",2019-04-01,1265,21.5666666666667
"869",2019-05-01,1265,14.6774193548387
"870",2019-06-01,1265,26.6
"871",2019-07-01,1265,23.7096774193548
"872",2019-08-01,1265,22.5862068965517
"873",2019-09-01,1265,28.2666666666667
"874",2019-10-01,1265,29.6
"875",2019-11-01,1265,20.2692307692308
"876",2019-12-01,1265,37.3225806451613
"877",2020-01-01,1265,58
"878",2020-02-01,1265,42.1379310344828
"879",2020-03-01,1265,32.6451612903226
"880",2020-04-01,1265,25.8620689655172
"881",2020-05-01,1265,18.8709677419355
"882",2020-06-01,1265,16.2666666666667
"883",2020-07-01,1265,19.3548387096774
"884",2020-08-01,1265,22.0645161290323
"885",2020-09-01,1265,30.7857142857143
"886",2020-10-01,1265,27.962962962963
"887",2020-11-01,1265,51.1333333333333
"888",2020-12-01,1265,32.4193548387097
"889",2019-01-01,600,49.8709677419355
"890",2019-02-01,600,56.3571428571429
"891",2019-03-01,600,32.9677419354839
"892",2019-04-01,600,21.1333333333333
"893",2019-05-01,600,10.6896551724138
"894",2019-06-01,600,21.2592592592593
"895",2019-07-01,600,18.7727272727273
"896",2019-08-01,600,17.1935483870968
"897",2019-09-01,600,26
"898",2019-10-01,600,31.1666666666667
"899",2019-11-01,600,20.1538461538462
"900",2019-12-01,600,38.8709677419355
"901",2020-01-01,600,64.7741935483871
"902",2020-02-01,600,47.2758620689655
"903",2020-03-01,600,35.0967741935484
"904",2020-04-01,600,25.6206896551724
"905",2020-05-01,600,17.3548387096774
"906",2020-06-01,600,15.1666666666667
"907",2020-07-01,600,18.9642857142857
"908",2020-08-01,600,23.0322580645161
"909",2020-09-01,600,30.8666666666667
"910",2020-10-01,600,27.2903225806452
"911",2020-11-01,600,52.9333333333333
"912",2020-12-01,600,33.258064516129
"913",2019-01-01,657,NA
"914",2019-02-01,657,NA
"915",2019-03-01,657,NA
"916",2019-04-01,657,NA
"917",2019-05-01,657,NA
"918",2019-06-01,657,NA
"919",2019-07-01,657,NA
"920",2019-08-01,657,NA
"921",2019-09-01,657,NA
"922",2019-10-01,657,NA
"923",2019-11-01,657,NA
"924",2019-12-01,657,NA
"925",2020-01-01,657,NA
"926",2020-02-01,657,NA
"927",2020-03-01,657,NA
"928",2020-04-01,657,NA
"929",2020-05-01,657,NA
"930",2020-06-01,657,NA
"931",2020-07-01,657,NA
"932",2020-08-01,657,NA
"933",2020-09-01,657,NA
"934",2020-10-01,657,NA
"935",2020-11-01,657,NA
"936",2020-12-01,657,NA
"937",2019-01-01,546,56.2903225806452
"938",2019-02-01,546,59.962962962963
"939",2019-03-01,546,30.0357142857143
"940",2019-04-01,546,21.8148148148148
"941",2019-05-01,546,14.9677419354839
"942",2019-06-01,546,26.0344827586207
"943",2019-07-01,546,18.7096774193548
"944",2019-08-01,546,16.6818181818182
"945",2019-09-01,546,23.4
"946",2019-10-01,546,30.4838709677419
"947",2019-11-01,546,23.9285714285714
"948",2019-12-01,546,43.1612903225806
"949",2020-01-01,546,70.8709677419355
"950",2020-02-01,546,53.1034482758621
"951",2020-03-01,546,34.0322580645161
"952",2020-04-01,546,29.5
"953",2020-05-01,546,19.1428571428571
"954",2020-06-01,546,16.1333333333333
"955",2020-07-01,546,19.0645161290323
"956",2020-08-01,546,17.3225806451613
"957",2020-09-01,546,23.0666666666667
"958",2020-10-01,546,32.0666666666667
"959",2020-11-01,546,56.6428571428571
"960",2020-12-01,546,36.258064516129
"961",2019-01-01,664,49.9032258064516
"962",2019-02-01,664,63.9285714285714
"963",2019-03-01,664,39.1290322580645
"964",2019-04-01,664,21.4666666666667
"965",2019-05-01,664,11.7391304347826
"966",2019-06-01,664,26.3636363636364
"967",2019-07-01,664,21.2258064516129
"968",2019-08-01,664,22.6666666666667
"969",2019-09-01,664,23.2
"970",2019-10-01,664,33.0645161290323
"971",2019-11-01,664,18.7
"972",2019-12-01,664,40.6451612903226
"973",2020-01-01,664,62.5483870967742
"974",2020-02-01,664,47.3793103448276
"975",2020-03-01,664,34.2258064516129
"976",2020-04-01,664,22.9666666666667
"977",2020-05-01,664,13.8620689655172
"978",2020-06-01,664,14
"979",2020-07-01,664,15.8387096774194
"980",2020-08-01,664,19.7586206896552
"981",2020-09-01,664,24.1333333333333
"982",2020-10-01,664,31
"983",2020-11-01,664,45.5666666666667
"984",2020-12-01,664,35.258064516129
"985",2019-01-01,670,46.258064516129
"986",2019-02-01,670,54.6071428571429
"987",2019-03-01,670,38.4838709677419
"988",2019-04-01,670,22.9666666666667
"989",2019-05-01,670,11.0869565217391
"990",2019-06-01,670,27.9090909090909
"991",2019-07-01,670,22.7096774193548
"992",2019-08-01,670,20.9285714285714
"993",2019-09-01,670,24.8666666666667
"994",2019-10-01,670,39.65
"995",2019-11-01,670,19.5
"996",2019-12-01,670,41.4516129032258
"997",2020-01-01,670,64.3548387096774
"998",2020-02-01,670,48.7586206896552
"999",2020-03-01,670,33.0967741935484
"1000",2020-04-01,670,20.8461538461538
"1001",2020-05-01,670,14.6451612903226
"1002",2020-06-01,670,13.5333333333333
"1003",2020-07-01,670,16.9032258064516
"1004",2020-08-01,670,19.7096774193548
"1005",2020-09-01,670,24.9
"1006",2020-10-01,670,31.4193548387097
"1007",2020-11-01,670,43.4666666666667
"1008",2020-12-01,670,33.2258064516129
"1009",2019-01-01,663,46.5
"1010",2019-02-01,663,59.8571428571429
"1011",2019-03-01,663,37.741935483871
"1012",2019-04-01,663,23.695652173913
"1013",2019-05-01,663,12.9565217391304
"1014",2019-06-01,663,28.047619047619
"1015",2019-07-01,663,21.9032258064516
"1016",2019-08-01,663,21.5806451612903
"1017",2019-09-01,663,24
"1018",2019-10-01,663,34.2333333333333
"1019",2019-11-01,663,20.2
"1020",2019-12-01,663,38.1
"1021",2020-01-01,663,55.6451612903226
"1022",2020-02-01,663,44.9655172413793
"1023",2020-03-01,663,32.1290322580645
"1024",2020-04-01,663,23.5333333333333
"1025",2020-05-01,663,16.1935483870968
"1026",2020-06-01,663,14.2142857142857
"1027",2020-07-01,663,16.0645161290323
"1028",2020-08-01,663,17.6451612903226
"1029",2020-09-01,663,21.2962962962963
"1030",2020-10-01,663,32.6129032258064
"1031",2020-11-01,663,45.2666666666667
"1032",2020-12-01,663,34.6774193548387
"1033",2019-01-01,542,53.68
"1034",2019-02-01,542,59.2857142857143
"1035",2019-03-01,542,29.8064516129032
"1036",2019-04-01,542,19.448275862069
"1037",2019-05-01,542,14.9677419354839
"1038",2019-06-01,542,23.7333333333333
"1039",2019-07-01,542,18.44
"1040",2019-08-01,542,15.5714285714286
"1041",2019-09-01,542,24.84
"1042",2019-10-01,542,29.2258064516129
"1043",2019-11-01,542,25.5333333333333
"1044",2019-12-01,542,43.4193548387097
"1045",2020-01-01,542,73.16
"1046",2020-02-01,542,47.7931034482759
"1047",2020-03-01,542,32.6774193548387
"1048",2020-04-01,542,25.0666666666667
"1049",2020-05-01,542,15.7826086956522
"1050",2020-06-01,542,12.3214285714286
"1051",2020-07-01,542,15.1290322580645
"1052",2020-08-01,542,14.3448275862069
"1053",2020-09-01,542,17.3461538461538
"1054",2020-10-01,542,22.84
"1055",2020-11-01,542,58.0625
"1056",2020-12-01,542,45.1935483870968
"1057",2019-01-01,576,47.5
"1058",2019-02-01,576,55.8928571428571
"1059",2019-03-01,576,34.962962962963
"1060",2019-04-01,576,24
"1061",2019-05-01,576,18.5384615384615
"1062",2019-06-01,576,27.5172413793103
"1063",2019-07-01,576,21.3870967741935
"1064",2019-08-01,576,16.551724137931
"1065",2019-09-01,576,25.1379310344828
"1066",2019-10-01,576,29.1935483870968
"1067",2019-11-01,576,22.3666666666667
"1068",2019-12-01,576,39.8064516129032
"1069",2020-01-01,576,62.9032258064516
"1070",2020-02-01,576,48.7586206896552
"1071",2020-03-01,576,32.5483870967742
"1072",2020-04-01,576,25.6
"1073",2020-05-01,576,16.9310344827586
"1074",2020-06-01,576,16.0333333333333
"1075",2020-07-01,576,21.0322580645161
"1076",2020-08-01,576,17.3548387096774
"1077",2020-09-01,576,22.5333333333333
"1078",2020-10-01,576,24.0322580645161
"1079",2020-11-01,576,60.0740740740741
"1080",2020-12-01,576,41.2258064516129
"1081",2019-01-01,705,52.5483870967742
"1082",2019-02-01,705,56.8214285714286
"1083",2019-03-01,705,31.5161290322581
"1084",2019-04-01,705,20.9090909090909
"1085",2019-05-01,705,12.7
"1086",2019-06-01,705,26
"1087",2019-07-01,705,20.3870967741935
"1088",2019-08-01,705,17.6086956521739
"1089",2019-09-01,705,22.0384615384615
"1090",2019-10-01,705,29.0689655172414
"1091",2019-11-01,705,23.304347826087
"1092",2019-12-01,705,37.0322580645161
"1093",2020-01-01,705,67.6774193548387
"1094",2020-02-01,705,43.551724137931
"1095",2020-03-01,705,30.2903225806452
"1096",2020-04-01,705,23.6666666666667
"1097",2020-05-01,705,14.32
"1098",2020-06-01,705,12.5652173913043
"1099",2020-07-01,705,17.7083333333333
"1100",2020-08-01,705,18.9677419354839
"1101",2020-09-01,705,23.7
"1102",2020-10-01,705,31.2903225806452
"1103",2020-11-01,705,57.9655172413793
"1104",2020-12-01,705,35.7741935483871
"1105",2019-01-01,528,52.5161290322581
"1106",2019-02-01,528,53.7916666666667
"1107",2019-03-01,528,29.3870967741935
"1108",2019-04-01,528,20.4615384615385
"1109",2019-05-01,528,13.8571428571429
"1110",2019-06-01,528,27.1333333333333
"1111",2019-07-01,528,22.8518518518519
"1112",2019-08-01,528,19.0454545454545
"1113",2019-09-01,528,30.7368421052632
"1114",2019-10-01,528,29.1379310344828
"1115",2019-11-01,528,20.7666666666667
"1116",2019-12-01,528,36.0333333333333
"1117",2020-01-01,528,67.1612903225806
"1118",2020-02-01,528,44.8620689655172
"1119",2020-03-01,528,29.8064516129032
"1120",2020-04-01,528,26.3
"1121",2020-05-01,528,19.75
"1122",2020-06-01,528,17.32
"1123",2020-07-01,528,19.8571428571429
"1124",2020-08-01,528,18.4545454545455
"1125",2020-09-01,528,22.5666666666667
"1126",2020-10-01,528,25.3225806451613
"1127",2020-11-01,528,53.5
"1128",2020-12-01,528,31.8387096774194
"1129",2019-01-01,548,57.4838709677419
"1130",2019-02-01,548,62.3571428571429
"1131",2019-03-01,548,36.3666666666667
"1132",2019-04-01,548,25.6
"1133",2019-05-01,548,18.3870967741935
"1134",2019-06-01,548,30.4074074074074
"1135",2019-07-01,548,22.9333333333333
"1136",2019-08-01,548,20.0454545454545
"1137",2019-09-01,548,31.1428571428571
"1138",2019-10-01,548,34.2903225806452
"1139",2019-11-01,548,27.8666666666667
"1140",2019-12-01,548,42.3870967741936
"1141",2020-01-01,548,79.8333333333333
"1142",2020-02-01,548,51.6551724137931
"1143",2020-03-01,548,35.3214285714286
"1144",2020-04-01,548,25.0666666666667
"1145",2020-05-01,548,18.2083333333333
"1146",2020-06-01,548,15.8076923076923
"1147",2020-07-01,548,22.8064516129032
"1148",2020-08-01,548,21.4516129032258
"1149",2020-09-01,548,29.7142857142857
"1150",2020-10-01,548,34
"1151",2020-11-01,548,62.4333333333333
"1152",2020-12-01,548,42
"1153",2019-01-01,539,NA
"1154",2019-02-01,539,NA
"1155",2019-03-01,539,NA
"1156",2019-04-01,539,NA
"1157",2019-05-01,539,NA
"1158",2019-06-01,539,NA
"1159",2019-07-01,539,NA
"1160",2019-08-01,539,NA
"1161",2019-09-01,539,NA
"1162",2019-10-01,539,NA
"1163",2019-11-01,539,NA
"1164",2019-12-01,539,NA
"1165",2020-01-01,539,NA
"1166",2020-02-01,539,NA
"1167",2020-03-01,539,NA
"1168",2020-04-01,539,NA
"1169",2020-05-01,539,NA
"1170",2020-06-01,539,NA
"1171",2020-07-01,539,NA
"1172",2020-08-01,539,NA
"1173",2020-09-01,539,NA
"1174",2020-10-01,539,NA
"1175",2020-11-01,539,NA
"1176",2020-12-01,539,NA
"1177",2019-01-01,501,NA
"1178",2019-02-01,501,NA
"1179",2019-03-01,501,NA
"1180",2019-04-01,501,NA
"1181",2019-05-01,501,NA
"1182",2019-06-01,501,NA
"1183",2019-07-01,501,NA
"1184",2019-08-01,501,NA
"1185",2019-09-01,501,NA
"1186",2019-10-01,501,NA
"1187",2019-11-01,501,NA
"1188",2019-12-01,501,NA
"1189",2020-01-01,501,NA
"1190",2020-02-01,501,NA
"1191",2020-03-01,501,NA
"1192",2020-04-01,501,NA
"1193",2020-05-01,501,NA
"1194",2020-06-01,501,NA
"1195",2020-07-01,501,NA
"1196",2020-08-01,501,NA
"1197",2020-09-01,501,NA
"1198",2020-10-01,501,NA
"1199",2020-11-01,501,NA
"1200",2020-12-01,501,NA
"1201",2019-01-01,681,10.5483870967742
"1202",2019-02-01,681,14.2857142857143
"1203",2019-03-01,681,14.6451612903226
"1204",2019-04-01,681,13.8928571428571
"1205",2019-05-01,681,10
"1206",2019-06-01,681,26.5
"1207",2019-07-01,681,20.0769230769231
"1208",2019-08-01,681,14.6129032258065
"1209",2019-09-01,681,18.3793103448276
"1210",2019-10-01,681,13
"1211",2019-11-01,681,3.31034482758621
"1212",2019-12-01,681,5.96551724137931
"1213",2020-01-01,681,7.25806451612903
"1214",2020-02-01,681,12.8965517241379
"1215",2020-03-01,681,15.4838709677419
"1216",2020-04-01,681,19
"1217",2020-05-01,681,13.0416666666667
"1218",2020-06-01,681,9.93333333333333
"1219",2020-07-01,681,13.9
"1220",2020-08-01,681,10.5806451612903
"1221",2020-09-01,681,12.6
"1222",2020-10-01,681,4.16
"1223",2020-11-01,681,12.3793103448276
"1224",2020-12-01,681,2.13793103448276
"1225",2019-01-01,674,49.7666666666667
"1226",2019-02-01,674,57.6428571428571
"1227",2019-03-01,674,30.8709677419355
"1228",2019-04-01,674,21.037037037037
"1229",2019-05-01,674,15.3548387096774
"1230",2019-06-01,674,25.125
"1231",2019-07-01,674,21.0740740740741
"1232",2019-08-01,674,19.5238095238095
"1233",2019-09-01,674,25.4
"1234",2019-10-01,674,28.0344827586207
"1235",2019-11-01,674,21.2758620689655
"1236",2019-12-01,674,36.8
"1237",2020-01-01,674,66.1612903225806
"1238",2020-02-01,674,46
"1239",2020-03-01,674,32.1034482758621
"1240",2020-04-01,674,24.4
"1241",2020-05-01,674,16.4
"1242",2020-06-01,674,14.2857142857143
"1243",2020-07-01,674,18.3928571428571
"1244",2020-08-01,674,17.4516129032258
"1245",2020-09-01,674,22.9655172413793
"1246",2020-10-01,674,26.8888888888889
"1247",2020-11-01,674,58.6071428571429
"1248",2020-12-01,674,48.8947368421053
"1249",2019-01-01,1374,40.7741935483871
"1250",2019-02-01,1374,47.6785714285714
"1251",2019-03-01,1374,23
"1252",2019-04-01,1374,17.0666666666667
"1253",2019-05-01,1374,13.9130434782609
"1254",2019-06-01,1374,19.7142857142857
"1255",2019-07-01,1374,18.0909090909091
"1256",2019-08-01,1374,12.1363636363636
"1257",2019-09-01,1374,22.4230769230769
"1258",2019-10-01,1374,23.8387096774194
"1259",2019-11-01,1374,19.7857142857143
"1260",2019-12-01,1374,40.5
"1261",2020-01-01,1374,63.3870967741936
"1262",2020-02-01,1374,43.1851851851852
"1263",2020-03-01,1374,29.9333333333333
"1264",2020-04-01,1374,24.0909090909091
"1265",2020-05-01,1374,13.8214285714286
"1266",2020-06-01,1374,10.4137931034483
"1267",2020-07-01,1374,14.2142857142857
"1268",2020-08-01,1374,12.2307692307692
"1269",2020-09-01,1374,17.2
"1270",2020-10-01,1374,23.8928571428571
"1271",2020-11-01,1374,55.5555555555556
"1272",2020-12-01,1374,38.2
"1273",2019-01-01,572,28.6129032258065
"1274",2019-02-01,572,29.5357142857143
"1275",2019-03-01,572,16
"1276",2019-04-01,572,14.2758620689655
"1277",2019-05-01,572,10.9666666666667
"1278",2019-06-01,572,19.6666666666667
"1279",2019-07-01,572,14.8064516129032
"1280",2019-08-01,572,12.6153846153846
"1281",2019-09-01,572,13.8333333333333
"1282",2019-10-01,572,14.741935483871
"1283",2019-11-01,572,15.8666666666667
"1284",2019-12-01,572,31.3548387096774
"1285",2020-01-01,572,37.4516129032258
"1286",2020-02-01,572,29.448275862069
"1287",2020-03-01,572,21.1
"1288",2020-04-01,572,15.9333333333333
"1289",2020-05-01,572,10.9642857142857
"1290",2020-06-01,572,8.74074074074074
"1291",2020-07-01,572,13
"1292",2020-08-01,572,10.2258064516129
"1293",2020-09-01,572,12.5
"1294",2020-10-01,572,9.93548387096774
"1295",2020-11-01,572,23.1333333333333
"1296",2020-12-01,572,21.4193548387097
"1297",2019-01-01,545,NA
"1298",2019-02-01,545,NA
"1299",2019-03-01,545,NA
"1300",2019-04-01,545,NA
"1301",2019-05-01,545,NA
"1302",2019-06-01,545,NA
"1303",2019-07-01,545,NA
"1304",2019-08-01,545,NA
"1305",2019-09-01,545,NA
"1306",2019-10-01,545,NA
"1307",2019-11-01,545,NA
"1308",2019-12-01,545,NA
"1309",2020-01-01,545,NA
"1310",2020-02-01,545,NA
"1311",2020-03-01,545,NA
"1312",2020-04-01,545,NA
"1313",2020-05-01,545,NA
"1314",2020-06-01,545,NA
"1315",2020-07-01,545,NA
"1316",2020-08-01,545,NA
"1317",2020-09-01,545,NA
"1318",2020-10-01,545,NA
"1319",2020-11-01,545,NA
"1320",2020-12-01,545,NA
"1321",2019-01-01,659,46.9032258064516
"1322",2019-02-01,659,51.3214285714286
"1323",2019-03-01,659,37.6129032258064
"1324",2019-04-01,659,22.5666666666667
"1325",2019-05-01,659,16.8695652173913
"1326",2019-06-01,659,28.9166666666667
"1327",2019-07-01,659,25.0967741935484
"1328",2019-08-01,659,29.4285714285714
"1329",2019-09-01,659,20.3636363636364
"1330",2019-10-01,659,28.1290322580645
"1331",2019-11-01,659,20.7
"1332",2019-12-01,659,42.8965517241379
"1333",2020-01-01,659,47.258064516129
"1334",2020-02-01,659,45.9583333333333
"1335",2020-03-01,659,31.3666666666667
"1336",2020-04-01,659,24.4615384615385
"1337",2020-05-01,659,15.741935483871
"1338",2020-06-01,659,10.1071428571429
"1339",2020-07-01,659,18.4516129032258
"1340",2020-08-01,659,15.6774193548387
"1341",2020-09-01,659,20.2413793103448
"1342",2020-10-01,659,30.3928571428571
"1343",2020-11-01,659,50.6
"1344",2020-12-01,659,36.3870967741936
"1345",2019-01-01,596,41.0322580645161
"1346",2019-02-01,596,48.1071428571429
"1347",2019-03-01,596,33.0645161290323
"1348",2019-04-01,596,19.2666666666667
"1349",2019-05-01,596,13.4193548387097
"1350",2019-06-01,596,27.9
"1351",2019-07-01,596,22.5161290322581
"1352",2019-08-01,596,18.4814814814815
"1353",2019-09-01,596,22.0333333333333
"1354",2019-10-01,596,22.1935483870968
"1355",2019-11-01,596,15.2083333333333
"1356",2019-12-01,596,34.6451612903226
"1357",2020-01-01,596,53.741935483871
"1358",2020-02-01,596,42.2413793103448
"1359",2020-03-01,596,29.258064516129
"1360",2020-04-01,596,24.7333333333333
"1361",2020-05-01,596,17.3
"1362",2020-06-01,596,13.5185185185185
"1363",2020-07-01,596,18.8214285714286
"1364",2020-08-01,596,18.3448275862069
"1365",2020-09-01,596,22.1
"1366",2020-10-01,596,23.3571428571429
"1367",2020-11-01,596,51.64
"1368",2020-12-01,596,33.0967741935484
"1369",2019-01-01,708,51.1290322580645
"1370",2019-02-01,708,51.1785714285714
"1371",2019-03-01,708,24.7407407407407
"1372",2019-04-01,708,18.1304347826087
"1373",2019-05-01,708,15.4583333333333
"1374",2019-06-01,708,21.8846153846154
"1375",2019-07-01,708,24.5925925925926
"1376",2019-08-01,708,18.4137931034483
"1377",2019-09-01,708,21.9666666666667
"1378",2019-10-01,708,28.9285714285714
"1379",2019-11-01,708,15.0454545454545
"1380",2019-12-01,708,40.9354838709677
"1381",2020-01-01,708,67.0967741935484
"1382",2020-02-01,708,50.3703703703704
"1383",2020-03-01,708,31.3548387096774
"1384",2020-04-01,708,23.9655172413793
"1385",2020-05-01,708,15.1724137931034
"1386",2020-06-01,708,16.1
"1387",2020-07-01,708,20.6666666666667
"1388",2020-08-01,708,16.7142857142857
"1389",2020-09-01,708,25
"1390",2020-10-01,708,24
"1391",2020-11-01,708,46.9615384615385
"1392",2020-12-01,708,31
"1393",2019-01-01,643,56.9677419354839
"1394",2019-02-01,643,67.9642857142857
"1395",2019-03-01,643,39.0322580645161
"1396",2019-04-01,643,25.5333333333333
"1397",2019-05-01,643,19.8709677419355
"1398",2019-06-01,643,33.6896551724138
"1399",2019-07-01,643,29.0645161290323
"1400",2019-08-01,643,24.2142857142857
"1401",2019-09-01,643,28.7333333333333
"1402",2019-10-01,643,37.7241379310345
"1403",2019-11-01,643,23.6551724137931
"1404",2019-12-01,643,41.1935483870968
"1405",2020-01-01,643,65.741935483871
"1406",2020-02-01,643,49.0689655172414
"1407",2020-03-01,643,29.1612903225806
"1408",2020-04-01,643,23.1666666666667
"1409",2020-05-01,643,17.258064516129
"1410",2020-06-01,643,18.0357142857143
"1411",2020-07-01,643,19.8064516129032
"1412",2020-08-01,643,20.1
"1413",2020-09-01,643,29.5
"1414",2020-10-01,643,29.1612903225806
"1415",2020-11-01,643,52.2
"1416",2020-12-01,643,28.5161290322581
"1417",2019-01-01,642,49.0322580645161
"1418",2019-02-01,642,54.6785714285714
"1419",2019-03-01,642,28.5483870967742
"1420",2019-04-01,642,21.3928571428571
"1421",2019-05-01,642,14.0645161290323
"1422",2019-06-01,642,24.28
"1423",2019-07-01,642,22.2666666666667
"1424",2019-08-01,642,20.962962962963
"1425",2019-09-01,642,25.1304347826087
"1426",2019-10-01,642,27.4615384615385
"1427",2019-11-01,642,22.0333333333333
"1428",2019-12-01,642,37.9677419354839
"1429",2020-01-01,642,65.9666666666667
"1430",2020-02-01,642,44.2413793103448
"1431",2020-03-01,642,30.8666666666667
"1432",2020-04-01,642,23.0666666666667
"1433",2020-05-01,642,14.9677419354839
"1434",2020-06-01,642,11.8666666666667
"1435",2020-07-01,642,17.9
"1436",2020-08-01,642,18.2413793103448
"1437",2020-09-01,642,28.7586206896552
"1438",2020-10-01,642,25.8620689655172
"1439",2020-11-01,642,51.4666666666667
"1440",2020-12-01,642,29.3548387096774
"1441",2019-01-01,1274,NA
"1442",2019-02-01,1274,NA
"1443",2019-03-01,1274,NA
"1444",2019-04-01,1274,NA
"1445",2019-05-01,1274,NA
"1446",2019-06-01,1274,NA
"1447",2019-07-01,1274,NA
"1448",2019-08-01,1274,NA
"1449",2019-09-01,1274,NA
"1450",2019-10-01,1274,NA
"1451",2019-11-01,1274,NA
"1452",2019-12-01,1274,NA
"1453",2020-01-01,1274,NA
"1454",2020-02-01,1274,NA
"1455",2020-03-01,1274,NA
"1456",2020-04-01,1274,NA
"1457",2020-05-01,1274,NA
"1458",2020-06-01,1274,NA
"1459",2020-07-01,1274,NA
"1460",2020-08-01,1274,NA
"1461",2020-09-01,1274,NA
"1462",2020-10-01,1274,NA
"1463",2020-11-01,1274,NA
"1464",2020-12-01,1274,NA
"1465",2019-01-01,695,45.0322580645161
"1466",2019-02-01,695,49.4642857142857
"1467",2019-03-01,695,39.9677419354839
"1468",2019-04-01,695,17.9
"1469",2019-05-01,695,11.3913043478261
"1470",2019-06-01,695,24.1666666666667
"1471",2019-07-01,695,19.8
"1472",2019-08-01,695,19.5806451612903
"1473",2019-09-01,695,21.4
"1474",2019-10-01,695,27.0322580645161
"1475",2019-11-01,695,14.6551724137931
"1476",2019-12-01,695,34.4193548387097
"1477",2020-01-01,695,56.9677419354839
"1478",2020-02-01,695,50.9655172413793
"1479",2020-03-01,695,32.5483870967742
"1480",2020-04-01,695,25.8666666666667
"1481",2020-05-01,695,16.5806451612903
"1482",2020-06-01,695,15.4333333333333
"1483",2020-07-01,695,16.3548387096774
"1484",2020-08-01,695,18.3666666666667
"1485",2020-09-01,695,23.3214285714286
"1486",2020-10-01,695,34.7407407407407
"1487",2020-11-01,695,48.0666666666667
"1488",2020-12-01,695,33.0322580645161
"1489",2019-01-01,661,60.4838709677419
"1490",2019-02-01,661,74.8846153846154
"1491",2019-03-01,661,45.6451612903226
"1492",2019-04-01,661,31.625
"1493",2019-05-01,661,20.8888888888889
