"","Date","IDStation","PM2.5"
"853",2020-01-01,531,NA
"854",2020-02-01,531,NA
"855",2020-03-01,531,NA
"856",2020-04-01,531,NA
"857",2020-05-01,531,NA
"858",2020-06-01,531,NA
"859",2020-07-01,531,NA
"860",2020-08-01,531,NA
"861",2020-09-01,531,NA
"862",2020-10-01,531,NA
"863",2020-11-01,531,NA
"864",2020-12-01,531,NA
"865",2019-01-01,1265,40.4193548387097
"866",2019-02-01,1265,42.9615384615385
"867",2019-03-01,1265,22.6451612903226
"868",2019-04-01,1265,16.8
"869",2019-05-01,1265,11.1290322580645
"870",2019-06-01,1265,16.6333333333333
"871",2019-07-01,1265,16.6451612903226
"872",2019-08-01,1265,15.3103448275862
"873",2019-09-01,1265,18.9
"874",2019-10-01,1265,21.9
"875",2019-11-01,1265,16.6538461538462
"876",2019-12-01,1265,31.8064516129032
"877",2020-01-01,1265,51.0344827586207
"878",2020-02-01,1265,33.8620689655172
"879",2020-03-01,1265,24.4516129032258
"880",2020-04-01,1265,18.3448275862069
"881",2020-05-01,1265,12.7096774193548
"882",2020-06-01,1265,11.5
"883",2020-07-01,1265,13.7096774193548
"884",2020-08-01,1265,15.5161290322581
"885",2020-09-01,1265,22.4285714285714
"886",2020-10-01,1265,20.6296296296296
"887",2020-11-01,1265,40.3333333333333
"888",2020-12-01,1265,29.5666666666667
"889",2019-01-01,600,33.741935483871
"890",2019-02-01,600,35.0357142857143
"891",2019-03-01,600,16.1666666666667
"892",2019-04-01,600,9.46666666666667
"893",2019-05-01,600,4.90322580645161
"894",2019-06-01,600,10.5
"895",2019-07-01,600,9.96774193548387
"896",2019-08-01,600,8.45161290322581
"897",2019-09-01,600,12.4827586206897
"898",2019-10-01,600,12.1612903225806
"899",2019-11-01,600,8.8
"900",2019-12-01,600,23.2903225806452
"901",2020-01-01,600,42.8387096774194
"902",2020-02-01,600,25.3793103448276
"903",2020-03-01,600,15.0967741935484
"904",2020-04-01,600,13.1
"905",2020-05-01,600,6.54838709677419
"906",2020-06-01,600,6.2
"907",2020-07-01,600,8.60714285714286
"908",2020-08-01,600,11.3225806451613
"909",2020-09-01,600,14.1034482758621
"910",2020-10-01,600,12.741935483871
"911",2020-11-01,600,31.6
"912",2020-12-01,600,20.6774193548387
"913",2019-01-01,657,NA
"914",2019-02-01,657,NA
"915",2019-03-01,657,NA
"916",2019-04-01,657,NA
"917",2019-05-01,657,NA
"918",2019-06-01,657,NA
"919",2019-07-01,657,NA
"920",2019-08-01,657,NA
"921",2019-09-01,657,NA
"922",2019-10-01,657,NA
"923",2019-11-01,657,NA
"924",2019-12-01,657,NA
"925",2020-01-01,657,NA
"926",2020-02-01,657,NA
"927",2020-03-01,657,NA
"928",2020-04-01,657,NA
"929",2020-05-01,657,NA
"930",2020-06-01,657,NA
"931",2020-07-01,657,NA
"932",2020-08-01,657,NA
"933",2020-09-01,657,NA
"934",2020-10-01,657,NA
"935",2020-11-01,657,NA
"936",2020-12-01,657,NA
"937",2019-01-01,546,NA
"938",2019-02-01,546,NA
"939",2019-03-01,546,NA
"940",2019-04-01,546,NA
"941",2019-05-01,546,NA
"942",2019-06-01,546,NA
"943",2019-07-01,546,NA
"944",2019-08-01,546,NA
"945",2019-09-01,546,NA
"946",2019-10-01,546,NA
"947",2019-11-01,546,NA
"948",2019-12-01,546,NA
"949",2020-01-01,546,NA
"950",2020-02-01,546,NA
"951",2020-03-01,546,NA
"952",2020-04-01,546,NA
"953",2020-05-01,546,NA
"954",2020-06-01,546,NA
"955",2020-07-01,546,NA
"956",2020-08-01,546,NA
"957",2020-09-01,546,NA
"958",2020-10-01,546,NA
"959",2020-11-01,546,NA
"960",2020-12-01,546,NA
"961",2019-01-01,664,NA
"962",2019-02-01,664,NA
"963",2019-03-01,664,NA
"964",2019-04-01,664,NA
"965",2019-05-01,664,NA
"966",2019-06-01,664,NA
"967",2019-07-01,664,NA
"968",2019-08-01,664,NA
"969",2019-09-01,664,NA
"970",2019-10-01,664,NA
"971",2019-11-01,664,NA
"972",2019-12-01,664,NA
"973",2020-01-01,664,NA
"974",2020-02-01,664,NA
"975",2020-03-01,664,NA
"976",2020-04-01,664,NA
"977",2020-05-01,664,NA
"978",2020-06-01,664,NA
"979",2020-07-01,664,NA
"980",2020-08-01,664,NA
"981",2020-09-01,664,NA
"982",2020-10-01,664,NA
"983",2020-11-01,664,NA
"984",2020-12-01,664,NA
"985",2019-01-01,670,42.6451612903226
"986",2019-02-01,670,51.6428571428571
"987",2019-03-01,670,26.258064516129
"988",2019-04-01,670,12.7586206896552
"989",2019-05-01,670,5.34782608695652
"990",2019-06-01,670,11.1818181818182
"991",2019-07-01,670,9.59259259259259
"992",2019-08-01,670,10.4285714285714
"993",2019-09-01,670,11.3
"994",2019-10-01,670,23.1428571428571
"995",2019-11-01,670,14.2142857142857
"996",2019-12-01,670,27.5483870967742
"997",2020-01-01,670,45.3548387096774
"998",2020-02-01,670,29.8620689655172
"999",2020-03-01,670,19.0645161290323
"1000",2020-04-01,670,13.5384615384615
"1001",2020-05-01,670,6.6551724137931
"1002",2020-06-01,670,7.06666666666667
"1003",2020-07-01,670,8.74193548387097
"1004",2020-08-01,670,9.48387096774194
"1005",2020-09-01,670,12.75
"1006",2020-10-01,670,22.9032258064516
"1007",2020-11-01,670,31.7333333333333
"1008",2020-12-01,670,26.9677419354839
"1009",2019-01-01,663,NA
"1010",2019-02-01,663,NA
"1011",2019-03-01,663,NA
"1012",2019-04-01,663,NA
"1013",2019-05-01,663,NA
"1014",2019-06-01,663,NA
"1015",2019-07-01,663,NA
"1016",2019-08-01,663,NA
"1017",2019-09-01,663,NA
"1018",2019-10-01,663,NA
"1019",2019-11-01,663,NA
"1020",2019-12-01,663,NA
"1021",2020-01-01,663,NA
"1022",2020-02-01,663,NA
"1023",2020-03-01,663,NA
"1024",2020-04-01,663,NA
"1025",2020-05-01,663,NA
"1026",2020-06-01,663,NA
"1027",2020-07-01,663,NA
"1028",2020-08-01,663,NA
"1029",2020-09-01,663,NA
"1030",2020-10-01,663,NA
"1031",2020-11-01,663,NA
"1032",2020-12-01,663,NA
"1033",2019-01-01,542,NA
"1034",2019-02-01,542,NA
"1035",2019-03-01,542,NA
"1036",2019-04-01,542,NA
"1037",2019-05-01,542,NA
"1038",2019-06-01,542,NA
"1039",2019-07-01,542,NA
"1040",2019-08-01,542,NA
"1041",2019-09-01,542,NA
"1042",2019-10-01,542,NA
"1043",2019-11-01,542,NA
"1044",2019-12-01,542,NA
"1045",2020-01-01,542,NA
"1046",2020-02-01,542,NA
"1047",2020-03-01,542,NA
"1048",2020-04-01,542,NA
"1049",2020-05-01,542,NA
"1050",2020-06-01,542,NA
"1051",2020-07-01,542,NA
"1052",2020-08-01,542,NA
"1053",2020-09-01,542,NA
"1054",2020-10-01,542,NA
"1055",2020-11-01,542,NA
"1056",2020-12-01,542,NA
"1057",2019-01-01,576,32.8214285714286
"1058",2019-02-01,576,35.75
"1059",2019-03-01,576,20.0740740740741
"1060",2019-04-01,576,14.8
"1061",2019-05-01,576,10.3076923076923
"1062",2019-06-01,576,14.6206896551724
"1063",2019-07-01,576,14.0967741935484
"1064",2019-08-01,576,11.448275862069
"1065",2019-09-01,576,16.4137931034483
"1066",2019-10-01,576,18.0322580645161
"1067",2019-11-01,576,15.0333333333333
"1068",2019-12-01,576,28.7741935483871
"1069",2020-01-01,576,43.258064516129
"1070",2020-02-01,576,30.4137931034483
"1071",2020-03-01,576,19.2903225806452
"1072",2020-04-01,576,14.9333333333333
"1073",2020-05-01,576,8.10344827586207
"1074",2020-06-01,576,8.96666666666667
"1075",2020-07-01,576,12.2903225806452
"1076",2020-08-01,576,10.1290322580645
"1077",2020-09-01,576,12.6
"1078",2020-10-01,576,14.8064516129032
"1079",2020-11-01,576,41.1111111111111
"1080",2020-12-01,576,29.4516129032258
"1081",2019-01-01,705,41.6774193548387
"1082",2019-02-01,705,43.7857142857143
"1083",2019-03-01,705,22.1935483870968
"1084",2019-04-01,705,15.5909090909091
"1085",2019-05-01,705,8.56666666666667
"1086",2019-06-01,705,15.1071428571429
"1087",2019-07-01,705,12.9333333333333
"1088",2019-08-01,705,11
"1089",2019-09-01,705,12.8076923076923
"1090",2019-10-01,705,19.0357142857143
"1091",2019-11-01,705,17.5217391304348
"1092",2019-12-01,705,28.741935483871
"1093",2020-01-01,705,52.2903225806452
"1094",2020-02-01,705,31.6551724137931
"1095",2020-03-01,705,19.3870967741935
"1096",2020-04-01,705,16.2068965517241
"1097",2020-05-01,705,11.08
"1098",2020-06-01,705,9
"1099",2020-07-01,705,11.4
"1100",2020-08-01,705,11.3870967741935
"1101",2020-09-01,705,12.9666666666667
"1102",2020-10-01,705,17.7096774193548
"1103",2020-11-01,705,43.8620689655172
"1104",2020-12-01,705,28.9032258064516
"1105",2019-01-01,528,NA
"1106",2019-02-01,528,NA
"1107",2019-03-01,528,NA
"1108",2019-04-01,528,NA
"1109",2019-05-01,528,NA
"1110",2019-06-01,528,NA
"1111",2019-07-01,528,NA
"1112",2019-08-01,528,NA
"1113",2019-09-01,528,NA
"1114",2019-10-01,528,NA
"1115",2019-11-01,528,NA
"1116",2019-12-01,528,NA
"1117",2020-01-01,528,NA
"1118",2020-02-01,528,NA
"1119",2020-03-01,528,NA
"1120",2020-04-01,528,NA
"1121",2020-05-01,528,NA
"1122",2020-06-01,528,NA
"1123",2020-07-01,528,NA
"1124",2020-08-01,528,NA
"1125",2020-09-01,528,NA
"1126",2020-10-01,528,NA
"1127",2020-11-01,528,NA
"1128",2020-12-01,528,NA
"1129",2019-01-01,548,42.4193548387097
"1130",2019-02-01,548,42.8928571428571
"1131",2019-03-01,548,20.4666666666667
"1132",2019-04-01,548,15.6333333333333
"1133",2019-05-01,548,10.4
"1134",2019-06-01,548,14.7407407407407
"1135",2019-07-01,548,11.0689655172414
"1136",2019-08-01,548,9.20689655172414
"1137",2019-09-01,548,16.3928571428571
"1138",2019-10-01,548,20.1612903225806
"1139",2019-11-01,548,17.2666666666667
"1140",2019-12-01,548,30.4
"1141",2020-01-01,548,58.1666666666667
"1142",2020-02-01,548,36.6206896551724
"1143",2020-03-01,548,23.6296296296296
"1144",2020-04-01,548,17.0689655172414
"1145",2020-05-01,548,10.125
"1146",2020-06-01,548,8.36
"1147",2020-07-01,548,13.0322580645161
"1148",2020-08-01,548,11.9677419354839
"1149",2020-09-01,548,17.3448275862069
"1150",2020-10-01,548,24.2666666666667
"1151",2020-11-01,548,49.2
"1152",2020-12-01,548,34.741935483871
"1153",2019-01-01,539,NA
"1154",2019-02-01,539,NA
"1155",2019-03-01,539,NA
"1156",2019-04-01,539,NA
"1157",2019-05-01,539,NA
"1158",2019-06-01,539,NA
"1159",2019-07-01,539,NA
"1160",2019-08-01,539,NA
"1161",2019-09-01,539,NA
"1162",2019-10-01,539,NA
"1163",2019-11-01,539,NA
"1164",2019-12-01,539,NA
"1165",2020-01-01,539,NA
"1166",2020-02-01,539,NA
"1167",2020-03-01,539,NA
"1168",2020-04-01,539,NA
"1169",2020-05-01,539,NA
"1170",2020-06-01,539,NA
"1171",2020-07-01,539,NA
"1172",2020-08-01,539,NA
"1173",2020-09-01,539,NA
"1174",2020-10-01,539,NA
"1175",2020-11-01,539,NA
"1176",2020-12-01,539,NA
"1177",2019-01-01,501,NA
"1178",2019-02-01,501,NA
"1179",2019-03-01,501,NA
"1180",2019-04-01,501,NA
"1181",2019-05-01,501,NA
"1182",2019-06-01,501,NA
"1183",2019-07-01,501,NA
"1184",2019-08-01,501,NA
"1185",2019-09-01,501,NA
"1186",2019-10-01,501,NA
"1187",2019-11-01,501,NA
"1188",2019-12-01,501,NA
"1189",2020-01-01,501,NA
"1190",2020-02-01,501,NA
"1191",2020-03-01,501,NA
"1192",2020-04-01,501,NA
"1193",2020-05-01,501,NA
"1194",2020-06-01,501,NA
"1195",2020-07-01,501,NA
"1196",2020-08-01,501,NA
"1197",2020-09-01,501,NA
"1198",2020-10-01,501,NA
"1199",2020-11-01,501,NA
"1200",2020-12-01,501,NA
"1201",2019-01-01,681,8
"1202",2019-02-01,681,10.5
"1203",2019-03-01,681,10.6129032258065
"1204",2019-04-01,681,11.6071428571429
"1205",2019-05-01,681,8.29032258064516
"1206",2019-06-01,681,16.7666666666667
"1207",2019-07-01,681,15.1538461538462
"1208",2019-08-01,681,10
"1209",2019-09-01,681,13
"1210",2019-10-01,681,8.5
"1211",2019-11-01,681,2.5
"1212",2019-12-01,681,5.16
"1213",2020-01-01,681,5.67741935483871
"1214",2020-02-01,681,11.1034482758621
"1215",2020-03-01,681,12.1666666666667
"1216",2020-04-01,681,17.5
"1217",2020-05-01,681,10.3333333333333
"1218",2020-06-01,681,7.36666666666667
"1219",2020-07-01,681,10.3793103448276
"1220",2020-08-01,681,6.87096774193548
"1221",2020-09-01,681,8.33333333333333
"1222",2020-10-01,681,2.26086956521739
"1223",2020-11-01,681,9.10344827586207
"1224",2020-12-01,681,1.75
"1225",2019-01-01,674,33.6
"1226",2019-02-01,674,35.1481481481481
"1227",2019-03-01,674,17.1290322580645
"1228",2019-04-01,674,11.5925925925926
"1229",2019-05-01,674,8.26666666666667
"1230",2019-06-01,674,12.4347826086957
"1231",2019-07-01,674,17.6923076923077
"1232",2019-08-01,674,15.28
"1233",2019-09-01,674,18.5333333333333
"1234",2019-10-01,674,21.8214285714286
"1235",2019-11-01,674,18.2857142857143
"1236",2019-12-01,674,31.6
"1237",2020-01-01,674,52.5483870967742
"1238",2020-02-01,674,34.2758620689655
"1239",2020-03-01,674,22.7307692307692
"1240",2020-04-01,674,19.1034482758621
"1241",2020-05-01,674,9.84
"1242",2020-06-01,674,9.66666666666667
"1243",2020-07-01,674,12.5925925925926
"1244",2020-08-01,674,10.7096774193548
"1245",2020-09-01,674,12.8666666666667
"1246",2020-10-01,674,17.962962962963
"1247",2020-11-01,674,34.7142857142857
"1248",2020-12-01,674,31.4736842105263
"1249",2019-01-01,1374,NA
"1250",2019-02-01,1374,NA
"1251",2019-03-01,1374,NA
"1252",2019-04-01,1374,NA
"1253",2019-05-01,1374,NA
"1254",2019-06-01,1374,NA
"1255",2019-07-01,1374,NA
"1256",2019-08-01,1374,NA
"1257",2019-09-01,1374,NA
"1258",2019-10-01,1374,NA
"1259",2019-11-01,1374,NA
"1260",2019-12-01,1374,NA
"1261",2020-01-01,1374,NA
"1262",2020-02-01,1374,NA
"1263",2020-03-01,1374,NA
"1264",2020-04-01,1374,NA
"1265",2020-05-01,1374,NA
"1266",2020-06-01,1374,NA
"1267",2020-07-01,1374,NA
"1268",2020-08-01,1374,NA
"1269",2020-09-01,1374,NA
"1270",2020-10-01,1374,NA
"1271",2020-11-01,1374,NA
"1272",2020-12-01,1374,NA
"1273",2019-01-01,572,NA
"1274",2019-02-01,572,NA
"1275",2019-03-01,572,NA
"1276",2019-04-01,572,NA
"1277",2019-05-01,572,NA
"1278",2019-06-01,572,NA
"1279",2019-07-01,572,NA
"1280",2019-08-01,572,NA
"1281",2019-09-01,572,NA
"1282",2019-10-01,572,NA
"1283",2019-11-01,572,NA
"1284",2019-12-01,572,NA
"1285",2020-01-01,572,NA
"1286",2020-02-01,572,NA
"1287",2020-03-01,572,NA
"1288",2020-04-01,572,NA
"1289",2020-05-01,572,NA
"1290",2020-06-01,572,NA
"1291",2020-07-01,572,NA
"1292",2020-08-01,572,NA
"1293",2020-09-01,572,NA
"1294",2020-10-01,572,NA
"1295",2020-11-01,572,NA
"1296",2020-12-01,572,NA
"1297",2019-01-01,545,NA
"1298",2019-02-01,545,NA
"1299",2019-03-01,545,NA
"1300",2019-04-01,545,NA
"1301",2019-05-01,545,NA
"1302",2019-06-01,545,NA
"1303",2019-07-01,545,NA
"1304",2019-08-01,545,NA
"1305",2019-09-01,545,NA
"1306",2019-10-01,545,NA
"1307",2019-11-01,545,NA
"1308",2019-12-01,545,NA
"1309",2020-01-01,545,NA
"1310",2020-02-01,545,NA
"1311",2020-03-01,545,NA
"1312",2020-04-01,545,NA
"1313",2020-05-01,545,NA
"1314",2020-06-01,545,NA
"1315",2020-07-01,545,NA
"1316",2020-08-01,545,NA
"1317",2020-09-01,545,NA
"1318",2020-10-01,545,NA
"1319",2020-11-01,545,NA
"1320",2020-12-01,545,NA
"1321",2019-01-01,659,NA
"1322",2019-02-01,659,NA
"1323",2019-03-01,659,NA
"1324",2019-04-01,659,NA
"1325",2019-05-01,659,NA
"1326",2019-06-01,659,NA
"1327",2019-07-01,659,NA
"1328",2019-08-01,659,NA
"1329",2019-09-01,659,NA
"1330",2019-10-01,659,NA
"1331",2019-11-01,659,NA
"1332",2019-12-01,659,NA
"1333",2020-01-01,659,NA
"1334",2020-02-01,659,NA
"1335",2020-03-01,659,NA
"1336",2020-04-01,659,NA
"1337",2020-05-01,659,NA
"1338",2020-06-01,659,NA
"1339",2020-07-01,659,NA
"1340",2020-08-01,659,NA
"1341",2020-09-01,659,NA
"1342",2020-10-01,659,NA
"1343",2020-11-01,659,NA
"1344",2020-12-01,659,NA
"1345",2019-01-01,596,NA
"1346",2019-02-01,596,NA
"1347",2019-03-01,596,NA
"1348",2019-04-01,596,NA
"1349",2019-05-01,596,NA
"1350",2019-06-01,596,NA
"1351",2019-07-01,596,NA
"1352",2019-08-01,596,NA
"1353",2019-09-01,596,NA
"1354",2019-10-01,596,NA
"1355",2019-11-01,596,NA
"1356",2019-12-01,596,NA
"1357",2020-01-01,596,NA
"1358",2020-02-01,596,NA
"1359",2020-03-01,596,NA
"1360",2020-04-01,596,NA
"1361",2020-05-01,596,NA
"1362",2020-06-01,596,NA
"1363",2020-07-01,596,NA
"1364",2020-08-01,596,NA
"1365",2020-09-01,596,NA
"1366",2020-10-01,596,NA
"1367",2020-11-01,596,NA
"1368",2020-12-01,596,NA
"1369",2019-01-01,708,NA
"1370",2019-02-01,708,NA
"1371",2019-03-01,708,NA
"1372",2019-04-01,708,NA
"1373",2019-05-01,708,NA
"1374",2019-06-01,708,NA
"1375",2019-07-01,708,NA
"1376",2019-08-01,708,NA
"1377",2019-09-01,708,NA
"1378",2019-10-01,708,NA
"1379",2019-11-01,708,NA
"1380",2019-12-01,708,NA
"1381",2020-01-01,708,NA
"1382",2020-02-01,708,NA
"1383",2020-03-01,708,NA
"1384",2020-04-01,708,NA
"1385",2020-05-01,708,NA
"1386",2020-06-01,708,NA
"1387",2020-07-01,708,NA
"1388",2020-08-01,708,NA
"1389",2020-09-01,708,NA
"1390",2020-10-01,708,NA
"1391",2020-11-01,708,NA
"1392",2020-12-01,708,NA
"1393",2019-01-01,643,NA
"1394",2019-02-01,643,NA
"1395",2019-03-01,643,NA
"1396",2019-04-01,643,NA
"1397",2019-05-01,643,NA
"1398",2019-06-01,643,NA
"1399",2019-07-01,643,NA
"1400",2019-08-01,643,NA
"1401",2019-09-01,643,NA
"1402",2019-10-01,643,NA
"1403",2019-11-01,643,NA
"1404",2019-12-01,643,NA
"1405",2020-01-01,643,NA
"1406",2020-02-01,643,NA
"1407",2020-03-01,643,NA
"1408",2020-04-01,643,NA
"1409",2020-05-01,643,NA
"1410",2020-06-01,643,NA
"1411",2020-07-01,643,NA
"1412",2020-08-01,643,NA
"1413",2020-09-01,643,NA
"1414",2020-10-01,643,NA
"1415",2020-11-01,643,NA
"1416",2020-12-01,643,NA
"1417",2019-01-01,642,43.1290322580645
"1418",2019-02-01,642,47.1428571428571
"1419",2019-03-01,642,22.5666666666667
"1420",2019-04-01,642,16.44
"1421",2019-05-01,642,9.76666666666667
"1422",2019-06-01,642,13.9583333333333
"1423",2019-07-01,642,16.5555555555556
"1424",2019-08-01,642,16
"1425",2019-09-01,642,19.2631578947368
"1426",2019-10-01,642,21
"1427",2019-11-01,642,16.9666666666667
"1428",2019-12-01,642,32.5238095238095
"1429",2020-01-01,642,52.8333333333333
"1430",2020-02-01,642,34.7586206896552
"1431",2020-03-01,642,19.2
"1432",2020-04-01,642,17.2
"1433",2020-05-01,642,9.2
"1434",2020-06-01,642,8.57692307692308
"1435",2020-07-01,642,10.5
"1436",2020-08-01,642,8.88
"1437",2020-09-01,642,19.0357142857143
"1438",2020-10-01,642,20.6538461538462
"1439",2020-11-01,642,42.4666666666667
"1440",2020-12-01,642,28.1739130434783
"1441",2019-01-01,1274,NA
"1442",2019-02-01,1274,NA
"1443",2019-03-01,1274,NA
"1444",2019-04-01,1274,NA
"1445",2019-05-01,1274,NA
"1446",2019-06-01,1274,NA
"1447",2019-07-01,1274,NA
"1448",2019-08-01,1274,NA
"1449",2019-09-01,1274,NA
"1450",2019-10-01,1274,NA
"1451",2019-11-01,1274,NA
"1452",2019-12-01,1274,NA
"1453",2020-01-01,1274,NA
"1454",2020-02-01,1274,NA
"1455",2020-03-01,1274,NA
"1456",2020-04-01,1274,NA
"1457",2020-05-01,1274,NA
"1458",2020-06-01,1274,NA
"1459",2020-07-01,1274,NA
"1460",2020-08-01,1274,NA
"1461",2020-09-01,1274,NA
"1462",2020-10-01,1274,NA
"1463",2020-11-01,1274,NA
"1464",2020-12-01,1274,NA
"1465",2019-01-01,695,39
"1466",2019-02-01,695,37.1785714285714
"1467",2019-03-01,695,27.4516129032258
"1468",2019-04-01,695,14.5
"1469",2019-05-01,695,10
"1470",2019-06-01,695,15.5
"1471",2019-07-01,695,14.4666666666667
"1472",2019-08-01,695,13.7741935483871
"1473",2019-09-01,695,16.7241379310345
"1474",2019-10-01,695,22.16
"1475",2019-11-01,695,13.3103448275862
"1476",2019-12-01,695,23.3548387096774
"1477",2020-01-01,695,44.3225806451613
"1478",2020-02-01,695,36.0344827586207
"1479",2020-03-01,695,20.5806451612903
"1480",2020-04-01,695,16.6
"1481",2020-05-01,695,8.96666666666667
"1482",2020-06-01,695,9.5
"1483",2020-07-01,695,10.0645161290323
"1484",2020-08-01,695,10.2333333333333
"1485",2020-09-01,695,11.8333333333333
"1486",2020-10-01,695,20.4642857142857
"1487",2020-11-01,695,34.9333333333333
"1488",2020-12-01,695,25.8387096774194
"1489",2019-01-01,661,NA
"1490",2019-02-01,661,NA
"1491",2019-03-01,661,NA
"1492",2019-04-01,661,NA
"1493",2019-05-01,661,NA
"1494",2019-06-01,661,NA
"1495",2019-07-01,661,NA
"1496",2019-08-01,661,NA
"1497",2019-09-01,661,NA
"1498",2019-10-01,661,NA
"1499",2019-11-01,661,NA
"1500",2019-12-01,661,NA
"1501",2020-01-01,661,NA
"1502",2020-02-01,661,NA
"1503",2020-03-01,661,NA
"1504",2020-04-01,661,NA
"1505",2020-05-01,661,NA
"1506",2020-06-01,661,NA
"1507",2020-07-01,661,NA
"1508",2020-08-01,661,NA
"1509",2020-09-01,661,NA
"1510",2020-10-01,661,NA
"1511",2020-11-01,661,NA
"1512",2020-12-01,661,NA
"1513",2019-01-01,514,NA
"1514",2019-02-01,514,NA
"1515",2019-03-01,514,NA
"1516",2019-04-01,514,NA
"1517",2019-05-01,514,NA
"1518",2019-06-01,514,NA
"1519",2019-07-01,514,NA
"1520",2019-08-01,514,NA
"1521",2019-09-01,514,NA
"1522",2019-10-01,514,NA
"1523",2019-11-01,514,NA
"1524",2019-12-01,514,NA
"1525",2020-01-01,514,NA
"1526",2020-02-01,514,NA
"1527",2020-03-01,514,NA
"1528",2020-04-01,514,NA
"1529",2020-05-01,514,NA
"1530",2020-06-01,514,NA
"1531",2020-07-01,514,NA
"1532",2020-08-01,514,NA
"1533",2020-09-01,514,NA
"1534",2020-10-01,514,NA
"1535",2020-11-01,514,NA
"1536",2020-12-01,514,NA
"1537",2019-01-01,606,NA
"1538",2019-02-01,606,NA
"1539",2019-03-01,606,NA
"1540",2019-04-01,606,NA
"1541",2019-05-01,606,NA
"1542",2019-06-01,606,NA
"1543",2019-07-01,606,NA
"1544",2019-08-01,606,NA
"1545",2019-09-01,606,NA
"1546",2019-10-01,606,NA
"1547",2019-11-01,606,NA
"1548",2019-12-01,606,NA
"1549",2020-01-01,606,NA
"1550",2020-02-01,606,NA
"1551",2020-03-01,606,NA
"1552",2020-04-01,606,NA
"1553",2020-05-01,606,NA
"1554",2020-06-01,606,NA
"1555",2020-07-01,606,NA
"1556",2020-08-01,606,NA
"1557",2020-09-01,606,NA
"1558",2020-10-01,606,NA
"1559",2020-11-01,606,NA
"1560",2020-12-01,606,NA
"1561",2019-01-01,598,NA
"1562",2019-02-01,598,NA
"1563",2019-03-01,598,NA
"1564",2019-04-01,598,NA
"1565",2019-05-01,598,NA
"1566",2019-06-01,598,NA
"1567",2019-07-01,598,NA
"1568",2019-08-01,598,NA
"1569",2019-09-01,598,NA
"1570",2019-10-01,598,NA
"1571",2019-11-01,598,NA
"1572",2019-12-01,598,NA
"1573",2020-01-01,598,NA
"1574",2020-02-01,598,NA
"1575",2020-03-01,598,NA
"1576",2020-04-01,598,NA
"1577",2020-05-01,598,NA
"1578",2020-06-01,598,NA
"1579",2020-07-01,598,NA
"1580",2020-08-01,598,NA
"1581",2020-09-01,598,NA
"1582",2020-10-01,598,NA
"1583",2020-11-01,598,NA
"1584",2020-12-01,598,NA
"1585",2019-01-01,693,35.8709677419355
"1586",2019-02-01,693,34.3333333333333
"1587",2019-03-01,693,16.741935483871
"1588",2019-04-01,693,12.4166666666667
"1589",2019-05-01,693,8.38709677419355
"1590",2019-06-01,693,16
"1591",2019-07-01,693,17.4642857142857
"1592",2019-08-01,693,15
"1593",2019-09-01,693,15.3214285714286
"1594",2019-10-01,693,22.8064516129032
"1595",2019-11-01,693,16.76
"1596",2019-12-01,693,32.2258064516129
"1597",2020-01-01,693,50.7
"1598",2020-02-01,693,34.3103448275862
"1599",2020-03-01,693,21.0967741935484
"1600",2020-04-01,693,16.5666666666667
"1601",2020-05-01,693,11.4193548387097
"1602",2020-06-01,693,10.2333333333333
"1603",2020-07-01,693,11.7857142857143
"1604",2020-08-01,693,11.2333333333333
"1605",2020-09-01,693,13.9
"1606",2020-10-01,693,14.4230769230769
"1607",2020-11-01,693,41.6296296296296
"1608",2020-12-01,693,24.8214285714286
"1609",2019-01-01,654,NA
"1610",2019-02-01,654,NA
"1611",2019-03-01,654,NA
"1612",2019-04-01,654,NA
"1613",2019-05-01,654,NA
"1614",2019-06-01,654,NA
"1615",2019-07-01,654,NA
"1616",2019-08-01,654,NA
"1617",2019-09-01,654,NA
"1618",2019-10-01,654,NA
"1619",2019-11-01,654,NA
"1620",2019-12-01,654,NA
"1621",2020-01-01,654,NA
"1622",2020-02-01,654,NA
"1623",2020-03-01,654,NA
"1624",2020-04-01,654,NA
"1625",2020-05-01,654,NA
"1626",2020-06-01,654,NA
"1627",2020-07-01,654,NA
"1628",2020-08-01,654,NA
"1629",2020-09-01,654,NA
"1630",2020-10-01,654,NA
"1631",2020-11-01,654,NA
"1632",2020-12-01,654,NA
"1633",2019-01-01,554,35.9655172413793
"1634",2019-02-01,554,35.1428571428571
"1635",2019-03-01,554,14.6129032258065
"1636",2019-04-01,554,12.0666666666667
"1637",2019-05-01,554,7.06451612903226
"1638",2019-06-01,554,11.9666666666667
"1639",2019-07-01,554,10.2258064516129
"1640",2019-08-01,554,9.62068965517241
"1641",2019-09-01,554,12.3
"1642",2019-10-01,554,13.5172413793103
"1643",2019-11-01,554,13.4
"1644",2019-12-01,554,26.3333333333333
"1645",2020-01-01,554,44.9354838709677
"1646",2020-02-01,554,30.7307692307692
"1647",2020-03-01,554,18.7586206896552
"1648",2020-04-01,554,14.75
"1649",2020-05-01,554,7.38709677419355
"1650",2020-06-01,554,6.46666666666667
"1651",2020-07-01,554,8.7741935483871
"1652",2020-08-01,554,7.90322580645161
"1653",2020-09-01,554,11.0333333333333
"1654",2020-10-01,554,15.25
"1655",2020-11-01,554,43.5
"1656",2020-12-01,554,33.64
"1657",2019-01-01,703,37.3103448275862
