"","Date","IDStation","NOx"
"716",2020-08-01,687,13.9091520861373
"717",2020-09-01,687,19.9395833333333
"718",2020-10-01,687,32.3
"719",2020-11-01,687,60.1604316546763
"720",2020-12-01,687,77.4240277777778
"721",2019-01-01,682,56.8119623655914
"722",2019-02-01,682,42.7967164179104
"723",2019-03-01,682,24.0122476446837
"724",2019-04-01,682,20.8719373219373
"725",2019-05-01,682,14.5681338028169
"726",2019-06-01,682,16.0887464387464
"727",2019-07-01,682,12.6252808988764
"728",2019-08-01,682,10.0635752688172
"729",2019-09-01,682,12.2243055555556
"730",2019-10-01,682,18.8371467025572
"731",2019-11-01,682,27.3684283727399
"732",2019-12-01,682,45.1955585464334
"733",2020-01-01,682,57.9353494623656
"734",2020-02-01,682,31.6165467625899
"735",2020-03-01,682,13.3059139784946
"736",2020-04-01,682,14.9906815020862
"737",2020-05-01,682,13.052688172043
"738",2020-06-01,682,9.86796657381616
"739",2020-07-01,682,8.39940476190476
"740",2020-08-01,682,6.9990264255911
"741",2020-09-01,682,12.6658333333333
"742",2020-10-01,682,20.1467532467532
"743",2020-11-01,682,30.0423611111111
"744",2020-12-01,682,37.6754032258064
"745",2019-01-01,595,77.6543010752688
"746",2019-02-01,595,77.9104166666667
"747",2019-03-01,595,34.1509408602151
"748",2019-04-01,595,19.4371830985916
"749",2019-05-01,595,17.6235714285714
"750",2019-06-01,595,14.1578549848943
"751",2019-07-01,595,15.7506720430108
"752",2019-08-01,595,10.6896032831737
"753",2019-09-01,595,20.1995786516854
"754",2019-10-01,595,35.0013440860215
"755",2019-11-01,595,57.5566091954023
"756",2019-12-01,595,91.0798387096774
"757",2020-01-01,595,140.744086021505
"758",2020-02-01,595,59.2575539568345
"759",2020-03-01,595,24.4654054054054
"760",2020-04-01,595,14.4562674094708
"761",2020-05-01,595,13.4083333333333
"762",2020-06-01,595,14.8106944444444
"763",2020-07-01,595,18.4345430107527
"764",2020-08-01,595,15.0371987951807
"765",2020-09-01,595,22.586524822695
"766",2020-10-01,595,45.0170928667564
"767",2020-11-01,595,90.3787204450626
"768",2020-12-01,595,133.701478494624
"769",2019-01-01,656,90.1574123989218
"770",2019-02-01,656,74.1342342342342
"771",2019-03-01,656,40.3847913862719
"772",2019-04-01,656,13.6992307692308
"773",2019-05-01,656,9.91943925233645
"774",2019-06-01,656,24.0954716981132
"775",2019-07-01,656,22.2646449704142
"776",2019-08-01,656,14.9219135802469
"777",2019-09-01,656,23.4166666666667
"778",2019-10-01,656,31.9994616419919
"779",2019-11-01,656,30.2185078909613
"780",2019-12-01,656,67.178331090175
"781",2020-01-01,656,84.0412634408602
"782",2020-02-01,656,42.8072566371681
"783",2020-03-01,656,23.7694481830417
"784",2020-04-01,656,24.7959610027855
"785",2020-05-01,656,13.9789757412399
"786",2020-06-01,656,12.2258373205742
"787",2020-07-01,656,13.9974358974359
"788",2020-08-01,656,9.37394366197183
"789",2020-09-01,656,11.9543933054393
"790",2020-10-01,656,32.3238223418573
"791",2020-11-01,656,47.9608391608392
"792",2020-12-01,656,56.5542395693136
"793",2019-01-01,574,114.140324763194
"794",2019-02-01,574,110.657496136012
"795",2019-03-01,574,67.7389784946237
"796",2019-04-01,574,50.2384722222222
"797",2019-05-01,574,45.6140540540541
"798",2019-06-01,574,46.7340336134454
"799",2019-07-01,574,44.6629878869448
"800",2019-08-01,574,26.2402702702703
"801",2019-09-01,574,55.1075
"802",2019-10-01,574,67.8886167146974
"803",2019-11-01,574,78.7637377963738
"804",2019-12-01,574,109.91467025572
"805",2020-01-01,574,151.061021505376
"806",2020-02-01,574,88.5886330935252
"807",2020-03-01,574,39.9954301075269
"808",2020-04-01,574,27.1041666666667
"809",2020-05-01,574,31.0547043010753
"810",2020-06-01,574,35.7322222222222
"811",2020-07-01,574,35.0114401076716
"812",2020-08-01,574,24.5274193548387
"813",2020-09-01,574,45.5378303198887
"814",2020-10-01,574,63.866935483871
"815",2020-11-01,574,107.955972222222
"816",2020-12-01,574,87.9538358008075
"817",2019-01-01,706,60.964064602961
"818",2019-02-01,706,55.9693572496263
"819",2019-03-01,706,25.7730820995962
"820",2019-04-01,706,19.2149025069638
"821",2019-05-01,706,15.3956584659913
"822",2019-06-01,706,13.7435326842837
"823",2019-07-01,706,13.3375539568345
"824",2019-08-01,706,11.0572027972028
"825",2019-09-01,706,21.4360770577933
"826",2019-10-01,706,33.3389367816092
"827",2019-11-01,706,41.1220670391061
"828",2019-12-01,706,60.5360215053763
"829",2020-01-01,706,70.3279569892473
"830",2020-02-01,706,41.5175287356322
"831",2020-03-01,706,20.5662634408602
"832",2020-04-01,706,12.0589136490251
"833",2020-05-01,706,11.9560934891486
"834",2020-06-01,706,15.065
"835",2020-07-01,706,15.9631720430108
"836",2020-08-01,706,13.7529494382022
"837",2020-09-01,706,19.5633704735376
"838",2020-10-01,706,35.8769679300292
"839",2020-11-01,706,58.4822222222222
"840",2020-12-01,706,52.99248
"841",2019-01-01,531,143.909946236559
"842",2019-02-01,531,167.756268656716
"843",2019-03-01,531,66.6690277777778
"844",2019-04-01,531,34.9313888888889
"845",2019-05-01,531,29.009663250366
"846",2019-06-01,531,29.3468619246862
"847",2019-07-01,531,34.248367029549
"848",2019-08-01,531,33.6335227272727
"849",2019-09-01,531,48.2697222222222
"850",2019-10-01,531,63.4234260614934
"851",2019-11-01,531,85.1237068965517
"852",2019-12-01,531,140.14314516129
"853",2020-01-01,531,220.502419354839
"854",2020-02-01,531,92.511004784689
"855",2020-03-01,531,37.5091436865022
"856",2020-04-01,531,23.6316417910448
"857",2020-05-01,531,20.5567528735632
"858",2020-06-01,531,22.4883333333333
"859",2020-07-01,531,23.662037037037
"860",2020-08-01,531,21.8076470588235
"861",2020-09-01,531,31.4119444444444
"862",2020-10-01,531,68.3154777927322
"863",2020-11-01,531,118.159861111111
"864",2020-12-01,531,119.364166666667
"865",2019-01-01,1265,134.227052489906
"866",2019-02-01,1265,98.519523099851
"867",2019-03-01,1265,50.7263440860215
"868",2019-04-01,1265,23.6258333333333
"869",2019-05-01,1265,20.6918010752688
"870",2019-06-01,1265,23.3776388888889
"871",2019-07-01,1265,21.8094086021505
"872",2019-08-01,1265,18.1591397849462
"873",2019-09-01,1265,29.555
"874",2019-10-01,1265,36.8121428571429
"875",2019-11-01,1265,56.3615987460815
"876",2019-12-01,1265,94.2936742934051
"877",2020-01-01,1265,114.156802244039
"878",2020-02-01,1265,72.1989942528736
"879",2020-03-01,1265,33.4201612903226
"880",2020-04-01,1265,25.0126388888889
"881",2020-05-01,1265,19.8717741935484
"882",2020-06-01,1265,23.790782122905
"883",2020-07-01,1265,21.6081989247312
"884",2020-08-01,1265,21.9377777777778
"885",2020-09-01,1265,33.208066759388
"886",2020-10-01,1265,57.8612759643917
"887",2020-11-01,1265,84.3461111111111
"888",2020-12-01,1265,85.1588709677419
"889",2019-01-01,600,127.556456456456
"890",2019-02-01,600,106.850074515648
"891",2019-03-01,600,65.8165322580645
"892",2019-04-01,600,41.1797222222222
"893",2019-05-01,600,32.3884408602151
"894",2019-06-01,600,31.216690647482
"895",2019-07-01,600,27.771197846568
"896",2019-08-01,600,23.9823687752355
"897",2019-09-01,600,47.8457579972184
"898",2019-10-01,600,56.744623655914
"899",2019-11-01,600,69.5658333333333
"900",2019-12-01,600,105.012096774194
"901",2020-01-01,600,124.26975397974
"902",2020-02-01,600,79.6932471264368
"903",2020-03-01,600,36.3076716016151
"904",2020-04-01,600,25.3795833333333
"905",2020-05-01,600,21.7782258064516
"906",2020-06-01,600,26.8009749303621
"907",2020-07-01,600,27.0067349926794
"908",2020-08-01,600,26.9733870967742
"909",2020-09-01,600,48.3690807799443
"910",2020-10-01,600,62.0650537634409
"911",2020-11-01,600,82.3077777777778
"912",2020-12-01,600,75.2791666666667
"913",2019-01-01,657,57.9592193808883
"914",2019-02-01,657,45.4311940298507
"915",2019-03-01,657,26.3767160161507
"916",2019-04-01,657,19.2221848739496
"917",2019-05-01,657,14.0727927927928
"918",2019-06-01,657,12.567417677643
"919",2019-07-01,657,11.2463611859838
"920",2019-08-01,657,8.47521739130435
"921",2019-09-01,657,11.6706065318818
"922",2019-10-01,657,21.6127218934911
"923",2019-11-01,657,27.2107142857143
"924",2019-12-01,657,54.3325644504749
"925",2020-01-01,657,90.8129346314325
"926",2020-02-01,657,37.1217770034843
"927",2020-03-01,657,19.1552785923754
"928",2020-04-01,657,10.7779020979021
"929",2020-05-01,657,10.6198924731183
"930",2020-06-01,657,10.38625
"931",2020-07-01,657,8.76263440860215
"932",2020-08-01,657,7.93203230148048
"933",2020-09-01,657,13.7400837988827
"934",2020-10-01,657,24.2690026954178
"935",2020-11-01,657,40.4584144645341
"936",2020-12-01,657,57.1199192462988
"937",2019-01-01,546,172.113172043011
"938",2019-02-01,546,176.130654761905
"939",2019-03-01,546,81.1730474732006
"940",2019-04-01,546,46.0581944444444
"941",2019-05-01,546,30.8185611510791
"942",2019-06-01,546,40.7958477508651
"943",2019-07-01,546,27.5912634408602
"944",2019-08-01,546,21.1814041745731
"945",2019-09-01,546,34.5461002785515
"946",2019-10-01,546,62.4380514705882
"947",2019-11-01,546,74.2774425287356
"948",2019-12-01,546,123.939112903226
"949",2020-01-01,546,188.284408602151
"950",2020-02-01,546,109.281438848921
"951",2020-03-01,546,48.285598923284
"952",2020-04-01,546,28.0002781641168
"953",2020-05-01,546,22.0456989247312
"954",2020-06-01,546,29.4340277777778
"955",2020-07-01,546,27.6416216216216
"956",2020-08-01,546,26.0370967741935
"957",2020-09-01,546,38.1590277777778
"958",2020-10-01,546,72.8043126684636
"959",2020-11-01,546,114.058964879852
"960",2020-12-01,546,101.846314325452
"961",2019-01-01,664,99.4019746121298
"962",2019-02-01,664,82.0793721973094
"963",2019-03-01,664,40.7776581426649
"964",2019-04-01,664,24.2569037656904
"965",2019-05-01,664,19.8974481658692
"966",2019-06-01,664,19.4835820895522
"967",2019-07-01,664,21.219298245614
"968",2019-08-01,664,19.7578352180937
"969",2019-09-01,664,26.3271587743733
"970",2019-10-01,664,37.9108146067416
"971",2019-11-01,664,53.9180758017493
"972",2019-12-01,664,88.3785326086957
"973",2020-01-01,664,109.889324324324
"974",2020-02-01,664,74.9672438672439
"975",2020-03-01,664,34.3298788694482
"976",2020-04-01,664,25.3103207810321
"977",2020-05-01,664,22.8097428958051
"978",2020-06-01,664,22.2828212290503
"979",2020-07-01,664,22.0959568733154
"980",2020-08-01,664,21.9265856950067
"981",2020-09-01,664,32.7460893854749
"982",2020-10-01,664,52.3393530997305
"983",2020-11-01,664,73.3769444444444
"984",2020-12-01,664,70.1746955345061
"985",2019-01-01,670,94.722371967655
"986",2019-02-01,670,71.8248511904762
"987",2019-03-01,670,35.7681940700809
"988",2019-04-01,670,19.6777777777778
"989",2019-05-01,670,15.1942652329749
"990",2019-06-01,670,19.2075
"991",2019-07-01,670,18.4211590296496
"992",2019-08-01,670,14.580487804878
"993",2019-09-01,670,22.1848611111111
"994",2019-10-01,670,33.3647469458988
"995",2019-11-01,670,40.7655571635311
"996",2019-12-01,670,71.6528378378378
"997",2020-01-01,670,97.4083333333333
"998",2020-02-01,670,55.1112391930836
"999",2020-03-01,670,26.3029609690444
"1000",2020-04-01,670,18.8505327245053
"1001",2020-05-01,670,15.6886944818304
"1002",2020-06-01,670,16.1376912378303
"1003",2020-07-01,670,16.1270013568521
"1004",2020-08-01,670,14.5236877523553
"1005",2020-09-01,670,20.6085227272727
"1006",2020-10-01,670,37.2115598885794
"1007",2020-11-01,670,50.6951388888889
"1008",2020-12-01,670,57.4926630434783
"1009",2019-01-01,663,118.349460916442
"1010",2019-02-01,663,101.215499254844
"1011",2019-03-01,663,49.7418732782369
"1012",2019-04-01,663,30.373779637378
"1013",2019-05-01,663,22.9936479128857
"1014",2019-06-01,663,27.0374753451677
"1015",2019-07-01,663,27.1261127596439
"1016",2019-08-01,663,24.2965457685665
"1017",2019-09-01,663,35.4543810848401
"1018",2019-10-01,663,53.2518620689655
"1019",2019-11-01,663,56.444347826087
"1020",2019-12-01,663,100.830834512023
"1021",2020-01-01,663,120.276429567643
"1022",2020-02-01,663,68.9293768545994
"1023",2020-03-01,663,28.1027510316369
"1024",2020-04-01,663,21.7474789915966
"1025",2020-05-01,663,16.3025572005384
"1026",2020-06-01,663,20.7196556671449
"1027",2020-07-01,663,20.6126514131898
"1028",2020-08-01,663,20.8561569688769
"1029",2020-09-01,663,30.9682892906815
"1030",2020-10-01,663,54.4872754491018
"1031",2020-11-01,663,65.4994421199442
"1032",2020-12-01,663,66.7726287262873
"1033",2019-01-01,542,151.187668918919
"1034",2019-02-01,542,134.822321428571
"1035",2019-03-01,542,78.4533333333333
"1036",2019-04-01,542,47.3571030640669
"1037",2019-05-01,542,36.1168421052632
"1038",2019-06-01,542,32.8740947075209
"1039",2019-07-01,542,28.9127717391304
"1040",2019-08-01,542,24.6684210526316
"1041",2019-09-01,542,48.5533088235294
"1042",2019-10-01,542,60.163691376702
"1043",2019-11-01,542,95.5188218390805
"1044",2019-12-01,542,134.129032258065
"1045",2020-01-01,542,198.698774885145
"1046",2020-02-01,542,97.1654867256637
"1047",2020-03-01,542,41.7795148247978
"1048",2020-04-01,542,28.39125
"1049",2020-05-01,542,23.124
"1050",2020-06-01,542,22.8948179271709
"1051",2020-07-01,542,22.7084905660377
"1052",2020-08-01,542,19.4463687150838
"1053",2020-09-01,542,34.9221198156682
"1054",2020-10-01,542,60.5604037267081
"1055",2020-11-01,542,102.458944954128
"1056",2020-12-01,542,141.072600834492
"1057",2019-01-01,576,97.2845029239766
"1058",2019-02-01,576,89.9774844720497
"1059",2019-03-01,576,86.3760670731707
"1060",2019-04-01,576,54.1727019498607
"1061",2019-05-01,576,45.6924332344214
"1062",2019-06-01,576,38.7641061452514
"1063",2019-07-01,576,41.2995967741935
"1064",2019-08-01,576,27.898595505618
"1065",2019-09-01,576,50.3742759795571
"1066",2019-10-01,576,69.2812154696133
"1067",2019-11-01,576,93.7990264255911
"1068",2019-12-01,576,136.067341430499
"1069",2020-01-01,576,179.474059139785
"1070",2020-02-01,576,102.324495677233
"1071",2020-03-01,576,42.6375
"1072",2020-04-01,576,20.8436111111111
"1073",2020-05-01,576,22.3030095759234
"1074",2020-06-01,576,30.6122222222222
"1075",2020-07-01,576,32.1731182795699
"1076",2020-08-01,576,22.8225806451613
"1077",2020-09-01,576,44.4163888888889
"1078",2020-10-01,576,67.6163978494624
"1079",2020-11-01,576,95.1546592489569
"1080",2020-12-01,576,109.703897849462
"1081",2019-01-01,705,179.093723849372
"1082",2019-02-01,705,177.100148809524
"1083",2019-03-01,705,78.1596153846154
"1084",2019-04-01,705,45.6563282336579
"1085",2019-05-01,705,38.5302186878728
"1086",2019-06-01,705,43.6722868217054
"1087",2019-07-01,705,30.62583081571
"1088",2019-08-01,705,18.9246231155779
"1089",2019-09-01,705,42.6845045045045
"1090",2019-10-01,705,60.0727762803235
"1091",2019-11-01,705,54.6633333333333
"1092",2019-12-01,705,106.164777327935
"1093",2020-01-01,705,215.829245283019
"1094",2020-02-01,705,98.8432634730539
"1095",2020-03-01,705,43.5750692520776
"1096",2020-04-01,705,24.5980555555556
"1097",2020-05-01,705,17.407123655914
"1098",2020-06-01,705,20.6755351681957
"1099",2020-07-01,705,21.2711772665765
"1100",2020-08-01,705,20.7730555555556
"1101",2020-09-01,705,34.6913994169096
"1102",2020-10-01,705,80.1376344086022
"1103",2020-11-01,705,139.152808988764
"1104",2020-12-01,705,102.928094302554
"1105",2019-01-01,528,133.128494623656
"1106",2019-02-01,528,152.228228228228
"1107",2019-03-01,528,83.6947580645161
"1108",2019-04-01,528,54.1858995137763
"1109",2019-05-01,528,44.7520861372813
"1110",2019-06-01,528,40.4294540229885
"1111",2019-07-01,528,34.8497975708502
"1112",2019-08-01,528,29.4186666666667
"1113",2019-09-01,528,54.7093617021277
"1114",2019-10-01,528,71.8103494623656
"1115",2019-11-01,528,91.6732590529248
"1116",2019-12-01,528,93.1885752688172
"1117",2020-01-01,528,204.806586021505
"1118",2020-02-01,528,108.788345323741
"1119",2020-03-01,528,53.7228802153432
"1120",2020-04-01,528,31.1897222222222
"1121",2020-05-01,528,27.3411290322581
"1122",2020-06-01,528,31.23421418637
"1123",2020-07-01,528,29.8279352226721
"1124",2020-08-01,528,25.6877523553163
"1125",2020-09-01,528,47.0744444444444
"1126",2020-10-01,528,82.5233783783784
"1127",2020-11-01,528,127.310987482615
"1128",2020-12-01,528,138.060833333333
"1129",2019-01-01,548,147.80752688172
"1130",2019-02-01,548,146.493144560358
"1131",2019-03-01,548,73.966106442577
"1132",2019-04-01,548,65.5888579387187
"1133",2019-05-01,548,50.6761127596439
"1134",2019-06-01,548,42.082
"1135",2019-07-01,548,38.1875
"1136",2019-08-01,548,31.7077651515152
"1137",2019-09-01,548,58.5194524495677
"1138",2019-10-01,548,85.715
"1139",2019-11-01,548,103.786596385542
"1140",2019-12-01,548,144.860556464812
"1141",2020-01-01,548,200.931182795699
"1142",2020-02-01,548,111.440804597701
"1143",2020-03-01,548,50.1329744279946
"1144",2020-04-01,548,32.2502092050209
"1145",2020-05-01,548,33.7721774193548
"1146",2020-06-01,548,41.9218055555556
"1147",2020-07-01,548,45.9047619047619
"1148",2020-08-01,548,37.5853297442799
"1149",2020-09-01,548,60.1638392857143
"1150",2020-10-01,548,85.7384931506849
"1151",2020-11-01,548,122.548194444444
"1152",2020-12-01,548,132.769662921348
"1153",2019-01-01,539,187.940994623656
"1154",2019-02-01,539,164.226488095238
"1155",2019-03-01,539,84.3650537634409
"1156",2019-04-01,539,54.2320833333333
"1157",2019-05-01,539,42.9793539325843
"1158",2019-06-01,539,50.7567454798331
"1159",2019-07-01,539,40.7826612903226
"1160",2019-08-01,539,37.119696969697
"1161",2019-09-01,539,64.5456614509246
"1162",2019-10-01,539,82.5036443148688
"1163",2019-11-01,539,117.130416666667
"1164",2019-12-01,539,155.965497896213
"1165",2020-01-01,539,250.690322580645
"1166",2020-02-01,539,156.717410071942
"1167",2020-03-01,539,75.2002688172043
"1168",2020-04-01,539,49.9773611111111
"1169",2020-05-01,539,37.7647375504711
"1170",2020-06-01,539,46.8931944444444
"1171",2020-07-01,539,29.8654368932039
"1172",2020-08-01,539,23.0100806451613
"1173",2020-09-01,539,49.2248611111111
"1174",2020-10-01,539,69.3612903225806
"1175",2020-11-01,539,146.695894909688
"1176",2020-12-01,539,113.345901639344
"1177",2019-01-01,501,272.860475482912
"1178",2019-02-01,501,248.205803571429
"1179",2019-03-01,501,108.014861111111
"1180",2019-04-01,501,73.9725626740947
"1181",2019-05-01,501,60.0045822102426
"1182",2019-06-01,501,58.1879166666667
"1183",2019-07-01,501,52.8630936227951
"1184",2019-08-01,501,45.6242152466368
"1185",2019-09-01,501,72.1303951367781
"1186",2019-10-01,501,121.301255230126
"1187",2019-11-01,501,159.280833333333
"1188",2019-12-01,501,149.72465034965
"1189",2020-01-01,501,156.134812286689
"1190",2020-02-01,501,139.069255150555
"1191",2020-03-01,501,68.8146900269542
"1192",2020-04-01,501,39.8616666666667
"1193",2020-05-01,501,42.4045945945946
"1194",2020-06-01,501,48.7930362116992
"1195",2020-07-01,501,45.1572199730094
"1196",2020-08-01,501,41.1766129032258
"1197",2020-09-01,501,69.80375
"1198",2020-10-01,501,121.095833333333
"1199",2020-11-01,501,173.049511854951
"1200",2020-12-01,501,165.958571428571
"1201",2019-01-01,681,3.70994623655914
"1202",2019-02-01,681,4.28095238095238
"1203",2019-03-01,681,2.07432835820896
"1204",2019-04-01,681,13.3789986091794
"1205",2019-05-01,681,17.0422316384181
"1206",2019-06-01,681,13.7361563517915
"1207",2019-07-01,681,9.80390309555855
"1208",2019-08-01,681,8.26061827956989
"1209",2019-09-01,681,9.27614942528736
"1210",2019-10-01,681,5.73376205787781
"1211",2019-11-01,681,2.6275
"1212",2019-12-01,681,3.23575268817204
"1213",2020-01-01,681,3.4244623655914
"1214",2020-02-01,681,7.22901098901099
"1215",2020-03-01,681,6.14529569892473
"1216",2020-04-01,681,6.47916083916084
"1217",2020-05-01,681,5.07901459854015
"1218",2020-06-01,681,5.88481894150418
"1219",2020-07-01,681,6.99139784946237
"1220",2020-08-01,681,5.85087483176312
"1221",2020-09-01,681,6.13194444444444
"1222",2020-10-01,681,5.86854838709677
"1223",2020-11-01,681,7.53562992125984
"1224",2020-12-01,681,2.95959752321981
"1225",2019-01-01,674,125.247715053763
"1226",2019-02-01,674,140.722159090909
"1227",2019-03-01,674,NA
"1228",2019-04-01,674,NA
"1229",2019-05-01,674,40.7112820512821
"1230",2019-06-01,674,40.9874125874126
"1231",2019-07-01,674,47.1479082321188
"1232",2019-08-01,674,37.3255360623782
"1233",2019-09-01,674,78.1443410852713
"1234",2019-10-01,674,85.7777927321669
"1235",2019-11-01,674,118.688505747126
"1236",2019-12-01,674,163.411574697174
"1237",2020-01-01,674,223.950555555556
"1238",2020-02-01,674,133.846982758621
"1239",2020-03-01,674,86.7620087336245
"1240",2020-04-01,674,28.7234042553191
"1241",2020-05-01,674,32.9125360230548
"1242",2020-06-01,674,35.5709770114943
"1243",2020-07-01,674,36.5333796940195
"1244",2020-08-01,674,36.4791666666667
"1245",2020-09-01,674,53.8148414985591
"1246",2020-10-01,674,80.5920567375886
"1247",2020-11-01,674,120.7425
"1248",2020-12-01,674,155.520517560074
"1249",2019-01-01,1374,73.7161231884058
"1250",2019-02-01,1374,88.8454376163873
"1251",2019-03-01,1374,63.3512667660209
"1252",2019-04-01,1374,65.6401785714286
"1253",2019-05-01,1374,67.806976744186
"1254",2019-06-01,1374,54.2617933723197
"1255",2019-07-01,1374,40.2800627943485
"1256",2019-08-01,1374,46.8452205882353
"1257",2019-09-01,1374,66.2915384615385
"1258",2019-10-01,1374,49.8889380530973
"1259",2019-11-01,1374,44.4571428571429
"1260",2019-12-01,1374,53.0703583061889
"1261",2020-01-01,1374,91.9834024896266
"1262",2020-02-01,1374,53.5965517241379
"1263",2020-03-01,1374,34.2611559139785
"1264",2020-04-01,1374,27.3659634317862
"1265",2020-05-01,1374,31.3196500672948
"1266",2020-06-01,1374,27.9958333333333
"1267",2020-07-01,1374,25.7567567567568
"1268",2020-08-01,1374,26.5786963434022
"1269",2020-09-01,1374,39.1908333333333
"1270",2020-10-01,1374,46.2943472409152
"1271",2020-11-01,1374,66.3074074074074
"1272",2020-12-01,1374,106.679597701149
"1273",2019-01-01,572,45.4382521489971
"1274",2019-02-01,572,43.2809239940388
"1275",2019-03-01,572,20.7296657381616
"1276",2019-04-01,572,18.1327777777778
"1277",2019-05-01,572,16.1303112313938
"1278",2019-06-01,572,12.545
"1279",2019-07-01,572,11.8911290322581
"1280",2019-08-01,572,12.0158815612382
"1281",2019-09-01,572,17.7341666666667
"1282",2019-10-01,572,28.5670028818444
"1283",2019-11-01,572,37.3121169916435
"1284",2019-12-01,572,62.7180107526882
"1285",2020-01-01,572,58.4231493943472
"1286",2020-02-01,572,33.9218390804598
"1287",2020-03-01,572,13.0178619756428
"1288",2020-04-01,572,12.2511111111111
"1289",2020-05-01,572,14.2498461538462
"1290",2020-06-01,572,15.3055710306407
"1291",2020-07-01,572,12.8113055181696
"1292",2020-08-01,572,13.6643817204301
"1293",2020-09-01,572,21.6466966966967
"1294",2020-10-01,572,22.1990578734859
"1295",2020-11-01,572,37.9892906815021
"1296",2020-12-01,572,40.1122311827957
"1297",2019-01-01,545,65.9052419354839
"1298",2019-02-01,545,52.1869047619048
"1299",2019-03-01,545,27.5146443514644
"1300",2019-04-01,545,20.3158631415241
"1301",2019-05-01,545,16.4669902912621
"1302",2019-06-01,545,18.4487465181058
"1303",2019-07-01,545,19.501414427157
"1304",2019-08-01,545,18.6013257575758
"1305",2019-09-01,545,23.0176388888889
"1306",2019-10-01,545,30.5354253835425
"1307",2019-11-01,545,47.110775862069
"1308",2019-12-01,545,69.8261103633916
"1309",2020-01-01,545,87.5063257065949
"1310",2020-02-01,545,53.1198275862069
"1311",2020-03-01,545,28.9088709677419
"1312",2020-04-01,545,21.1223922114047
"1313",2020-05-01,545,17.6153225806452
"1314",2020-06-01,545,17.3994444444444
"1315",2020-07-01,545,16.3263157894737
"1316",2020-08-01,545,16.8235215053763
"1317",2020-09-01,545,23.0701388888889
"1318",2020-10-01,545,31.5622311827957
"1319",2020-11-01,545,49.0060344827586
"1320",2020-12-01,545,49.2077777777778
"1321",2019-01-01,659,69.6771929824561
"1322",2019-02-01,659,62.4150297619048
"1323",2019-03-01,659,39.7467654986523
"1324",2019-04-01,659,22.5904033379694
"1325",2019-05-01,659,17.3493079584775
"1326",2019-06-01,659,16.2704809286899
"1327",2019-07-01,659,16.3294751009421
"1328",2019-08-01,659,13.366814159292
"1329",2019-09-01,659,21.906646971935
"1330",2019-10-01,659,28.3300417246175
"1331",2019-11-01,659,39.4388038942976
"1332",2019-12-01,659,66.1954476479514
"1333",2020-01-01,659,67.0831737346101
"1334",2020-02-01,659,41.4658501440922
"1335",2020-03-01,659,19.993935309973
"1336",2020-04-01,659,11.5827258320127
"1337",2020-05-01,659,12.3646978021978
"1338",2020-06-01,659,15.8863157894737
"1339",2020-07-01,659,9.41350613915416
"1340",2020-08-01,659,10.9473684210526
"1341",2020-09-01,659,25.308217270195
"1342",2020-10-01,659,35.0098591549296
"1343",2020-11-01,659,47.1648122392211
"1344",2020-12-01,659,52.3422043010753
"1345",2019-01-01,596,94.2130376344086
"1346",2019-02-01,596,92.0303571428571
"1347",2019-03-01,596,35.8584118438762
"1348",2019-04-01,596,18.4632823365786
"1349",2019-05-01,596,16.8047043010753
"1350",2019-06-01,596,17.9305865921788
"1351",2019-07-01,596,22.8981081081081
"1352",2019-08-01,596,13.8812920592194
"1353",2019-09-01,596,21.0870473537604
"1354",2019-10-01,596,30.3032258064516
"1355",2019-11-01,596,49.8293055555556
"1356",2019-12-01,596,91.7970430107527
"1357",2020-01-01,596,132.851009421265
"1358",2020-02-01,596,57.0513708513708
"1359",2020-03-01,596,22.261590296496
"1360",2020-04-01,596,10.9095833333333
"1361",2020-05-01,596,11.952427184466
"1362",2020-06-01,596,11.3819193324061
"1363",2020-07-01,596,12.8931412894376
"1364",2020-08-01,596,12.7782258064516
"1365",2020-09-01,596,21.1394444444444
"1366",2020-10-01,596,36.7455988455988
"1367",2020-11-01,596,62.684561891516
"1368",2020-12-01,596,79.8686406460296
"1369",2019-01-01,708,69.4399193548387
"1370",2019-02-01,708,54.128869047619
"1371",2019-03-01,708,27.5015360983103
"1372",2019-04-01,708,21.6080555555556
"1373",2019-05-01,708,14.2756720430108
"1374",2019-06-01,708,11.0759440559441
"1375",2019-07-01,708,10.2241935483871
"1376",2019-08-01,708,7.73849259757739
"1377",2019-09-01,708,14.2442280945758
"1378",2019-10-01,708,26.2029609690444
"1379",2019-11-01,708,38.1434722222222
"1380",2019-12-01,708,62.7762096774194
"1381",2020-01-01,708,76.6706989247312
"1382",2020-02-01,708,46.631654676259
"1383",2020-03-01,708,25.9255720053836
"1384",2020-04-01,708,17.3349702380952
"1385",2020-05-01,708,12.2671601615074
"1386",2020-06-01,708,11.5566248256625
"1387",2020-07-01,708,12.5597577388964
"1388",2020-08-01,708,10.379015918958
"1389",2020-09-01,708,18.5329787234043
"1390",2020-10-01,708,32.2340840840841
"1391",2020-11-01,708,44.3326388888889
"1392",2020-12-01,708,49.9722745625841
"1393",2019-01-01,643,154.577553763441
"1394",2019-02-01,643,130.707600596125
"1395",2019-03-01,643,71.0860215053764
"1396",2019-04-01,643,44.2255813953488
"1397",2019-05-01,643,32.4764784946237
"1398",2019-06-01,643,31.4348348348348
"1399",2019-07-01,643,26.2291066282421
"1400",2019-08-01,643,24.3270524899058
"1401",2019-09-01,643,42.4531295487627
