IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Valore,idOperatore
5598,Biossido di Azoto,µg/m³,595,Filago - via Don Milani,190.0,BG,Filago,N,06/03/1992,,5053519,543342,45.63386450908066,9.556084255790863,"(45.63386450908066, 9.556084255790864)",-18.834613196814537,1
20005,BlackCarbon,µg/m³,548,Milano - via Senato,118.0,MI,Milano,N,30/09/2013,,5035238,515435,45.470499014097,9.197460360112533,"(45.470499014097, 9.197460360112531)",-3712.977857142857,1
9854,Monossido di Carbonio,mg/m³,672,Cornale (Voghera Energia),74.0,PV,Cornale,N,29/07/2005,,4987406,493238,45.040076572029626,8.914144599002407,"(45.04007657202963, 8.914144599002409)",-1600.4618022102763,1
6841,Biossido di Azoto,µg/m³,659,Odolo,349.0,BS,Odolo,N,13/12/2013,,5055661,608260,45.646049633725255,10.389295302791961,"(45.64604963372525, 10.38929530279196)",11.138774903360087,1
5586,Biossido di Azoto,µg/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,01/06/1989,,5059922,550116,45.691037405472144,9.643650579461383,"(45.69103740547214, 9.643650579461385)",31.761708770933758,1
5730,Ozono,µg/m³,564,Erba - via Battisti,279.0,CO,Erba,N,01/01/2009,,5072803,517232,45.80857380692297,9.221779204488437,"(45.808573806922965, 9.221779204488435)",55.330099009900955,1
6328,Ossidi di Azoto,µg/m³,501,Milano - viale Marche,129.0,MI,Milano,N,18/09/1980,,5038105,514918,45.496316443651025,9.190933555313624,"(45.49631644365102, 9.190933555313624)",-58.948668555240914,1
30159,Ossidi di Azoto,µg/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,23/01/2013,,5080789,591371,45.87460210989037,10.177356808981381,"(45.87460210989037, 10.17735680898138)",35.92206198220331,1
20427,Biossido di Zolfo,µg/m³,683,Cassano d'Adda 2 - Via Milano,133.0,MI,Cassano d'Adda,N,20/12/2017,,5041567,540293,45.52647254585104,9.515980483627095,"(45.52647254585104, 9.515980483627096)",-1433.452897727282,1
9998,Benzene,µg/m³,683,Cassano d'Adda 2 - Via Milano,133.0,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627095,"(45.52647254585104, 9.515980483627096)",0.9724832214765109,1
10282,Ozono,µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",32.20290846877669,1
6954,PM10 (SM2005),µg/m³,661,Rezzato,147.0,BS,Rezzato,N,27/01/1997,,5041110,604367,45.515708294844586,10.336240422996532,"(45.51570829484459, 10.336240422996532)",-194.41463414634146,1
5721,Ozono,µg/m³,545,Motta Visconti (aria),100.0,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.28195619742785,8.988562726793257,"(45.281956197427846, 8.988562726793255)",-185.40195356738383,1
5735,Ozono,µg/m³,576,Merate,279.0,LC,Merate,N,17/02/1991,,5060569,531623,45.697951989702425,9.406190938686596,"(45.69795198970243, 9.406190938686596)",-496.41452813337287,1
5561,Biossido di Azoto,µg/m³,558,Busto Arsizio - Accam,206.0,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",21.92760612185965,1
5542,Biossido di Azoto,µg/m³,539,Milano - viale Liguria,115.0,MI,Milano,N,24/10/1991,,5032273,513134,45.44385765356493,9.167944501742676,"(45.443857653564926, 9.167944501742676)",-14.65759280089977,1
5683,Biossido di Zolfo,µg/m³,573,Colico,229.0,LC,Colico,N,17/02/1991,,5109468,529713,46.1381409051264,9.384687247651792,"(46.1381409051264, 9.384687247651794)",-7.158635334088302,1
5832,Monossido di Carbonio,mg/m³,514,Rho - via Statuto,152.0,MI,Rho,N,02/10/1991,,5041100,503483,45.523425662003476,9.044599871111004,"(45.523425662003476, 9.044599871111005)",-432.20587739032624,1
10083,PM10 (SM2005),µg/m³,695,Ponti sul Mincio,113.0,MN,Ponti sul Mincio,N,20/12/2006,,5030184,631718,45.412771691686345,10.683357343786836,"(45.41277169168634, 10.683357343786835)",34.04255319148936,1
9899,Ozono,µg/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,01/12/2005,,5038450,543458,45.498227133944944,9.55623226235176,"(45.49822713394494, 9.556232262351761)",-121.63363663046695,1
5710,Ozono,µg/m³,544,Cormano,153.0,MI,Cormano,N,03/11/1994,,5044180,512693,45.55104194437242,9.162613653151322,"(45.551041944372415, 9.162613653151322)",37.059623609922966,1
20442,Monossido di Azoto,µg/m³,681,Moggio,1194.0,LC,Moggio,N,16/03/2007,,5084478,538586,45.91278752030293,9.497538167653424,"(45.91278752030292, 9.497538167653424)",2.2008073817762437,1
12675,Cadmio,ng/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,01/04/2008,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",0.12883999999999998,1
6280,Ossidi di Azoto,µg/m³,604,Tavazzano,85.0,LO,Tavazzano con Villavesco,N,13/01/2000,,5019734,532492,45.33036100181228,9.414644726627262,"(45.33036100181227, 9.414644726627262)",-171.91361834654595,1
6428,Ossidi di Azoto,µg/m³,633,Soresina,70.0,CR,Soresina,N,01/01/2002,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",49.01261261261268,1
5959,Biossido di Zolfo,µg/m³,629,Crema - via XI febbraio,79.0,CR,Crema,N,01/11/1992,,5023885,555127,45.36630907819434,9.703945513613167,"(45.366309078194334, 9.703945513613167)",-3.6769057665260103,1
10457,Ossidi di Azoto,µg/m³,1266,Bertonico,65.0,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296034,"(45.23349364130374, 9.666250375296032)",45.06038266741698,1
5662,Biossido di Zolfo,µg/m³,592,Treviglio,191.0,BG,Treviglio,N,02/06/1991,,5040815,546236,45.51933498138716,9.592009994888423,"(45.51933498138716, 9.592009994888425)",-0.7881274675690894,1
6398,Ossidi di Azoto,µg/m³,554,Saronno - via Santuario,212.0,VA,Saronno,N,28/03/1997,,5052520,503123,45.62621896083601,9.040063090678212,"(45.626218960836006, 9.04006309067821)",58.05641169853777,1
10167,Biossido di Azoto,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-121.67165885111379,1
10384,Benzene,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85.0,PV,Sannazzaro de' Burgondi,N,01/01/2007,,4994371,492461,45.102766276841365,8.90417452771467,"(45.10276627684137, 8.90417452771467)",-2363.897972972972,1
17159,Particelle sospese PM2.5,µg/m³,633,Soresina,70.0,CR,Soresina,N,11/10/2012,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",-103.43624161073825,1
17163,Benzene,µg/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,05/10/2012,,5080789,591371,45.87460210989037,10.177356808981381,"(45.87460210989037, 10.17735680898138)",-286.17625899280574,1
9917,Ossidi di Azoto,µg/m³,663,Mantova - via Ariosto,18.0,MN,Mantova,N,05/06/2004,,5000669,641770,45.145260125788965,10.80332595007927,"(45.14526012578896, 10.80332595007927)",40.221923536439725,1
12591,Piombo,ng/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",21.69788,1
6804,Ozono,µg/m³,654,Sarezzo - via Minelli,269.0,BS,Sarezzo,N,12/03/2004,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",-16.137801526717578,1
6354,Ossidi di Azoto,µg/m³,548,Milano - via Senato,118.0,MI,Milano,N,21/04/1995,,5035238,515435,45.470499014097,9.197460360112533,"(45.470499014097, 9.197460360112531)",57.269835414302,1
5750,Ozono,µg/m³,552,Varese - Vidoletti,425.0,VA,Varese,N,23/12/1991,,5075945,484773,45.83690077655548,8.803926126674948,"(45.83690077655548, 8.80392612667495)",43.69726339794756,1
6246,Ossidi di Azoto,µg/m³,573,Colico,229.0,LC,Colico,N,06/11/1996,,5109468,529713,46.1381409051264,9.384687247651792,"(46.1381409051264, 9.384687247651794)",22.3422140430351,1
9831,PM10 (SM2005),µg/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,30/12/2004,,5002356,641122,45.16056833010576,10.795564113707881,"(45.16056833010576, 10.79556411370788)",36.06382978723404,1
6220,Ossidi di Azoto,µg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",8.96222539229671,1
6781,Biossido di Azoto,µg/m³,652,Brescia - via Turati,154.0,BS,Brescia,N,13/01/1999,,5043626,596168,45.539529434955995,10.231785907477224,"(45.539529434955995, 10.231785907477223)",56.04473605726214,1
6419,Ossidi di Azoto,µg/m³,629,Crema - via XI febbraio,79.0,CR,Crema,N,01/01/2002,,5023885,555127,45.36630907819434,9.703945513613167,"(45.366309078194334, 9.703945513613167)",-623.071778277997,1
10166,Benzene,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-209.26853146853156,1
6952,PM10 (SM2005),µg/m³,654,Sarezzo - via Minelli,269.0,BS,Sarezzo,N,23/06/2000,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",-400.2,1
6935,PM10 (SM2005),µg/m³,592,Treviglio,191.0,BG,Treviglio,N,03/02/2000,,5040815,546236,45.51933498138716,9.592009994888423,"(45.51933498138716, 9.592009994888425)",-301.4189189189189,1
6326,Ossidi di Azoto,µg/m³,546,Magenta,137.0,MI,Magenta,N,22/04/1995,,5034328,490635,45.462415791106615,8.88021043312557,"(45.462415791106615, 8.880210433125571)",99.24278290993095,1
5807,Monossido di Carbonio,mg/m³,576,Merate,279.0,LC,Merate,N,24/12/1991,,5060569,531623,45.697951989702425,9.406190938686596,"(45.69795198970243, 9.406190938686596)",-663.3515034236685,1
10288,Ozono,µg/m³,706,Lecco - Via Sora,272.0,LC,Lecco,N,28/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",-147.54744854806853,1
12685,Arsenico,ng/m³,633,Soresina,70.0,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",1.1340400000000006,1
12695,Piombo,ng/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,01/04/2008,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",5.325440000000002,1
6260,Ossidi di Azoto,µg/m³,607,Abbadia Cerreto,64.0,LO,Abbadia Cerreto,N,13/01/2000,,5017500,545920,45.309502269282255,9.585790416120414,"(45.309502269282255, 9.585790416120414)",33.35292591524943,1
6400,Ossidi di Azoto,µg/m³,560,Varese - via Copelli,383.0,VA,Varese,N,07/08/2003,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",69.14492957746471,1
12641,Benzo(a)pirene,ng/m³,548,Milano - via Senato,118.0,MI,Milano,N,10/07/2008,,5035238,515435,45.470499014097,9.197460360112533,"(45.470499014097, 9.197460360112531)",0.5803529411764712,1
12590,Cadmio,ng/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",0.3734800000000002,1
17126,Benzene,µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,13/09/2012,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",-132.3026845637584,1
20401,Benzene,µg/m³,571,Bormio,1225.0,SO,Bormio,N,21/02/2017,,5147136,605598,46.469523971325856,10.375432759159036,"(46.46952397132585, 10.375432759159036)",-134.44324324324307,1
6945,PM10 (SM2005),µg/m³,633,Soresina,70.0,CR,Soresina,N,04/02/2000,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",-27.20408163265306,1
12616,Piombo,ng/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.795564113707881,"(45.16056833010576, 10.79556411370788)",6.114708333333335,1
10437,Ozono,µg/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,04/01/2009,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",-594.3822626492317,1
10037,Ossidi di Azoto,µg/m³,687,Ferno,215.0,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",26.872727272727207,1
5825,Monossido di Carbonio,mg/m³,531,Limito,114.0,MI,Pioltello,N,11/11/1994,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)",-1249.450511363634,1
12688,Benzo(a)pirene,ng/m³,633,Soresina,70.0,CR,Soresina,N,02/04/2008,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",0.6336730769230768,1
10070,Biossido di Zolfo,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85.0,PV,Sannazzaro de' Burgondi,N,01/01/2007,,4994371,492461,45.102766276841365,8.90417452771467,"(45.10276627684137, 8.90417452771467)",-8.452089849303398,1
9972,Ozono,µg/m³,679,Valmadrera,247.0,LC,Valmadrera,N,21/02/2006,,5076576,527307,45.84220726102254,9.351658166127956,"(45.842207261022544, 9.351658166127958)",50.374560906515576,1
10438,Particelle sospese PM2.5,µg/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,11/11/2008,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",-48.77181208053691,1
9971,Monossido di Carbonio,mg/m³,679,Valmadrera,247.0,LC,Valmadrera,N,16/02/2006,,5076576,527307,45.84220726102254,9.351658166127956,"(45.842207261022544, 9.351658166127958)",-166.74192634561203,1
6764,Monossido di Carbonio,mg/m³,649,Brescia - Broletto,149.0,BS,Brescia,N,01/01/1983,,5043674,595467,45.54005784697138,10.222818449274216,"(45.540057846971386, 10.222818449274216)",-62.37607655502472,1
10458,Biossido di Azoto,µg/m³,1266,Bertonico,65.0,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296034,"(45.23349364130374, 9.666250375296032)",24.69234665166004,1
6701,Biossido di Azoto,µg/m³,643,Pavia - p.zza Minerva,77.0,PV,Pavia,N,03/03/2002,,5003660,511522,45.18632908049482,9.146666041286784,"(45.18632908049483, 9.146666041286784)",-170.77879640044995,1
9978,Particelle sospese PM2.5,µg/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,11/11/2005,,5038450,543458,45.498227133944944,9.55623226235176,"(45.49822713394494, 9.556232262351761)",-779.2684563758389,1
10016,Biossido di Zolfo,µg/m³,664,Mantova - p.zza Gramsci,18.0,MN,Mantova,N,30/10/2006,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",-205.30505651397976,1
6918,PM10 (SM2005),µg/m³,560,Varese - via Copelli,383.0,VA,Varese,N,17/07/2003,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",-41.296551724137935,1
5847,Monossido di Carbonio,mg/m³,558,Busto Arsizio - Accam,206.0,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",-13.909390349610025,1
5652,Biossido di Zolfo,µg/m³,558,Busto Arsizio - Accam,206.0,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",-211.61207045914003,1
11041,Biossido di Zolfo,µg/m³,674,Monza - via Machiavelli,162.0,MB,Monza,N,10/02/2011,,5047450,521343,45.580263484422424,9.273573092713274,"(45.58026348442243, 9.273573092713274)",-5194.939890395155,1
10038,Biossido di Azoto,µg/m³,687,Ferno,215.0,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",5.089586265128021,1
5547,Biossido di Azoto,µg/m³,544,Cormano,153.0,MI,Cormano,N,24/10/1994,,5044180,512693,45.55104194437242,9.162613653151322,"(45.551041944372415, 9.162613653151322)",44.62163150492263,1
9852,Biossido di Azoto,µg/m³,672,Cornale (Voghera Energia),74.0,PV,Cornale,N,29/07/2005,,4987406,493238,45.040076572029626,8.914144599002407,"(45.04007657202963, 8.914144599002409)",-196.72374610371236,1
6685,Biossido di Azoto,µg/m³,642,Pavia - via Folperti,77.0,PV,Pavia,N,01/06/2002,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",-122.89799548277811,1
6665,Ozono,µg/m³,565,Cantù - via Meucci,369.0,CO,Cantù,N,17/01/2005,,5064150,509783,45.730836722674276,9.125734327022926,"(45.73083672267427, 9.125734327022926)",35.53209563994368,1
6869,Benzene,µg/m³,642,Pavia - via Folperti,77.0,PV,Pavia,N,06/06/2002,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",-3086.4114093959734,1
30158,Particelle sospese PM2.5,µg/m³,649,Brescia - Broletto,149.0,BS,Brescia,N,13/12/2013,,5043674,595467,45.54005784697138,10.222818449274216,"(45.540057846971386, 10.222818449274216)",-118.27659574468085,1
6232,Ossidi di Azoto,µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,01/01/1991,,5073500,505203,45.815042860112904,9.06697137484454,"(45.81504286011291, 9.06697137484454)",26.88835171048912,1
9740,PM10 (SM2005),µg/m³,604,Tavazzano,85.0,LO,Tavazzano con Villavesco,N,05/04/2005,,5019734,532492,45.33036100181228,9.414644726627262,"(45.33036100181227, 9.414644726627262)",-235.53020134228188,1
9882,Ozono,µg/m³,674,Monza - via Machiavelli,162.0,MB,Monza,N,21/10/2005,,5047450,521343,45.580263484422424,9.273573092713274,"(45.58026348442243, 9.273573092713274)",35.84768384481755,1
20082,Ammoniaca,µg/m³,573,Colico,229.0,LC,Colico,N,20/11/2013,,5109468,529713,46.1381409051264,9.384687247651792,"(46.1381409051264, 9.384687247651794)",3.322297297297298,1
6706,Ossidi di Azoto,µg/m³,643,Pavia - p.zza Minerva,77.0,PV,Pavia,N,03/03/2002,,5003660,511522,45.18632908049482,9.146666041286784,"(45.18632908049483, 9.146666041286784)",-127.47949943757017,1
10505,Ossidi di Azoto,µg/m³,1269,Dalmine - via Verdi,207.0,BG,Dalmine,N,12/02/2010,,5055304,546847,45.649702512362474,9.601223338785262,"(45.64970251236247, 9.601223338785262)",-49.54569087312789,1
17286,Biossido di Azoto,µg/m³,1374,Monza Parco,181.0,MB,Monza,N,01/05/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",-2202.6551515151514,1
10580,Biossido di Zolfo,µg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,01/09/2010,,4998110,579872,45.131946912851724,10.015741513336044,"(45.13194691285173, 10.015741513336042)",1.3565633802816872,1
9888,Monossido di Carbonio,mg/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,11/03/2005,,5059922,550116,45.691037405472144,9.643650579461383,"(45.69103740547214, 9.643650579461385)",-5.319103037184112,1
10041,Ozono,µg/m³,687,Ferno,215.0,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",44.15771754636231,1
5732,Ozono,µg/m³,573,Colico,229.0,LC,Colico,N,06/11/1996,,5109468,529713,46.1381409051264,9.384687247651792,"(46.1381409051264, 9.384687247651794)",-290.4862684031703,1
6212,Ossidi di Azoto,µg/m³,596,Osio Sotto,182.0,BG,Osio Sotto,N,06/04/2000,,5052072,547691,45.620555679395586,9.611737821812373,"(45.62055567939559, 9.611737821812373)",45.9617547806525,1
6871,Biossido di Azoto,µg/m³,663,Mantova - via Ariosto,18.0,MN,Mantova,N,01/01/2003,,5000669,641770,45.145260125788965,10.80332595007927,"(45.14526012578896, 10.80332595007927)",8.890203106332148,1
5718,Ozono,µg/m³,546,Magenta,137.0,MI,Magenta,N,29/07/1995,,5034328,490635,45.462415791106615,8.88021043312557,"(45.462415791106615, 8.880210433125571)",37.666984126984154,1
6879,Monossido di Carbonio,mg/m³,664,Mantova - p.zza Gramsci,18.0,MN,Mantova,N,11/06/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",-58.637192774651986,1
30163,Biossido di Azoto,µg/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,13/12/2013,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",-1005.7533677184475,1
5797,Monossido di Carbonio,mg/m³,565,Cantù - via Meucci,369.0,CO,Cantù,N,04/10/1993,,5064150,509783,45.730836722674276,9.125734327022926,"(45.73083672267427, 9.125734327022926)",-50.22801687763714,1
10079,Biossido di Azoto,µg/m³,695,Ponti sul Mincio,113.0,MN,Ponti sul Mincio,N,20/12/2006,,5030184,631718,45.412771691686345,10.683357343786836,"(45.41277169168634, 10.683357343786835)",-15.199494649227073,1
5601,Biossido di Azoto,µg/m³,598,S.Rocco al Porto,50.0,LO,San Rocco al Porto,N,24/01/2002,,4992297,555154,45.08198669697864,9.70078817718398,"(45.081986696978625, 9.70078817718398)",18.681369472182606,1
6761,Biossido di Azoto,µg/m³,649,Brescia - Broletto,149.0,BS,Brescia,N,01/01/1983,,5043674,595467,45.54005784697138,10.222818449274216,"(45.540057846971386, 10.222818449274216)",0.49443779904306534,1
10043,PM10 (SM2005),µg/m³,687,Ferno,215.0,VA,Ferno,N,29/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",28.322147651006713,1
12605,Benzo(a)pirene,ng/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,17/04/2008,,5080789,591371,45.87460210989037,10.177356808981381,"(45.87460210989037, 10.17735680898138)",1.4038431372549018,1
5563,Biossido di Azoto,µg/m³,560,Varese - via Copelli,383.0,VA,Varese,N,07/08/2003,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",31.328181306306377,1
10450,Particelle sospese PM2.5,µg/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,23/12/2008,,5080789,591371,45.87460210989037,10.177356808981381,"(45.87460210989037, 10.17735680898138)",-127.640625,1
5610,Biossido di Azoto,µg/m³,607,Abbadia Cerreto,64.0,LO,Abbadia Cerreto,N,13/01/2000,,5017500,545920,45.309502269282255,9.585790416120414,"(45.309502269282255, 9.585790416120414)",15.841106947247031,1
6953,PM10 (SM2005),µg/m³,659,Odolo,349.0,BS,Odolo,N,23/06/2000,,5055661,608260,45.646049633725255,10.389295302791961,"(45.64604963372525, 10.38929530279196)",36.177304964539005,1
5719,Ozono,µg/m³,542,Meda,222.0,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551595,"(45.66176219189168, 9.156643984551597)",-1268.9765661252882,1
6926,PM10 (SM2005),µg/m³,572,Morbegno - via Cortivacci,262.0,SO,Morbegno,N,14/12/1999,,5108901,543736,46.132282960003735,9.566179893984476,"(46.132282960003735, 9.566179893984474)",-115.43243243243244,1
5828,Monossido di Carbonio,mg/m³,542,Meda,222.0,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551595,"(45.66176219189168, 9.156643984551597)",-1480.9127002288312,1
5532,Biossido di Azoto,µg/m³,529,Cinisello Balsamo,149.0,MI,Cinisello Balsamo,N,24/11/1988,,5044335,517778,45.55232578741208,9.227764233272632,"(45.55232578741208, 9.227764233272634)",50.40095930232566,1
